UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,session & httponly,sensitive
a19616c5-467e-491b-b3f8-7d71b6064104,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,https://de.1921darling.com/wty/cibc/Step2.php?amp=&sessionid=xrBUswTnRWBlzTfC8idT1OKtdKKh7spEU1znxtKopmJYfZBnhOhjD2MQMw7TZxyTy7h5B2u0oeZDeA1v&sslchannel=true,0.0,0.0,0.0
c6efbe84-a63c-4fec-ac32-b6cd33a30f1b,1.0,OP,7.0,0.0,0.0,2.0,15.0,6.0,9.0,1.0,3.0,0.0,137.0,137.0,0.0, Secure Email Server :: For ,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,24.0,http://shib-idp.tufts.edu.campuspride.ro/,0.0,0.0,0.0
79cef66b-0aae-43ab-b31f-b50c546ce374,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,76.0,76.0,0.0,Login - Anmelden bei eBay Kleinanzeigen.,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,101.0,102.0,http://ebaykleinan-zeigen.de/,0.0,0.0,1.0
073e1387-dd75-4f13-9990-63128ccd9c6b,1.0,OP,240.0,80.0,0.0,128.0,26.0,15.0,11.0,1.0,2.0,0.0,1016.0,509.0,507.0,Steam Community :: Group :: Strike Force Zero,6.0,0.0,2.0,0.0,449.0,109.0,0.0,0.0,98.0,67.0,3.0,4.0,4.0,3.0,953.0,1818.0,http://steamproxy.net/groups/strikeforcezero,22.0,0.0,1.0
0d7dea24-aac3-4c8d-a40c-cad04ccabcdd,1.0,OP,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,52.0,82.0,http://ranchoalegrecpv.com/mail/home,0.0,0.0,0.0
c8f0967a-9fd9-42c1-8a55-8dcae1cddb45,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/152754cc0f88cd0/,0.0,0.0,1.0
1eda72e4-f678-4717-bf84-f41c9af6f2df,1.0,OP,56.0,3.0,1.0,6.0,2.0,1.0,1.0,2.0,22.0,0.0,111.0,72.0,39.0,Sign in to your account,1.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,42.0,67.0,3.0,3.0,3.0,3.0,386.0,804.0,http://www.nucare.com.au/go/my/,4.0,1.0,1.0
d82a8a12-a529-4ac6-9a06-e44f706ba5a9,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/3885f8a5a918789/?cmd=_update&dispatch=3885f8a5a918789b3&locale=_,0.0,0.0,1.0
11970439-8fef-4ec5-bde1-3f493952bb24,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/3885f8a5a918789?cmd=_update&dispatch=3885f8a5a918789b3&locale=_,0.0,0.0,1.0
2c1ba7be-fd2b-4498-a760-84853ee51b46,1.0,OP,23.0,4.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,0.0,66.0,49.0,17.0,ä¸­å›½é‚®æ”¿é€Ÿé€’ç‰©æµ,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,93.0,95.0,http://controlware.com.bd/wwwwww/china/logistic/intraship/emss.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=ouazzani@zitron.com,4.0,0.0,1.0
4fb63d18-3acd-40f0-8c6f-c03b455ee489,1.0,OP,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,Hostpoint.ch,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,http://hostpoint.ch.11c7028a.net2care.com/ar2/,0.0,0.0,0.0
8ee77515-bdc2-420b-9702-68ea016fe4f3,1.0,OP,160.0,0.0,0.0,47.0,33.0,24.0,9.0,2.0,9.0,0.0,393.0,267.0,126.0,"
			Pincode Aanpassen
		",1.0,0.0,1.0,0.0,218.0,52.0,0.0,0.0,94.0,50.0,2.0,2.0,2.0,2.0,356.0,1038.0,http://wereldpas-recyclings-proces.ihchart.ir/klanten_verificatie.php,0.0,0.0,0.0
6d4b648e-3974-4519-b87a-cd6174a32429,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/9a40bd690cbfbab?cmd=_update&dispatch=9a40bd690cbfbab36&locale=_,0.0,0.0,
bb3b2dd9-ec8a-447b-b803-8d067ca3d162,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/9a40bd690cbfbab/?cmd=_update&dispatch=9a40bd690cbfbab36&locale=_,0.0,0.0,1.0
4d1686d1-de2c-46eb-b2d4-c45dc9c48483,1.0,OP,78.0,1.0,0.0,13.0,19.0,11.0,8.0,1.0,17.0,0.0,166.0,77.0,89.0,Facebook - Log In or Sign Up,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,236.0,812.0,https://marketplace32839738419371.com/m.html,7.0,0.0,1.0
6ab38b50-f10c-4f12-b980-fe72db5cbc8c,1.0,OP,78.0,1.0,0.0,13.0,19.0,11.0,8.0,1.0,17.0,0.0,166.0,77.0,89.0,Facebook - Log In or Sign Up,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,236.0,812.0,https://marketplace46342557140550.com/m.html,7.0,0.0,1.0
72d055db-2ad7-44b2-afad-85ae1493a2cc,1.0,OP,6.0,17.0,0.0,0.0,4.0,0.0,4.0,1.0,3.0,0.0,112.0,112.0,0.0,é›»å­éƒµä»¶é©—è­‰,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,522.0,539.0,https://www.glicouk.com/wp/upgrade/emailupdate/2020updateemail/Crypt/index.php?email=sales@advantech.com.cn&,0.0,0.0,0.0
60e622ea-472f-4ce3-aaaa-82bcd268663e,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap,0.0,0.0,1.0
9065e133-1b10-48c5-80f4-08a1f9c266fb,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/b99621e352a0d01/?cmd=_update&dispatch=b99621e352a0d01b1&locale=_ro,0.0,0.0,1.0
2f59d1cc-1960-4222-aa5e-328e93da43d6,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/8d45647d5292766/?cmd=_update&dispatch=8d45647d529276644&locale=_us,0.0,0.0,1.0
cf40763b-31c5-4637-85c6-faa258d1f4c3,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/04bf1cc1162d46f/?cmd=_update&dispatch=04bf1cc1162d46f44&locale=_,0.0,0.0,1.0
76e530a2-a61b-457f-9369-f4eedbde75af,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/0f0735f22f03410/?cmd=_update&dispatch=0f0735f22f0341068&locale=_,0.0,0.0,1.0
515c02dd-6fc1-478f-beeb-a924db8646e2,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/0f0735f22f03410?cmd=_update&dispatch=0f0735f22f0341068&locale=_,0.0,0.0,1.0
b18b1f90-3f8d-49c7-b6f8-39b49dcbc570,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/8b989c3f2c6f80d/?cmd=_update&dispatch=8b989c3f2c6f80d27&locale=_ro,0.0,0.0,1.0
e1cd4e95-bcfb-4a7a-b144-fd1e0cb6e5cf,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/203f87d5a423824/?cmd=_update&dispatch=203f87d5a423824a5&locale=_de,0.0,0.0,1.0
918e6b73-f967-4c9f-873c-73f4704b5fa6,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/77ad0d20a5b5f96/?cmd=_update&dispatch=77ad0d20a5b5f96e8&locale=_us,0.0,0.0,1.0
8230300c-05d4-4232-b34a-76e06d4ef8cb,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/5ddd9977ee83fc0/?cmd=_update&dispatch=5ddd9977ee83fc030&locale=_ru,0.0,0.0,1.0
9508dd4b-82bd-4d82-9c23-44d5759b11da,1.0,OP,15.0,0.0,0.0,5.0,8.0,4.0,4.0,1.0,4.0,0.0,59.0,31.0,28.0,Log in to your PayPal account,1.0,0.0,1.0,0.0,14.0,8.0,0.0,0.0,38.0,50.0,4.0,5.0,4.0,2.0,420.0,607.0,http://greteldeblock.com/panel/pp/PPL14/ppl/93771d14229ff024ea243ffe8c366e2eMTgxNjMzNTE0YzhlYTc5ZjlkOTNhOTQ2YWQyZjM3Njg=/signin1,0.0,0.0,1.0
5b9239c9-0e6d-4574-815e-fcd59e70143e,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/6e6c859c95ab734?cmd=_update&dispatch=6e6c859c95ab73454&locale=_,0.0,0.0,1.0
8c5e8f25-627f-4cda-87d2-4ca08cd735ed,1.0,OP,39.0,3.0,1.0,5.0,9.0,4.0,5.0,2.0,22.0,0.0,103.0,72.0,31.0,OneDrive,4.0,0.0,3.0,0.0,6.0,14.0,0.0,0.0,93.0,50.0,3.0,4.0,4.0,3.0,7.0,21.0,http://sistemaverde.cl/docusmentsecured/pdf/onedrivelogon.php,3.0,0.0,1.0
a4070e71-c6be-49e3-a3d4-45f5be3b5051,1.0,OP,39.0,1.0,0.0,12.0,5.0,3.0,2.0,1.0,6.0,0.0,100.0,59.0,41.0,PersonalID Step,2.0,0.0,0.0,0.0,94.0,13.0,0.0,0.0,31.0,60.0,5.0,5.0,5.0,2.0,111.0,349.0,http://teamcustomerhomersupportregardesakf90ew.000webhostapp.com/US.2018/US.2018/kmredx/hgyfrd/us.2018/1/index.htm,1.0,0.0,1.0
fcc5d733-f513-4527-a87b-b27c8e1d7911,1.0,OP,94.0,1.0,0.0,10.0,21.0,17.0,4.0,1.0,11.0,0.0,414.0,313.0,101.0,U.S. Verification,1.0,0.0,1.0,0.0,155.0,34.0,0.0,0.0,12.0,43.0,7.0,7.0,7.0,3.0,402.0,1193.0,http://teamcustomerhomersupportregardesakf90ew.000webhostapp.com/US.2018/US.2018/kmredx/hgyfrd/us.2018/1/details.html?7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d-7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d-7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d7465616d637573746f6d6572686f6d6572737570706f72747265676172646573616b66393065772e303030776562686f73746170702e636f6d,4.0,0.0,1.0
1c5c5230-69a5-4260-9e61-45d62d32c760,1.0,OP,60.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,4.0,0.0,160.0,80.0,80.0,"Chase Bank - Credit Card, Mortgage, Auto, Banking Services",0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,479.0,477.0,http://wrztnchpouldn.com/chase/secure07a.chase.com/276b97f1815b47d79589ba73e1f85ece/,0.0,0.0,1.0
26291775-b9b5-4bc8-91cb-e38dd5f48199,1.0,OP,39.0,1.0,0.0,12.0,5.0,3.0,2.0,1.0,6.0,0.0,100.0,57.0,43.0,PersonalID Step,2.0,0.0,0.0,0.0,31.0,13.0,0.0,0.0,31.0,60.0,5.0,5.0,5.0,2.0,104.0,318.0,http://corresponsive-comme.000webhostapp.com/injek4n%20us/U.S.elshrawy2018/LogIn/us-integrals/home/auth/,1.0,0.0,1.0
cc536d02-24b5-41ad-9588-fa041e37fbba,1.0,OP,87.0,1.0,0.0,10.0,19.0,15.0,4.0,1.0,13.0,0.0,406.0,309.0,97.0,U.S. Verification,2.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,13.0,50.0,5.0,5.0,6.0,2.0,164.0,439.0,http://corresponsive-comme.000webhostapp.com/injek4n%20us/U.S.elshrawy2018/LogIn/us-integrals/home/auth/details.html?636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d-636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d-636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d636f72726573706f6e736976652d636f6d6d652e303030776562686f73746170702e636f6d,4.0,0.0,1.0
f631c561-d821-49ad-ab5f-8041abeccc49,1.0,OP,39.0,1.0,0.0,12.0,5.0,3.0,2.0,1.0,6.0,0.0,100.0,57.0,43.0,PersonalID Step,2.0,0.0,0.0,0.0,31.0,13.0,0.0,0.0,31.0,60.0,5.0,5.0,5.0,2.0,103.0,318.0,http://senary-furnace.000webhostapp.com/U.S.2018/U.S.2018/LogIn/us-integrals/home/auth/,1.0,0.0,1.0
4344e3ab-2e2a-4fd1-b806-18011e23a361,1.0,OP,87.0,1.0,0.0,10.0,19.0,15.0,4.0,1.0,13.0,0.0,406.0,309.0,97.0,U.S. Verification,2.0,0.0,0.0,0.0,31.0,33.0,0.0,0.0,12.0,60.0,5.0,5.0,5.0,2.0,163.0,439.0,http://senary-furnace.000webhostapp.com/U.S.2018/U.S.2018/LogIn/us-integrals/home/auth/details.html?73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d-73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d-73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d73656e6172792d6675726e6163652e303030776562686f73746170702e636f6d,4.0,0.0,1.0
bcbcb550-9695-4c6e-ae6d-8e784402c50b,1.0,OP,6.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,61.0,59.0,2.0,Excel Online,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,50.0,2.0,2.0,3.0,2.0,3631.0,3712.0,http://sabujpatra.com/PDF/,0.0,0.0,
a1011ea9-15b4-40d0-a3e8-b77ef2726d4f,1.0,OP,103.0,20.0,1.0,45.0,6.0,5.0,1.0,3.0,12.0,1.0,405.0,272.0,133.0,Particuliers | escpace client,1.0,0.0,1.0,0.0,17.0,25.0,0.0,0.0,4.0,50.0,2.0,2.0,2.0,1.0,304.0,654.0,http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c/info.php,5.0,0.0,1.0
f27c499e-38b6-44bb-bc46-6a12d67d300f,1.0,OP,106.0,20.0,1.0,45.0,6.0,5.0,1.0,3.0,7.0,0.0,417.0,284.0,133.0,Particuliers | escpace client,1.0,0.0,1.0,0.0,18.0,26.0,0.0,0.0,8.0,67.0,3.0,3.0,3.0,2.0,317.0,691.0,http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c/remboursement.php,5.0,0.0,1.0
b088e1d3-700b-4c2f-8225-b24566c6d244,1.0,OP,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,16.0,17.0,https://salonii.com/public/amazon,0.0,0.0,0.0
41440c3a-4f94-49c1-836e-70c9c1d3a26c,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://askazz.com/wp-includes/blocks/jesusallaholohun/f858cc03f19cbadfb6072120fce9b312/bolayinka.htm?ip=38.145.83.44,0.0,0.0,
3d38c959-ff84-4075-ae05-7f1163691b85,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://askazz.com/wp-includes/blocks/jesusallaholohun/4ebf20f3897b870b2979c9a0ee40d037/bolayinka.htm?ip=108.193.242.8,0.0,0.0,
7481d823-ea0b-434e-b318-70f55785882c,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://askazz.com/wp-includes/blocks/jesusallaholohun/fb8923bf425ca2fc635102253e484e76/bolayinka.htm?ip=184.188.74.140,0.0,0.0,
30f53a60-8017-4b59-babe-ffcf4de21bca,1.0,OP,60.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,4.0,0.0,160.0,80.0,80.0,"Chase Bank - Credit Card, Mortgage, Auto, Banking Services",0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,472.0,470.0,https://casualtyomar.com/secure.chase.com/b7ae53ba51ba433134bb6391b988f1cb/,0.0,0.0,1.0
f04ddbf4-7de3-4432-a9ca-b196b089c64e,1.0,OP,60.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,4.0,0.0,160.0,80.0,80.0,"Chase Bank - Credit Card, Mortgage, Auto, Banking Services",0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,472.0,470.0,https://casualtyomar.com/secure.chase.com/b7ae53ba51ba433134bb6391b988f1cb/,0.0,0.0,1.0
6373b52d-c50f-4b0e-8f43-073d9fe9b245,1.0,OP,46.0,90.0,3.0,89.0,20.0,12.0,8.0,2.0,3.0,0.0,460.0,302.0,158.0,404 Nie znaleziono strony - PianoStore Gdynia - sklep z pianinami cyfrowymi i fortepianami,4.0,0.0,0.0,0.0,77.0,27.0,0.0,0.0,100.0,75.0,11.0,12.0,11.0,5.0,1178.0,1985.0,https://pianostore.pl/libraries/dangoteee33/d61f9eeb3e3ae4da0d9085424b8cdb5d/yinka.htm?ip=184.188.74.19,1.0,0.0,0.0
86a83a0f-c987-43cf-9da1-fb4f92f1f3d4,1.0,OP,46.0,90.0,3.0,89.0,20.0,12.0,8.0,2.0,3.0,0.0,460.0,303.0,157.0,404 Nie znaleziono strony - PianoStore Gdynia - sklep z pianinami cyfrowymi i fortepianami,4.0,0.0,0.0,0.0,77.0,27.0,0.0,0.0,100.0,77.0,11.0,13.0,11.0,5.0,1178.0,1985.0,https://pianostore.pl/libraries/dangoteee33/81a70fea8f2a36e0e9f8bea721f9f7f5/yinka.htm?ip=184.188.74.235,1.0,0.0,0.0
417270ca-d6a3-4a4b-8e0f-1314d90fb6d3,1.0,OP,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"http://jacobspublishers.com/rakuten.co.jp/jp/jp/Rak/jp/95f632290c566c75bbcf9317a5aec644?cmd=_identifier_Demarrer_ID=2171364783007+_TIme:Sat,Jul,11,2020-7:02am",13.0,0.0,0.0
48a5ff3c-9c38-4b45-8955-4c3d5931e2c2,1.0,OP,10.0,1.0,0.0,6.0,4.0,3.0,1.0,0.0,2.0,0.0,61.0,54.0,7.0,Just a moment...,1.0,0.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,165.0,397.0,http://allrepair.it/marchi/login,0.0,0.0,0.0
e7e54d39-5c87-4f46-bee1-42bc73d8ed53,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://askazz.com/wp-includes/blocks/jesusallaholohun/83e76cfde337a94492c8a12022d464fb/bolayinka.htm,0.0,0.0,
0a196f22-08b1-41bb-8fda-e6b8d059966b,1.0,OP,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,92.0,http://rakuten.co.jp.rakutensdfwefzxcvwwwrfasd.monster/,0.0,0.0,1.0
da646900-32d3-4a81-9c09-9b25a299e0ee,1.0,OP,19.0,1.0,0.0,24.0,13.0,9.0,4.0,1.0,5.0,0.0,97.0,91.0,6.0,OurTime.com - The 50+ Single Network,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,67.0,3.0,3.0,3.0,2.0,302.0,651.0,http://antechcontrols.com.au/wp/pplmeet/,19.0,0.0,1.0
e6e9963f-f439-4332-80aa-473a4454cd4e,1.0,OP,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"http://jacobspublishers.com/rakuten.co.jp/jp/jp/Rak/jp/f1e056cb1c78060e2a9edbe39f879d8b?cmd=_identifier_Demarrer_ID=8410530331154+_TIme:Sat,Jul,11,2020-7:01am",13.0,0.0,0.0
