UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly
4a9df208-2bf4-4b3a-8006-be70036283c5,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,88.0,100.0,7.0,9.0,9.0,1.0,417.0,687.0,https://grandbet2020.blogspot.com/,0.0,0.0,0.0
a7ff1063-a7a0-4b85-b1a5-d25452aaac60,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,88.0,100.0,7.0,9.0,7.0,1.0,417.0,687.0,http://grandbet2020.blogspot.com,0.0,0.0,0.0
e1972611-8ed1-48b9-99fc-7b28bb7c428d,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,88.0,100.0,7.0,9.0,7.0,1.0,402.0,672.0,http://vevobahisgunceladres.blogspot.com,0.0,0.0,0.0
df4e3532-b929-41c5-98ce-f972beebb0cb,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,88.0,100.0,7.0,9.0,7.0,1.0,402.0,672.0,https://vevobahisgunceladres.blogspot.com/,0.0,0.0,0.0
c3d53ee0-8b98-4ba9-bf93-caed0114b335,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,7.0,1.0,381.0,631.0,http://1sultanbet.blogspot.com,0.0,0.0,0.0
60cd4e12-aa20-4a6d-8efb-58a21c58668b,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,7.0,1.0,382.0,631.0,https://1sultanbet.blogspot.com/,0.0,0.0,0.0
78eef295-110f-4f49-b80b-fd04997acfda,1.0,PT,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://bibliotecabayer.org.ar/wp-admin/hitt/att/,0.0,0.0,0.0
b773fb25-1708-4074-8587-256676f482f7,1.0,PT,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,Index of /img/flags,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://cmspin5k.club/img/flags/,0.0,0.0,0.0
a4662764-03ef-47c8-91f4-e03bb015f7a7,1.0,PT,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,Index of /img/flags,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://cmspin5k.club/img/flags/,0.0,0.0,0.0
11efcf62-ee4a-4329-b2a9-e70828db0d6d,1.0,PT,291.0,5.0,1.0,31.0,29.0,23.0,6.0,4.0,12.0,1.0,574.0,110.0,464.0,Chega de Juros â€“ Abusivos,0.0,0.0,0.0,0.0,78.0,63.0,0.0,0.0,100.0,67.0,5.0,6.0,5.0,2.0,1030.0,2010.0,https://negociaraymore.com/,1.0,1.0,0.0
aa43bef6-a8d6-43a3-ac41-051f8f453130,1.0,PT,1.0,0.0,1.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,Sandbox - CodeSandbox,1.0,1.0,0.0,1.0,12.0,13.0,0.0,0.0,100.0,100.0,1.0,2.0,1.0,1.0,2079.0,10523.0,https://zgz5b.codesandbox.io/,0.0,0.0,0.0
d4f8cda1-31c1-4acc-82bc-7d16158ec969,1.0,PT,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,44.0,44.0,0.0,WeTransfer,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,288.0,288.0,http://birdx.lk/wp-includes/js/jquery/zzxz/WeTransfer/WeTransfer/WeTransfer/index.php?X1=*EMAIL%20ADDRESS%20REMOVED,0.0,0.0,0.0
1bb0363a-46ac-43ed-972f-9443f5a98228,1.0,PT,1325.0,124.0,8.0,460.0,43.0,21.0,22.0,2.0,9.0,0.0,2564.0,444.0,2120.0,Ø§Ù„Ø±Ø¦ÙŠØ³ÙŠØ© - 2M,1.0,0.0,0.0,1.0,63.0,190.0,0.0,0.0,49.0,64.0,27.0,37.0,30.0,6.0,2756.0,6104.0,https://qr.altosushuaia.com/limited/,10.0,1.0,0.0
a69b5024-6d3b-4eed-9f66-50ccb4cc4d22,1.0,PT,7.0,1.0,0.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,39.0,28.0,11.0,Error,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,19.0,25.0,http://rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru/srrqf.srrqoheare.pbz.r.de.a2ip.ru/~r/pff/news/~4/tfr0ezal8yc&amp;amp,4.0,0.0,0.0
9757f545-20a8-4949-b38a-60c76a58ba4b,1.0,PT,7.0,1.0,0.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,39.0,28.0,11.0,Error,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,19.0,25.0,http://rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru/srrqf.srrqoheare.pbz.r.de.a2ip.ru/~r/pff/news/~4/ncojlwyy1co&amp;amp,4.0,0.0,0.0
7c16b7dd-7a97-4728-a692-68f7efbfb1bb,1.0,PT,7.0,1.0,0.0,7.0,4.0,1.0,3.0,1.0,1.0,0.0,39.0,28.0,11.0,Error,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,19.0,25.0,http://rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru/srrqf.srrqoheare.pbz.r.de.a2ip.ru/~r/pff/main/~4/bhwx7rnbplc&amp;amp,4.0,0.0,0.0
aa2f1b1f-9d15-4383-bdb0-7f35e668d5dc,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"https://secure.runescape.com-zx.ru/m=weblogin/loginform.ws289,946,273,87291539,1523",0.0,0.0,0.0
50a3fd65-64a2-4f77-a83b-f9c772ba7b01,1.0,PT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,Rsmultibox - #1 Choice For Multiboxing,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,143.0,143.0,http://www.rsmultibox.com/download/,4.0,0.0,0.0
a59f16e4-8a6d-4248-a413-dde580f156eb,1.0,PT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,Rsmultibox - #1 Choice For Multiboxing,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,35873.0,35872.0,http://www.rsmultibox.com/,0.0,0.0,0.0
e7c2e189-7bf9-4e40-9e06-99217bad3a98,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,100.0,83.0,6.0,6.0,6.0,3.0,526.0,1230.0,https://secure75.securewebsession.com/sac-bampara.com/bampara.net/login.php,0.0,0.0,0.0
3a3983cc-ad19-4f5f-a0fa-5292f4f95cb4,1.0,PT,36.0,22.0,1.0,29.0,8.0,6.0,2.0,1.0,6.0,1.0,383.0,201.0,182.0,"
Ð¡Ð¸ÑÑ‚ÐµÐ¼Ð° Ð¾Ð½Ð»Ð°Ð¹Ð½ Ð¾Ð±Ð¼ÐµÐ½Ð° Ð²Ð°Ð»ÑŽÑ‚",1.0,0.0,1.0,0.0,22.0,29.0,0.0,0.0,100.0,60.0,4.0,5.0,6.0,4.0,477.0,1779.0,https://365cash-money.ru/,1.0,0.0,0.0
f2d8434b-946b-4fec-999e-47a823dc80dc,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,http://cgi.ebay.de.rwhvac.com/itm/SIEMENS-TE657F03DE-Kaffeevollautomat-NEU-OVP/352977520195?REDACTED,0.0,0.0,0.0
6969f421-c6f8-4c40-9393-b05988ff89d2,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,117.0,608.0,http://waspsstore.com/wp-content/_alert/,0.0,1.0,0.0
d5abe676-1655-4c48-aec8-bc18376e7cec,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,117.0,608.0,http://waspsstore.com/wp-content/_alert/,0.0,1.0,0.0
b03b70a7-6e09-4d70-814b-f5d90637185d,1.0,PT,143.0,2.0,0.0,598.0,6.0,0.0,6.0,2.0,15.0,0.0,1621.0,1339.0,282.0,:-:,1.0,0.0,1.0,0.0,9.0,44.0,0.0,0.0,75.0,0.0,2.0,2.0,2.0,2.0,888.0,878.0,http://institutokultur.org.br/includes/site/ativabb/desbloqueandodispositivo.php#015322.shtml-,34.0,1.0,0.0
c1ad0775-3731-402a-bae7-c733740766a3,1.0,PT,142.0,2.0,0.0,598.0,6.0,0.0,6.0,2.0,14.0,0.0,1612.0,1328.0,284.0,:-:,1.0,0.0,1.0,0.0,9.0,44.0,0.0,0.0,75.0,0.0,2.0,2.0,2.0,2.0,888.0,877.0,http://institutokultur.org.br/includes/site/ativabb/ambienteLayout=completo.php#015318.shtml-%20Tqxpi*0B9xg70Z-OMz*P5PRqBoDL3SGu8nHWULHLXFDSRbz!IzeKM0Xk9CraeFpfI7%1qeMD56VK@WaW6rzE4C90SY2N7u8K*y3tn0WK1ulK*%i!SdFI0NMAq$Jv4hgfxUPNFzsRS-iA7WFlYMp$V*OWBJVmu3txTJoSee#4PQRTZABAQodF*qHgEzP7KQ%LbhkYemSwLrLjD-EAgEt$JPIXehud4e17IZQfZydu7NmBPbXyJ7oKUGcBgD01r$05YU!JdawzxesnTUzvGDDgBeFfQYG1X4nZisaFzw%I!sV-,34.0,0.0,0.0
ac1f883e-36d2-4dad-9931-aa4f3a81562d,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,26.0,42.0,http://karlmey.com/www/NETFLIX/Netflix849/payment.php,0.0,0.0,0.0
4ae915e4-9d83-456c-ac1f-b27ecd509087,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://hotsportstv.com/message/ali/login.php,0.0,0.0,0.0
56b4d843-c2d2-408d-80d3-375cd50aef33,1.0,PT,130.0,16.0,4.0,69.0,19.0,13.0,6.0,1.0,1.0,0.0,470.0,285.0,185.0,"DNS, Dynamic DNS, VPN, VPS and Web Hosting Provider - ChangeIP",0.0,0.0,0.0,0.0,41.0,62.0,0.0,0.0,32.0,46.0,12.0,15.0,13.0,5.0,34556.0,35798.0,http://chat.whatsapp.com.tempat-berbagi-video18new.zyns.com/,2.0,0.0,0.0
2287fed0-43dc-4b76-b186-8fb839d01695,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,50.0,0.0,2.0,2.0,3.0,2.0,877.0,865.0,http://institutokultur.org.br/includes/site/ativabb/desbloqueandodispositivo.php#081311.shtml-,0.0,0.0,0.0
349a8afe-f9f5-42e7-b519-15c8ac8480e8,1.0,PT,142.0,2.0,0.0,598.0,6.0,0.0,6.0,2.0,14.0,0.0,1612.0,1328.0,284.0,:-:,1.0,0.0,1.0,0.0,9.0,44.0,0.0,0.0,75.0,0.0,2.0,2.0,2.0,2.0,888.0,877.0,http://institutokultur.org.br/includes/site/ativabb/ambienteLayout=completo.php#081308.shtml-%20Gfvc1Fpa7DB%3UukD48E%LZ8Gr7lrC3#0$7Iuwzd%2MJ5J8tVm%EPzaIvX@FvNz6eh$0UFdaBXy4-hhvy4fXO7K1DLw@8rarKrqa*503i52MM2nPZ!@ScUk-XM7fW9JtDNw9wKbY6N0PbJXh0EKQn5NOd8IZGsfwMO1b$M$u@2$zyomtI0y*z7gFU7aLVTfZA9yKBj%S!q@8fSR*0MpkX$2$Sk1rSk0q132VEidm6NWirk*PCW%xw@PDdcDH801C2XZ#CD2T!FXH##gb6dRS2$xA4cl$yWbFog@!rjSuTuex,34.0,0.0,0.0
c11b66e3-4f52-4e5f-b711-b63b9629d93f,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,56.0,13.0,0.0,0.0,15.0,20.0,4.0,5.0,5.0,2.0,84.0,194.0,http://registromequedoencasamultiweb.com/,1.0,0.0,0.0
bfad6086-6347-4761-80c9-20359b788f15,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,http://p-chem.gr/ecrb.php,0.0,0.0,0.0
5cd1a40d-8b99-44e4-a1fc-7910be0d8d52,1.0,PT,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,0.0,3.0,3.0,4.0,3.0,55.0,82.0,http://www.vereins.at/mlaf.php,1.0,0.0,0.0
e46549f7-e145-4064-8c06-babcf141e564,1.0,PT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Contact Support,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,https://yumatfirstbite.com/wp-admin/images/01010101/69i57j0l5.1880j0j4/bm.php?userid=asdsad@asdasd.com,0.0,0.0,0.0
eea5be26-8f03-4596-901e-866806d2aa0d,1.0,PT,1378.0,70.0,1.0,487.0,44.0,8.0,36.0,8.0,146.0,1.0,5102.0,1645.0,3457.0,Yard Art that will last a lifetime by TitanOakDecor on Etsy,5.0,3.0,0.0,1.0,28.0,47.0,0.0,0.0,100.0,43.0,5.0,7.0,7.0,4.0,1399.0,3712.0,http://titanoakdecor.com/wp-admin/xj/jp-xppl/3541883493ba54d496d5087790ndjlmji0y2eyywjjodliztdjn2iyyznjmjaynwvjmjk=/functionns/cc-log.php,4.0,1.0,0.0
0e078528-6582-4d76-be52-a6a1509b1961,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,100.0,50.0,4.0,4.0,5.0,3.0,396.0,536.0,https://5ghfdgg6.blob.core.windows.net/hgfhgf/d4k.html,4.0,1.0,4.0
859dbb5f-fded-40bd-bc47-f1dae8e51cac,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,87.0,100.0,6.0,8.0,7.0,1.0,389.0,638.0,https://interbahis452.blogspot.com/,0.0,0.0,0.0
3cb1ac29-d4bb-446d-ba74-5176648f5eb4,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,87.0,100.0,6.0,8.0,6.0,1.0,389.0,638.0,http://interbahis452.blogspot.com,0.0,0.0,0.0
f8121e35-7834-4f5d-b92a-322395ac5d03,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,381.0,630.0,http://vevobahiss.blogspot.com,0.0,0.0,0.0
0cbcf0b5-70e2-4e6e-a34a-f3a30bebc834,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,381.0,630.0,https://vevobahiss.blogspot.com/,0.0,0.0,0.0
f780569f-40c6-4333-9f13-1ed0df15c581,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,83.0,100.0,6.0,8.0,6.0,1.0,387.0,660.0,http://restbetgir1.blogspot.com,0.0,0.0,0.0
7325bd34-300b-45d7-bff4-0610e76b4248,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,83.0,100.0,6.0,8.0,6.0,1.0,386.0,660.0,https://restbetgir1.blogspot.com/,0.0,0.0,0.0
3f7139c4-63c7-494e-94bd-03b51cab6228,1.0,PT,24.0,1.0,0.0,15.0,17.0,16.0,1.0,1.0,14.0,0.0,97.0,52.0,45.0,Sign In | Made-in-China.com,0.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,19.0,57.0,7.0,7.0,6.0,5.0,162.0,368.0,http://mlm724.ir/wp-includes/images/secure/login.Made-in-China.com.php?mail=nobody@mycraftmail.com,12.0,1.0,0.0
9d4330a8-f672-48cf-ad76-4a7e40f99a8e,1.0,PT,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,27.0,24.0,3.0,WebMail Sign In,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,29.0,0.0,2.0,2.0,2.0,2.0,76.0,136.0,http://www.wellbeingresort-ci.com/images/webmail/webmail/webmail.php,0.0,1.0,0.0
09cff7cd-4276-4df4-9bd9-00197154f853,1.0,PT,5.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,36.0,33.0,3.0,"
	Web Page Blocked
",1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,100.0,0.0,2.0,2.0,1.0,2.0,103.0,103.0,https://clicktime.symantec.com/34AC1z5iRcfoqFvjx8KBZiM6H2?u=https://firebasestorage.googleapis.com/v0/b/block83333h3hchain.appspot.com/o/login.html?alt=media&amp;token=c330966f-4787-44c2-93ea-ff097d2d7204,2.0,0.0,1.0
04d8080e-2b6d-4258-9c5c-1b037a6cfeaf,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,88.0,6.0,8.0,8.0,2.0,388.0,630.0,http://elexusbetgirissitemiz.blogspot.com,0.0,0.0,0.0
59a63355-de4c-497c-9936-c4c0f609adaa,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,83.0,6.0,8.0,6.0,2.0,388.0,630.0,https://elexusbetgirissitemiz.blogspot.com/,0.0,0.0,0.0
b4f00231-253f-45e2-8070-be2591d51aa6,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,83.0,100.0,6.0,8.0,8.0,1.0,387.0,660.0,http://betpergiris3.blogspot.com,0.0,0.0,0.0
5b51ab26-6cbe-4d5d-8e41-0d716c54d7f1,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,83.0,100.0,6.0,8.0,8.0,1.0,386.0,660.0,https://betpergiris3.blogspot.com/,0.0,0.0,0.0
81a846ab-3d9d-42e7-a515-63beeaf45697,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,381.0,631.0,http://interbahisgirin.blogspot.com,0.0,0.0,0.0
d8ccd7f0-1438-4581-bea1-3c10aa54a8fc,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,381.0,631.0,https://interbahisgirin.blogspot.com/,0.0,0.0,0.0
ad37b1a2-7561-48db-9e22-76fa8a98ad57,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,100.0,86.0,6.0,8.0,7.0,2.0,382.0,631.0,http://betcupgiris1.blogspot.com,0.0,0.0,0.0
69a24c87-12ce-47ca-8b02-15446521c5f1,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,100.0,83.0,6.0,8.0,6.0,2.0,382.0,631.0,https://betcupgiris1.blogspot.com/,0.0,0.0,0.0
df6b2692-0033-48a1-b06c-6edf3962ccc0,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,8.0,1.0,381.0,630.0,http://sekabetgiriss1.blogspot.com,0.0,0.0,0.0
ab683831-b489-44f7-a957-19c61e11e5a8,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,7.0,1.0,382.0,630.0,https://sekabetgiriss1.blogspot.com/,0.0,0.0,0.0
a4564f5d-f5a6-4575-a0a5-eb8d1a866317,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,88.0,100.0,7.0,9.0,7.0,1.0,401.0,671.0,http://grandbettinggir1.blogspot.com,0.0,0.0,0.0
f4ae638b-7c8b-4ab6-8b41-99f4ea44987a,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,88.0,100.0,7.0,9.0,8.0,1.0,401.0,671.0,https://grandbettinggir1.blogspot.com/,0.0,0.0,0.0
6d2b4722-aebf-4a42-b34c-cf90be13f78d,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,8.0,1.0,384.0,631.0,http://celtabet88.blogspot.com,0.0,0.0,0.0
30eb8704-76af-4eb9-b836-60c89ca0e676,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,381.0,631.0,https://celtabet88.blogspot.com/,0.0,0.0,0.0
d64d49cf-c846-43fd-8768-9e12420d8f89,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,383.0,630.0,http://safirbetgiriss1.blogspot.com,0.0,0.0,0.0
19b1d833-ef6c-4e70-ba3a-741d5e7dcd2c,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,8.0,1.0,381.0,630.0,https://safirbetgiriss1.blogspot.com/,0.0,0.0,0.0
e4adbc3b-799c-402f-88cc-4cc892611f08,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,88.0,100.0,6.0,8.0,6.0,1.0,434.0,706.0,http://vevobahiss1.blogspot.com,0.0,0.0,0.0
064e4927-a96c-4a2c-9436-11954796ae4f,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,88.0,100.0,6.0,8.0,6.0,1.0,434.0,706.0,https://vevobahiss1.blogspot.com/,0.0,0.0,0.0
57ec7c47-5acd-4e24-b73f-0c71fd7cd7c0,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,382.0,631.0,http://elexbetgir1.blogspot.com,0.0,0.0,0.0
f5b62ed5-ae0b-4bc7-8609-2c01b5442d95,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,8.0,1.0,381.0,631.0,https://elexbetgir1.blogspot.com/,0.0,0.0,0.0
70344f13-7fcc-47d9-86e7-e053e6c93bb3,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,8.0,1.0,381.0,630.0,http://matbetgir1.blogspot.com,0.0,0.0,0.0
60edeb47-a79e-450f-980c-c9e84842fead,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,86.0,100.0,6.0,8.0,6.0,1.0,382.0,630.0,https://matbetgir1.blogspot.com/,0.0,0.0,0.0
