UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive
ab1c14e8-625c-486e-b444-521c1088a533,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel kamboja keluar hari ini | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,65.0,0.0,0.0,49.0,71.0,13.0,18.0,18.0,5.0,1373.0,2641.0,http://198.54.119.103/tag/togel-kamboja-keluar-hari-ini/,7.0,0.0
e4848482-362a-4bc0-8bd3-e9aa922b6c68,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel keluar | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,65.0,0.0,0.0,54.0,71.0,13.0,18.0,18.0,5.0,1370.0,2641.0,http://198.54.119.103/tag/togel-keluar/,7.0,0.0
bfb96ab3-f028-495b-a437-179e20a38a80,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel keluar hari ini | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,65.0,0.0,0.0,49.0,69.0,13.0,18.0,17.0,5.0,1372.0,2641.0,http://198.54.119.103/tag/togel-keluar-hari-ini/,7.0,0.0
0089f3e1-0b83-4600-8233-25461f0114d5,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel keluar hari ini hk | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-keluar-hari-ini-hk/,7.0,0.0
4fdfd84a-b95a-4be4-8d69-c800c656038e,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel keluar hari ini hongkong | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-keluar-hari-ini-hongkong/,7.0,0.0
efed4c28-3fae-4bec-a083-f471b9058f81,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel keluar hari ini sidney | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1297.0,2565.0,http://198.54.119.103/tag/togel-keluar-hari-ini-sidney/,7.0,0.0
5ce1a775-fbce-4600-92f2-79a6bd4ba241,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel keluar hari ini singapura | 12NAGA SITE,4.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-keluar-hari-ini-singapura/,7.0,0.0
90d982b8-361a-4caa-9af2-b900153a6e95,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel keluar malam ini hongkong | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-keluar-malam-ini-hongkong/,7.0,0.0
452511a1-1cf6-40ff-9912-f0a3d7d39630,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel kl | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1297.0,2564.0,http://198.54.119.103/tag/togel-kl/,7.0,0.0
fc4ca4db-70ba-4ab2-b0ee-67d792395c5d,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel korea | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1295.0,2564.0,http://198.54.119.103/tag/togel-korea/,7.0,0.0
e797f84e-4a5b-44e6-9d1b-9026274d8f28,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel kuda lari | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-kuda-lari/,7.0,0.0
96382697-dec1-4372-9f16-487f5965c248,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel kuda lari semarang | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,71.0,13.0,18.0,18.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-kuda-lari-semarang/,7.0,0.0
baa84a12-2b19-4f56-a252-9be4a82d077a,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel kuda lari yang keluar hari ini | 12NAGA SITE,6.0,4.0,1.0,3.0,54.0,65.0,0.0,0.0,51.0,69.0,13.0,18.0,17.0,5.0,1299.0,2565.0,http://198.54.119.103/tag/togel-kuda-lari-yang-keluar-hari-ini/,7.0,0.0
a61d5966-1ade-498b-8b5a-dc61b1fad4a7,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel laos | 12NAGA SITE,6.0,3.0,2.0,4.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1297.0,2564.0,http://198.54.119.103/tag/togel-laos/,7.0,0.0
118515c0-ff9f-40f5-b403-0b9e6069f90a,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel live | 12NAGA SITE,,,,,,,,,,,,,,,,,,,0.0
276d98f3-0ba2-478e-afc6-facbbe8c7abe,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel macao | 12NAGA SITE,6.0,2.0,2.0,2.0,54.0,66.0,0.0,0.0,52.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-macao/,7.0,0.0
8145887e-f70d-4d81-bdbf-9d7f42e7523b,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1297.0,2564.0,http://198.54.119.103/tag/togel-macau/,7.0,0.0
daa4cb22-e880-475e-a64b-7dd9c555b7b4,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel mahong | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-mahong/,7.0,0.0
9ce08096-2737-4579-b1ed-e9660b29ff61,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel malam ini | 12NAGA SITE,5.0,3.0,2.0,3.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-malam-ini/,7.0,0.0
1635f6b6-554b-4ed7-be44-c903dd8e02c2,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel malaysia | 12NAGA SITE,14.0,7.0,2.0,6.0,54.0,64.0,0.0,0.0,50.0,71.0,13.0,18.0,18.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-malaysia/,7.0,0.0
963b8c0f-e8c1-4b81-a77b-dad34e99e1e0,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel mania hk | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,55.0,69.0,13.0,18.0,17.0,5.0,1294.0,2564.0,http://198.54.119.103/tag/togel-mania-hk/,7.0,0.0
778e7c8d-5837-43f7-acff-111e7be8a7fd,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel manjur | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1295.0,2564.0,http://198.54.119.103/tag/togel-manjur/,7.0,0.0
d86db1d0-a6f9-4f2f-a65d-f66af3f4848f,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel market | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-market/,7.0,0.0
364b6ebd-9dcb-4406-8be8-45049f69fed6,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel master | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-master/,7.0,0.0
cf0acfe0-afeb-4a4e-a8a9-d5d7b3d347f2,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel master 6d | 12NAGA SITE,5.0,3.0,2.0,3.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-master-6d/,7.0,0.0
b2b31bd7-72ef-44c0-840a-dfa7606bc86f,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel master akurat | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,71.0,13.0,18.0,18.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-master-akurat/,7.0,0.0
133659ce-c9cf-4628-86da-e3ceae4a79fd,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel master hk | 12NAGA SITE,4.0,3.0,1.0,3.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-master-hk/,7.0,0.0
c5200515-530b-47f2-b1c0-21f9acd6a422,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel master jitu | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-master-jitu/,7.0,0.0
a7d7eda9-88e4-4b27-9d25-99ddf244c1e0,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-master-sgp/,0.0,0.0
ac2b5a89-3277-45e1-8b3b-de29adb8606d,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel master sydney | 12NAGA SITE,6.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-master-sydney/,7.0,0.0
8704532f-e9d5-4866-8121-136af1a07371,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel maya | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-maya/,7.0,0.0
c2d63c13-5d8e-4ca3-bc17-c03e1838ec99,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel nepal | 12NAGA SITE,4.0,2.0,2.0,2.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-nepal/,7.0,0.0
214c91a6-eeb8-46c8-86ea-cdda4259b543,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel net | 12NAGA SITE,4.0,2.0,2.0,2.0,54.0,64.0,0.0,0.0,55.0,69.0,13.0,18.0,17.0,5.0,1291.0,2523.0,http://198.54.119.103/tag/togel-net/,7.0,0.0
f906e1ff-5a8b-4fde-9db4-bb327117f5fb,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel news | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,55.0,69.0,13.0,18.0,17.0,5.0,1295.0,2564.0,http://198.54.119.103/tag/togel-news/,7.0,0.0
e919c0f2-6979-4ee4-9633-b3175ff4860e,0.0,CC,90.0,30.0,6.0,2759.0,37.0,28.0,9.0,1.0,1.0,0.0,3203.0,2917.0,286.0,togel online | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1292.0,2523.0,http://198.54.119.103/tag/togel-online/,7.0,0.0
053f7702-8e6d-49a4-8cde-e13b899ff178,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel online sgp | 12NAGA SITE,4.0,2.0,2.0,2.0,54.0,65.0,0.0,0.0,49.0,69.0,13.0,18.0,17.0,5.0,1369.0,2599.0,http://198.54.119.103/tag/togel-online-sgp/,7.0,0.0
54c38de3-9741-42de-8e90-f81b441b70bc,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel online terpercaya | 12NAGA SITE,3.0,2.0,0.0,1.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-online-terpercaya/,7.0,0.0
00943d60-681d-48af-bec7-8caf51651b37,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel perawan | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-perawan/,7.0,0.0
c59edfb4-e17a-4073-ac6a-60b4ad4da31b,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel plus | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1292.0,2523.0,http://198.54.119.103/tag/togel-plus/,7.0,0.0
d2ef8b09-c8b4-4965-b682-8da1e05ff052,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel prediksi sgp | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-prediksi-sgp/,7.0,0.0
4a9c952f-19aa-4589-ad10-443861bd66a3,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel prize | 12NAGA SITE,10.0,4.0,2.0,4.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-prize/,7.0,0.0
2872cffe-c10f-4572-88ae-57169ea53e8e,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel rakyat | 12NAGA SITE,10.0,4.0,2.0,4.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1295.0,2564.0,http://198.54.119.103/tag/togel-rakyat/,7.0,0.0
4a9eb6da-0d65-459a-a22a-1507b14983cf,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel result hk | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1292.0,2523.0,http://198.54.119.103/tag/togel-result-hk/,7.0,0.0
dee2a37d-7084-4e4b-b4d8-806dffb002a0,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sakti | 12NAGA SITE,5.0,3.0,2.0,3.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-sakti/,7.0,0.0
9f3a5996-aa40-4a81-8aff-d52f1d06b074,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-sd/,0.0,0.0
38b40e8d-4a0e-46e4-b8ed-befc48c8ea98,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-sdney/,0.0,0.0
59abe1a4-d9a7-48be-8ebe-23fe9296c610,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sdny | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,55.0,67.0,13.0,18.0,16.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-sdny/,7.0,0.0
b48f0690-27f7-4401-bb8e-237937adfb64,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-sdy/,0.0,0.0
943e4c75-2660-40fe-aeb4-6de59c38d91e,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-sdy-hari-ini/,0.0,0.0
e448265a-24fe-49d7-a129-499ccabb4d5b,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel sdy hari ini keluar | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1292.0,2523.0,http://198.54.119.103/tag/togel-sdy-hari-ini-keluar/,7.0,0.0
0ca7c248-d957-4045-a304-2672782d7eb6,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel sg | 12NAGA SITE,1.0,1.0,0.0,1.0,54.0,64.0,0.0,0.0,50.0,71.0,13.0,18.0,18.0,5.0,1292.0,2523.0,http://198.54.119.103/tag/togel-sg/,7.0,0.0
1092621e-7700-4b3a-984f-751a250bb43b,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel sgp | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1293.0,2523.0,http://198.54.119.103/tag/togel-sgp/,7.0,0.0
a50b8a8e-375c-4090-a595-7f58bdaa72e6,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-sgp-2015/,0.0,0.0
ca3ac9cd-a51a-4251-a429-c6bbb94913ac,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sgp 2017 | 12NAGA SITE,0.0,0.0,0.0,0.0,54.0,64.0,0.0,0.0,55.0,71.0,13.0,18.0,18.0,5.0,1295.0,2564.0,http://198.54.119.103/tag/togel-sgp-2017/,7.0,0.0
796ce523-3b49-43fd-a3b1-f0389564715e,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sgp 2018 | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-sgp-2018/,7.0,0.0
d4bf0ec3-6744-45cd-bbf1-72d9c0f1561b,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sgp hari ini | 12NAGA SITE,6.0,4.0,2.0,4.0,54.0,64.0,0.0,0.0,55.0,69.0,13.0,18.0,17.0,5.0,1295.0,2565.0,http://198.54.119.103/tag/togel-sgp-hari-ini/,7.0,0.0
6361221f-fef1-4c78-bfa7-f38ce753bbab,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sgp keluar hari ini | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,65.0,0.0,0.0,49.0,67.0,13.0,18.0,16.0,5.0,1372.0,2641.0,http://198.54.119.103/tag/togel-sgp-keluar-hari-ini/,7.0,0.0
69f686cc-c1a8-4c38-8370-3fa9f059e4e6,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel sgp net | 12NAGA SITE,11.0,5.0,2.0,5.0,54.0,64.0,0.0,0.0,55.0,69.0,13.0,18.0,17.0,5.0,1291.0,2523.0,http://198.54.119.103/tag/togel-sgp-net/,7.0,0.0
afe15e94-44eb-459e-9b38-0a01fa724935,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sidney | 12NAGA SITE,7.0,4.0,2.0,3.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2564.0,http://198.54.119.103/tag/togel-sidney/,7.0,0.0
a102e256-adb5-4522-84d7-77c23fe601f0,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-sidney-hari-ini/,0.0,0.0
cb9d03df-57eb-40c2-880d-712feffdc475,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel sidny | 12NAGA SITE,6.0,4.0,2.0,4.0,54.0,65.0,0.0,0.0,49.0,69.0,13.0,18.0,17.0,5.0,1372.0,2641.0,http://198.54.119.103/tag/togel-sidny/,7.0,0.0
efeafb12-4260-4514-ad39-e86e2957f771,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-sidny-com/,0.0,0.0
d7526b0c-41d8-448e-aebe-96b83e703f5b,0.0,CC,90.0,30.0,6.0,2758.0,37.0,28.0,9.0,1.0,1.0,0.0,3202.0,2917.0,285.0,togel singapor | 12NAGA SITE,8.0,3.0,1.0,3.0,54.0,64.0,0.0,0.0,55.0,65.0,13.0,18.0,18.0,5.0,1291.0,2523.0,http://198.54.119.103/tag/togel-singapor/,7.0,0.0
e6c9ff69-f675-4ac3-a8cc-3264baa7fc0d,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-singapore/,0.0,0.0
2436507b-27f4-4f9e-9141-cf609c1bc0f4,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-singapore-2017/,0.0,0.0
0d3fd462-e169-41fe-b844-f994bc9e13d6,0.0,CC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,http://198.54.119.103/tag/togel-singapore-2017-hari-ini/,0.0,0.0
9de3653f-a82d-42ac-b582-582375f07f06,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel singapore 2018 | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-singapore-2018/,7.0,0.0
be01ceb4-6e1d-4076-926d-c31487786d05,0.0,CC,,,,,,,,,,,,,,,7.0,5.0,2.0,5.0,0.0,64.0,0.0,0.0,50.0,67.0,13.0,18.0,16.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-singapore-2018-hari-ini/,0.0,0.0
31bdc381-b268-4d1d-8126-8da418399276,0.0,CC,90.0,30.0,6.0,3110.0,37.0,28.0,9.0,1.0,1.0,0.0,3555.0,3269.0,286.0,togel singapore 2018 hari ini keluar | 12NAGA SITE,3.0,2.0,1.0,2.0,54.0,64.0,0.0,0.0,50.0,69.0,13.0,18.0,17.0,5.0,1296.0,2565.0,http://198.54.119.103/tag/togel-singapore-2018-hari-ini-keluar/,7.0,0.0
