UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly
3c2f61a1-723a-425a-84bf-78a8e1bfa000,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=11070&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
c74edfd8-1651-43ac-9afc-dac4d8eab31b,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://163.30.77.1/ann/show.php?mytid=11454&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
ab0a2148-14aa-4edd-8f77-84f617ca20fe,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=11470&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
ed6c78e4-38fe-4c05-a544-182aa4567a18,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://163.30.77.1/ann/show.php?mytid=11483&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
1786beca-bfb5-4a5c-b8e3-382e6ee915f2,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=11551&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
26c10324-79d2-44b2-93a4-bf309694cad7,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,118.0,116.0,http://163.30.77.1/ann/show.php?mytid=11580&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
0d54d819-4fc2-4b97-b4fa-d745ad6ed75d,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=11677&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
02e52295-1bde-4e6b-a3a7-41a467a8f2c0,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=11794&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
f5134929-4bda-4b26-a165-613ea90d042a,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,11.0,http://163.30.77.1/ann/show.php?mytid=12041&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
94df474a-793f-48b7-8a03-99583edadd1d,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12209&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
52e0493f-3dfe-435e-b46d-d66c649ee45f,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,13.0,http://163.30.77.1/ann/show.php?mytid=12401&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
a13dad43-7bc0-40d6-b16c-8fac36e91077,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,84.0,83.0,http://163.30.77.1/ann/show.php?mytid=12433&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
39a05c40-703c-479d-8699-6b3cb99d55d3,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,61.0,59.0,http://163.30.77.1/ann/show.php?mytid=12441&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
dab0a938-2ce1-46f9-b955-89a9d27d1119,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://163.30.77.1/ann/show.php?mytid=12453&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
91e02c91-6fb4-4f4a-a3f0-1da4bdb02411,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,184.0,183.0,http://163.30.77.1/ann/show.php?mytid=12460&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
f439c423-c66b-4951-bd51-9aa158cce1e3,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,176.0,175.0,http://163.30.77.1/ann/show.php?mytid=12473&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
e20e1d12-c93d-4d5c-bbff-49fb4772daed,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,11.0,http://163.30.77.1/ann/show.php?mytid=12476&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
10e2d5b0-bff6-4745-be0a-c95eaa919119,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=12478&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
f4a709eb-2e0f-4fb9-9342-916997beceea,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://163.30.77.1/ann/show.php?mytid=12486&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
ff7e0df2-f3bd-4a39-915a-4c993ac48915,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,11.0,http://163.30.77.1/ann/show.php?mytid=12487&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
a4999a11-ec88-4a70-bb24-7b349fa0d0e6,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=12524&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
2a3aeb11-3e75-4ebf-afbb-9f0e75959ada,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=12574&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
df1b934d-2439-46b4-b4e8-d1164b351ff1,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=12606&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
5492bdbb-6e3d-4ae3-9b0f-972c82693db2,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=12679&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
ff5bbc9a-9021-4451-bdf6-13bead588012,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,20.0,18.0,http://163.30.77.1/ann/show.php?mytid=12698&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
21cd2e42-f7f8-43f0-b97a-1f4383eb0db0,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12736&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
c9edb6f7-7336-4f13-9bba-242ac9a59686,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12773&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
bebf838d-2d52-402c-9319-9701a5575acf,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12776&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
9da698fd-c778-454c-8a5a-6e9e006aef74,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,12.0,http://163.30.77.1/ann/show.php?mytid=12778&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
a5ab9b53-95f2-4465-8442-b6b6fbb4893f,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,95.0,93.0,http://163.30.77.1/ann/show.php?mytid=12788&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
14f3feb0-76c6-42ec-aafb-8bb0f32de5ac,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12826&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
a02b45bd-cae6-4975-b591-79207f6101bc,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,3.0,3.0,2.0,3.0,128.0,125.0,http://163.30.77.1/ann/show.php?mytid=12831&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
adae1d5c-7383-40a9-81c8-1918bed5b82c,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12854&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,2.0,0.0,0.0
2f690e84-f480-4533-a324-62dd3617ba1b,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12855&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
d1a88449-ca9b-4f9d-a224-5084d4c9601e,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12856&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
838648dd-4b8d-4c56-b1eb-c744cf43e9cc,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12860&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
842e3121-7848-4e23-9e2c-1eebb188ea97,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12861&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
c2e95593-b398-4b44-b797-83cc200a10ca,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,11.0,http://163.30.77.1/ann/show.php?mytid=12872&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
ed0117ef-63a0-49ce-a239-41edcca63101,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12880&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
5211c900-2cde-443d-b352-2dc0b6abbd86,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12881&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
542e5d43-6630-4eb4-ba75-d4edb47618f0,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=12900&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
7ff86a3e-18b7-4d8c-940e-c673e9c0b0d5,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,159.0,157.0,http://163.30.77.1/ann/show.php?mytid=12933&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
e2dc993c-cb21-4b29-b195-a76117bb07a2,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,243.0,241.0,http://163.30.77.1/ann/show.php?mytid=13030&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
52f19bc1-4e58-47bd-bb03-abde2384f843,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=13101&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
4aef0742-593c-4e76-90c9-775c910762c1,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://163.30.77.1/ann/show.php?mytid=13104&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
0fa43c87-834c-40b0-80af-403b2e839169,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,46.0,44.0,http://163.30.77.1/ann/show.php?mytid=13105&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
21e36cb9-f1d3-41f7-a3cf-eebfb6ffea50,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,67.0,65.0,http://163.30.77.1/ann/show.php?mytid=13141&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
038326c2-f793-46ec-88a2-c097817de669,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,12.0,http://163.30.77.1/ann/show.php?mytid=13189&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
e5fb2345-46b6-4cf9-bdab-93d4bd4480eb,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://163.30.77.1/ann/show.php?mytid=13210&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
6c53fc9c-2111-4648-b4b6-43ec9aa900b1,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=13228&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
46878773-3019-4a02-b0d5-df89e91a57f6,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,365.0,362.0,http://163.30.77.1/ann/show.php?mytid=13287&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
17498d7a-8449-4b73-b349-78f517408b4f,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8634.0,8632.0,http://163.30.77.1/ann/show.php?mytid=13374&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
e2073444-cc90-4674-8ebb-30d757136d71,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=13405&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
fa3ad1f5-d0e9-403e-a16c-1f54dd183bad,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41.0,40.0,http://163.30.77.1/ann/show.php?mytid=14001&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
bdcb4929-50b2-444f-bc8f-5f88eb1dd1a4,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=14022&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
ec54413e-f16d-4aac-b1f0-965bb514f906,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,105.0,103.0,http://163.30.77.1/ann/show.php?mytid=14117&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
c29268b1-a313-4206-9bfe-cce2d85680f4,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,13.0,http://163.30.77.1/ann/show.php?mytid=14176&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
d76b6198-683e-44b2-ac30-86e111e85b82,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=14202&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
8c6808e8-8590-406d-a0bc-f76dbe1b9c6b,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,12.0,http://163.30.77.1/ann/show.php?mytid=14243&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
19b19cdd-66cc-4213-aaa1-dd895f1adee2,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=14346&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
d7c8ce80-843c-4fa3-bd83-bb895e10ed3b,0.0,CC,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://163.30.77.1/ann/show.php?mytid=14451&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
7684302c-04dd-4d1a-94e3-72fa790ca043,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,19.0,http://163.30.77.1/ann/show.php?mytid=14480&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
d9d5cbdd-de53-44f1-af9e-2cc035e03977,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=14522&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
5ded26e6-e35d-47da-991d-728ff51cf8ad,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,11.0,http://163.30.77.1/ann/show.php?mytid=14574&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
0b0fd65f-4fbd-40f7-bae0-c15e84119c70,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,12.0,http://163.30.77.1/ann/show.php?mytid=14598&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
5f111fa8-68d8-484b-b858-281794979269,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,11.0,http://163.30.77.1/ann/show.php?mytid=14621&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,1.0,0.0,0.0
ec89d9f7-a194-4496-9fa9-5d05b145cc72,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,66.0,http://163.30.77.1/ann/show.php?mytid=14645&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
688970ea-faf9-4990-8eb4-c90946ba63b0,0.0,CC,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,16.0,15.0,http://163.30.77.1/ann/show.php?mytid=14677&noday=1&nopart=1&show=0&myday=6666&noyear=1&nomonth=0&myyear=0&mymonth=0&t=1590221962,0.0,0.0,0.0
