UUID,Graph
e41081a0-5dc1-444e-bb31-603608a57407,True
695a1b8d-e3ef-40fb-8e3a-898ffdf2116e,True
1fc2b0f0-b63c-444e-b274-0ca985ef9e71,True
f4b57d32-0e55-45c8-a2b3-2a852a161697,True
483fa2a9-807e-497e-a371-db2018debbff,True
45b854b1-6856-4c66-856a-e7316bf7f07f,True
64bc227b-f600-473d-9db6-bc5d839bff3d,True
0f5c7fa5-ad58-40ac-8e14-06c45185bb04,True
592f92d0-afa3-412a-b1c3-ebce7e3915b8,True
26b4f714-8891-4843-91ed-37f1eff3d44a,True
4b71dbeb-d0ff-4c7d-aa65-42c89eaf62f3,True
3f06aed4-65ce-4fab-914b-b4fccaaba175,True
5cbb4dcf-3885-448f-bc19-86290eb0e746,True
5efb46b1-48bd-4876-830c-59ed19702b30,True
5bd4531d-6036-4c56-b236-8713cb6df928,True
c2c28a82-bf32-4f44-b611-d1cd2f3c7a6d,True
2169a700-8685-4aa7-aec3-a05d5274d656,True
23f437e6-7065-4657-8c6f-2f1f8136879f,True
ee8366f4-f6d0-4235-9aee-52c74a274f4e,True
1045f988-f230-4841-bd7f-13d7ab2a99a2,True
acf3a4f4-af2c-4342-bc92-5d9037fc9f99,True
41e9faa4-1f03-4285-bf35-27977f3ca490,True
fc26848d-8895-45b8-b506-6d8d2a96ac94,False
049296e6-b8ed-4e27-89e3-36531b3d3958,True
e23baaae-66d4-4899-9770-62162be2ae88,True
c698c988-e70f-4554-99dd-23237a006763,True
5b944f92-e342-4837-adda-3ca03285d1b8,True
543cce1d-2dfa-43f1-9915-eacf3dd32185,True
e1e8d778-77d4-4756-aae3-6585d606c69e,True
962a24fb-59f3-46a8-8c83-f263734f99c3,True
7cd18676-ded6-49b9-ad4b-765cc454bb24,True
c4fb536c-82a3-4a30-b498-729daf60deac,True
f6b9a6c5-2b9e-4539-a3d9-3b240be03a15,False
0c836c43-0a7e-430e-bfbc-be34cf0c74ef,True
d677e146-67f8-4c27-a322-efe71328ca93,True
375a45fa-b5cf-4325-9b6b-5aefcf27c011,False
dd24399a-c44c-462b-8a84-c270fc53bcf9,True
b4bcc3e8-1338-448d-be25-b122b038e282,True
32007370-b6c7-4037-8034-923d14a52c9a,True
4b7b68b6-86b5-4b74-a048-81ad650b0555,True
cba144b0-2500-4446-8690-4135ee683a94,True
b0b8b412-207c-43aa-a840-aef63485fb96,True
baedf50a-a980-4097-9174-2e79d0dd596e,True
7b719f6d-2584-4f18-b697-85b2b7847db5,True
585d82dc-06f7-451c-824d-070bed661c63,False
04d76503-b254-45b1-923c-2238280e5aab,True
8c8ba11b-5b28-403a-888e-f07cead8d5f8,True
ec2ff95e-6872-4453-bbfb-40ba56c68dc5,True
592f9c0f-d1f0-48cd-af4c-be8a0a38b4e0,True
c2ab55a2-bdad-4e81-b7fe-4c116ee5f0cf,True
acc230a1-191a-478c-b873-f7828cdb70ef,False
14407684-33a8-45e9-a734-96f21344c94c,False
7712b062-5569-43d4-960d-28013cb0faa9,False
522afef7-fc53-4060-905b-b6f4495e46af,False
9eeb0102-be80-4780-9b04-e03965bb3afc,True
2bc76393-3207-4995-aa31-ebfc9b2cdcbc,True
26da653c-337f-42bf-a96d-6de6a9ead90f,True
015adf4e-9d41-40de-87c7-68cf42dd3b38,True
e5d53887-7007-4889-8891-f623ff87770f,True
fd13fffa-bb74-4d71-9598-83d467f89f3b,True
c0b2cf1e-cae3-49aa-9560-697abad547db,True
4d884b03-4e6a-403d-bea9-4b5f7b61d24d,True
b41f76a9-9b5c-4e2a-9587-ccd20b612576,True
57634058-f231-4eab-acf8-8221ab1e973b,False
f58d20eb-3c9e-4e3c-93c5-f18e599ff4d1,True
08bb2af2-29d9-44a1-8fc9-6c7370b8d41f,True
3ac00f21-1449-4d35-984e-11e759a54e05,True
91bf7cd6-dee0-418c-ba39-3d317f5c771e,True
a328ef71-79e3-4059-9de4-552d24780784,True
cbd1a5d9-1d99-4e98-972b-9c9b2dfde6a3,True
744ffb08-af6d-468a-9abe-5abc2e8a1aaf,True
43cc5a2a-0ac8-4baf-9943-b6cb28d8659a,False
7eb6496c-91ca-4223-bab6-453376c66373,True
7d677380-4331-4e8d-8936-aa43f47a325e,True
b09ab875-7982-4335-936b-8343ace8545b,True
a302ab2d-c6df-40c1-b50e-c9cf5a4a719d,True
43387d1b-9fe3-42f9-852b-868ac0b7675b,True
655432c9-3b9b-418b-85bc-6236de189f72,True
f8236742-85e6-47bd-a3a4-43df34261fae,True
14524d30-7969-4e98-b9bd-02c364bb8f87,True
ada6f69e-7352-43be-8d97-0d7379c5c886,False
8a2dff92-a81a-4700-99c5-730af7280715,False
aa1f4008-bda8-4944-bf59-59077bd358a1,False
b53d4698-1ef0-44f0-84e2-387094c2b5fb,False
bcc4c0f6-4a7d-4a5f-bb38-a5dfb1acd017,False
e88dd8f7-0c3a-4eb9-b968-7d9ded9916bb,True
adbb5103-22f9-45aa-bc10-708047c4d96e,True
6c2e21e4-eb6f-4dd9-9654-19f36eb23734,True
762856ce-fa7d-411a-94f1-9f458989d426,True
4a3f3e88-f0b2-4c2d-9bef-cb72daa719c4,True
d13a64de-1389-4097-a55c-c517c0e71a4b,True
8c532ac6-35ef-463b-b4e7-86e28a0751b1,True
0060315f-f98f-469c-a031-86e62911967f,True
0b28dfd3-9a6b-405a-add1-13f929626f12,True
fa8bd8da-52bf-4e46-a623-6136674ac93d,True
86479eb7-8b1a-407c-b34a-d97113f40904,False
1a652199-b851-4d3c-8de9-229a68f7c8bc,True
7dc97e24-eea8-4671-9662-8b2daf84a58e,False
12f4e539-82ab-46b2-9969-78e7e6ebbe83,False
79f86c4a-3bcf-4e70-988b-3b55271ceafd,True
6360da03-67c4-40f8-8989-54c91dca405e,True
28618bda-1c20-4c8e-9f33-1695f31e71d2,True
85c7a8f4-9f29-41f5-9249-c717910e89c2,True
7e0c9f9a-c289-4476-8b6f-c5e7e760bd9d,True
690611e9-09cc-4168-88e4-dab3ac1c967c,True
ff357841-047d-46db-b49b-a486f54cca90,True
9072cde0-4134-4fcf-8235-cb195ff8a6bd,False
6ce16063-5bf7-4c62-a49e-cfe09baad2ba,True
e2fae835-9d55-4363-aa98-86a977ee83d6,True
82be0d7f-1821-490b-8b56-da8bd7e6150e,True
10ef981f-0c63-4092-9378-05d802aef0a4,True
171b5dcb-3bad-428b-9579-c087cd30c515,True
edc75689-0ec0-41f1-8826-c206398f2811,True
ec360663-5e41-48fc-a51e-d427e34ba4d4,True
95f86433-89ba-41e3-b39e-ba30b090dcf4,True
ea0facd4-0c7d-4db1-b7e6-b0713694baa7,True
096767c9-e0a7-4ce6-9ebc-21c021bb0594,True
908add9d-e17e-4c61-931f-a76c1a0ce892,True
aae0b7c8-130a-46c6-b956-6b59d911834a,True
9e729c20-63c8-4f41-9160-ead382caacea,True
c0bfdc1e-047b-498a-9528-16ea0d833b21,False
6ad1118a-9e76-47a0-af98-f5ba343639c4,False
e3eb6df8-e506-4492-93bf-6a5da7398012,False
414e3739-e914-45bd-82f7-03456c90821e,True
ef476cb3-fe36-4281-9992-71b2c87365a9,True
0c48a2c1-4383-4821-b320-90d24b1a5665,False
d6287297-1fde-4d6c-b9b2-fc92483e8d4b,False
95927ba0-45f3-4d93-93b1-096a709a36a2,False
4b2d7e35-84ab-45d9-963b-f1e95540a4a1,True
31e9e476-e190-4da1-aea1-3d08f1e834b6,False
56b19a20-ed67-445b-b62f-47850eba8fe0,False
43e5bc43-43b7-4b6e-ad0e-30ec7377a9b1,True
c29676e9-00dd-43bf-8ef3-87ae4e38b9d4,True
4beab563-a80b-4a70-91b1-defeba9dbea9,True
0ad7f37a-79ef-401e-8609-4a683e33e69c,True
3405948c-c5fb-4026-a1d6-f04b7cd61ace,True
2796809a-6f53-4b42-9379-ed544e75eae6,True
cd1bd3b0-a9c3-4b57-8826-9a1edccdfa79,True
ee30abba-854f-4af7-a726-6201a6f5da7c,True
4ac9df25-06ea-40d4-a8e3-3a50b2f1c73c,True
1f0337a1-206f-445b-b6fa-741a00e4fa1c,False
5a318930-77e0-413e-91ae-2b34adc60bf6,True
23b46f62-9539-47a0-8943-33d4c9b0cf2b,True
659854c0-5fc6-4ada-aaca-9658a8659f08,True
3925d004-a2c2-41a8-b1f6-d04440eb31ac,True
ebb6223c-363c-4314-b22f-2ad97f6e05fd,True
225826cc-3a5b-453b-84ab-3f06e876de51,True
24941f6d-dfd1-4bee-adbb-cf1d771b227b,True
07b3653b-3483-47c2-aa39-cf0932de2b6b,False
af0f498b-38d0-4887-b737-7322fe95472e,True
ec5b6ac7-67b9-45f5-99e5-e63885fcc749,True
efbe6cb2-bfdc-4cf8-8605-d99613c22847,True
f33d7ce0-77ff-4946-8624-511aa31fcb81,True
c004106e-1d0a-4a56-9d6b-78d68c5fc572,True
641d96bc-eb08-493d-80aa-cab0ca1a8620,True
f85177dd-00e5-4e5b-9ab3-9fd809602665,True
6686f777-0fd6-42ad-8206-fc2bdf488b8d,False
317a5a97-daaa-4817-a550-8a685f279d1b,True
5e3a6afe-023e-4298-8f3a-457c40b3a74c,True
a6ece241-8432-4948-8dae-5b86515b6638,True
480d0bb0-cb05-48b2-8393-7bd2850d1457,True
8dd8d7e1-5cc9-48a3-964f-c7f85d990b67,True
945a3312-7cf1-4574-89c9-b6da48b8d589,True
c60b1dce-5bad-4e0e-8b4d-295a1ec0da44,True
2c525786-b410-41f3-8c97-dccab3cb747a,True
45d0aa95-d4b2-438c-ba7a-47ab4544989a,True
7bddc627-dbd8-4c9a-a550-43c494fc57a3,True
9b3ade34-963d-4315-af15-aac79099706f,True
48791d48-3896-4c57-9463-2bd49ea3b5a7,True
3b044f53-2e7a-4cbe-9aa4-702126522f32,True
f9c5d7f9-1ee9-4857-a0fd-879e6e9c2dd1,True
f9b57a99-a6e1-4b4d-904a-685440a1e2fc,True
4476ae85-5836-4694-af2e-f7341c51d954,True
cf52c003-b112-43d5-b113-445537ddec30,True
9a8af282-3af3-474a-ae48-a3db128b82d1,True
100cf007-abdc-40ef-aa8b-6bb69f080fb1,True
e794dc06-ec97-4c54-983a-89e3c7a19271,True
5cb9cf94-7270-429d-94bf-db705a05e0e9,True
414aaa37-1992-40d5-88f1-dc852ebd584d,True
6d2ced74-112a-436a-b0d1-ce63de79d047,True
4c0a4fb6-56b3-4f88-8272-7501d87d0108,True
db871673-fb69-417e-a090-156206b4ecc4,False
ba041ee2-34e8-4ef4-9dde-674da124e046,False
438641ac-4d40-48b0-af79-91d2c34349c7,True
06eef123-dc6c-4399-8159-4076c4c1a314,True
576aae39-5da3-48fa-a706-0f719f71fdfd,False
1f05635c-1c8e-4c2e-8e8a-63c68bbe1721,True
8d2d4d73-61f0-4800-b5db-72f411c38826,True
a5aeaca4-974d-4d80-ae2c-ba3b8c969666,True
cf3319c2-6766-47ac-b1a2-ea0757b09380,True
6675773f-0cce-40a2-bd86-d3c8df467948,True
1283e83e-710a-4681-8fb9-124c3652bc01,True
0ab4fd4c-2995-4449-a4df-05e31aee3b9a,False
554073b2-01ec-4785-9295-e6ef7357b3d8,True
862db9ad-bf3c-45cd-a2fe-4c4736f3144f,True
0712084a-429e-4824-9095-9a9a7c6291df,True
16498e41-450b-4bce-8564-b394b1cd1c23,True
0d10a5d7-d27b-4f38-bd04-8774d24a7eb3,True
414d6c3b-6664-4660-ad6d-80f3d598ca34,True
b68749ae-cebf-4403-b590-da08d1b198a1,True
5daa10e9-5ba7-49d1-964c-b4d9e3aecdd6,True
c6671a22-11c4-4b4e-88d7-74817ca15ab4,True
cbecf6b6-7946-4dfa-afdc-0f10b50e74e5,False
f594d7e9-a3c5-41ba-a989-6e75e881e508,True
c966f5a8-eed3-44ec-84df-75a7c74b2ffe,True
b8499af5-6235-420b-837a-7518537dd5fa,True
6bf44224-593d-4cb9-b0b0-8485bc1e2fc7,True
79d71c38-6253-4d8d-814e-916a691f7382,True
603df850-f839-42fe-9fce-96065d986b90,True
5ea2cc63-d4db-4d39-af58-67654b9897d6,True
fcb1e96d-e77d-45c4-9ecf-6a10e51a1bd5,True
22af7d33-b65f-4ff4-9ee5-65bcb1eabd5f,True
54601dba-dfc0-4f5b-9f1c-504d2aa0171b,True
82d21c2e-0426-4cbb-9209-8fe88b25ebf8,True
69fe4692-0480-4919-b2f7-2d7d5e91d81b,True
232ab9bf-5c8f-407f-b02b-f0e633084460,True
5f5ce95f-4385-4982-bb3a-4413ff6b8d71,True
96203044-1d96-4184-ae36-baebdadd4722,True
49213428-3286-4577-be30-8047dd4d5f08,True
9300a265-f67b-40bd-87fe-3fc23459c09b,True
a835a2e6-6dfa-4581-9476-fb450e070073,True
8982e130-81a3-493c-8a3b-4a0124045d97,True
0f221393-627e-4d8c-8ae6-ff8e300d96e3,True
645752a9-ca71-4fc5-a2d6-8e17bfc3f9f4,True
93de8c58-0822-4dca-bd84-c7d65704aa1c,True
f4563291-97dd-4a44-bea3-72263d742357,True
998365f9-6dc8-481b-8924-7ffdb6a6f1cc,True
408a6b9a-5851-4e64-a8fb-705a91845feb,True
ca1a65a6-48a2-4aa5-b5a7-02de72076afc,True
2aa6f60c-c116-4af0-b2b2-ad151246595e,True
98b7f30d-2216-48c7-91dc-e0e29050414d,True
604d9b37-5ad7-4e70-9012-213ba62bec2c,True
e6de7fa6-50a7-4225-a397-ad43e4cc10fe,True
42440316-a776-4084-b375-1883268645d4,True
2c88a16c-d3d8-4b77-b56d-a1c78c9c2cf8,False
255652c4-2318-42a1-b8da-9f04916c3b36,True
5e347c19-bc41-4e49-848b-c704db1d621d,True
ce05f92b-dc42-4e7d-b1d1-decd79aea679,True
b54bac9c-e084-4870-a05e-6a2eb0f0ee01,True
cc923d1f-3f71-4b55-a1ee-fdca25b8909e,True
37009dff-3afa-4020-b7cd-7702faf9e354,True
17309907-ceb3-40ad-aea3-3c44c03fff3f,True
7ad66125-ea3e-4a12-9b44-6a93cd00b585,True
70594dcb-8929-4d18-9089-832da4bb2a76,True
19a01566-7046-4bcf-9c46-1aab5aed69c4,True
c1ba26b0-593d-4d6a-9422-e8b49259807c,True
6c83968e-85de-4861-9b9a-abc8245b0511,True
b2153eab-790f-4b06-bc73-0d23a4e66593,True
b8fc0f1d-56ad-483f-b1af-3ea7364e7a80,True
02a05a7b-5cab-4692-ac14-54f09dac0925,True
6fb99750-dcca-49b0-80d3-9f6c609a8d6f,True
b3037071-a837-45a4-94a7-f34103849d01,True
3ab8909d-0d95-48f4-a579-01f6ee7e8784,False
75f32788-e31a-4725-96ca-9dc22fcf3756,False
d7cccd1d-0b82-4fbf-bf7d-10e2685732d0,True
001eca1b-021a-4069-9e6b-c3c79c8fe58d,True
2c8024b4-8376-4303-ab6d-2cfa3f339c2b,True
55b480ae-f480-457b-ab49-8838a3674278,True
111ce66f-fa1c-4ffc-adc0-d24e354c06ed,True
51585587-e353-4f5d-a9f4-5637f09320e5,True
b1e49fae-bae4-4b59-8b63-180558b2cfcc,True
e31770ee-86d4-4a30-b6da-1fbc24a349d0,True
66b9fda0-d380-491b-8a49-7f5eeff8710e,True
a155cfaf-9188-4e8b-aec4-4b7b4f2f8088,True
e1d1ffd7-b774-49e9-8d86-fe2385ef0fda,True
01a562f4-4b98-416d-94f0-ff6314eb42c3,True
9ac17135-2c8c-428d-bf39-b1502f7446ba,True
8bd37c91-bdd0-405d-b761-b7e5c38570d8,True
f4e73d85-c036-497f-bcc3-f5f8154b7693,True
41b94251-f9c4-46e5-8d59-e8d18946f4a9,True
d0f73894-9230-4766-9ec1-d9f275f5a3d4,True
7f7dd128-c956-4221-973f-f74fadf760d3,True
0447958d-b951-4e10-a45d-ec4b1012e4be,True
42166738-5988-4f7e-ba6e-82a28f2fbaab,True
f34e5afc-df58-41df-a91c-05ad3928e16d,True
d9d61268-6909-463b-ba55-b1e8fb59b267,True
b26e4455-746b-420a-a630-3b7492fda8e2,True
daf4bce9-060f-4994-9200-50ae70c33352,True
a87eb3f8-4951-41fa-9db0-235aa58b580a,True
f2e14806-e8ac-4277-9c8d-13ec5190dd7e,True
b1fb02fd-7be1-46a2-8010-175b6f932825,True
a02896cf-b031-4aed-880f-e59515e20544,False
9fa1a6de-f4e9-4ab2-9033-1fb41d7922ea,True
24edd4c2-b311-4d23-82a1-51c3bb6578e9,True
b541ae96-7068-4645-9eb1-1257b28171dc,True
e9d29e99-a8db-4211-9e0a-36f9ad26c9e6,True
354a15b6-d7bb-4699-97ff-26113217acaf,True
428788ca-c636-465f-83d0-1f51d3dd44f9,True
88dcad7a-e20e-4567-9ee8-a38e1a7c795f,True
3156111d-7c8d-456a-9e6d-37292808bf20,True
0b55e77b-d286-470d-9956-f91f6f2d9e8e,True
65f404c0-d17f-4397-b6bb-07de72c690d8,True
04bf9eac-eba8-4833-a9af-302de431398e,True
973bf99d-5800-47f4-81f3-725724b93e90,True
f47d5491-40c7-414d-83d2-e6970aada93d,True
f48ec856-b2ea-4641-a240-e1f10994c1ba,True
cf608afd-0b73-4fe4-b976-f3e6104bcf78,True
f500eca5-b2a3-4cf5-aad7-7edb3f03420e,True
c120ba98-ac1e-4640-8059-72a1a926cd42,True
552cec68-161a-4aa2-ac61-68253ef75479,True
08484156-57b1-4c1a-8189-b689b182d1cb,True
622ba553-55d8-477a-a83f-e869b90859ad,True
06fb6fc6-d460-4b75-8798-be0a3156d4dd,True
732c2dda-286b-4c52-a5b7-396c04345f71,True
7cd2bcac-5274-453c-b303-1cdc6948cbc9,True
063d0f32-8604-4a5b-85c4-91d716e8a3fc,True
b1f7b7b1-1693-4036-b3b1-527ee94da965,True
d84ac4cd-d141-4e02-91c9-639aed24ca3a,True
ab1aa041-c350-4c70-8dd2-8770c20fd418,True
7d4adc55-3bee-4354-b804-f888b442de05,True
1e301e12-edd5-4f30-a31c-cde18a323cbc,True
a43f4ef7-e97e-41f5-a143-f7f6045be8b4,True
4ac1bd05-7ffb-4d3a-82d5-b0b3c1b9b501,True
cd4ee86f-34d2-4b27-954d-76da72a3a20a,True
13b730ea-6a51-4444-85d4-9998f3a4c7c4,True
776987f3-9df7-49fb-9a93-374285a3bbab,False
23b7a2fd-f8d7-4e54-9a14-0fd5e05c3fa6,True
e78313f7-b5fd-4938-8cda-2ea9009a75f8,False
5344c1bc-fd42-43a2-a9c9-1caef4850553,False
a46e88c5-3207-4041-8461-c692a62324de,False
39c90e5c-daab-422d-8c31-34ec0fa6e93e,True
2ba1d8a8-5ba6-4409-87ed-4f0f050df8ca,True
aa6f3210-d8ce-4d38-acf3-9a2edf14c6a2,True
f586b50a-ede7-41ab-b856-a9770f79d1dd,True
cf73ece3-0763-48db-892f-98df975e3841,True
2c2842c7-1362-433f-a84a-0cddf3071d1d,True
ad0a7809-693e-42a8-8caa-727639e8fa27,True
929f3467-ba36-4f49-ae63-9c429ac1fdb8,True
385b6724-d919-4232-a8d8-d7a9ccd4a62c,True
27ae76e8-4af9-4466-bc74-93972b4f708e,True
c4a1d25d-519e-421a-940c-f0c3341e6bf8,True
1e8331cd-8afe-4336-92c6-17fe42ef4c5a,True
1ce115c0-9f17-46f3-ba33-5bdd15244108,True
504571c8-bf56-4d24-af7c-615bae498f9b,True
a2f796bc-6b82-4564-ab57-6ea9c7a343bd,True
1e6bfda6-7e3e-4b3d-9553-e838e4068c7f,True
db8b52ad-3188-4dc2-8f0a-add86b629c65,True
c9744a21-094d-490a-9424-821f3ce69af1,True
da443218-41c4-4486-8ad7-e2372fba1a4b,True
1887092f-1c66-4393-acdf-b5d140c66162,True
1fad6d62-18bf-475c-8d4e-19639e4cee88,True
a8a3042c-a6d8-420b-b98c-9fd0d3e35ea8,True
601a80c7-0be6-4bba-9d54-e1ab09eb86ac,True
7be19856-e300-4e04-aa01-3a679fd11622,True
76447f67-9ee4-4ae9-9c81-7053ee23c086,True
fc4d43d5-73d5-427c-8d40-0e28969931cc,True
2695b9ed-0c94-4a87-8d8d-f331913a2d95,True
b6547dde-2936-4b60-bc69-ab8170c6f257,True
6fd57416-8040-490a-bb5e-17b756d96312,True
73a8bdd6-6f2b-4117-aea4-6c77545e2f6d,True
b368f96d-9259-4436-b0a9-db2e7d2f1915,True
8abf32da-25b4-4499-be12-919ece7c6a3a,True
c2ccd97b-5842-4f38-a313-dabeaf779cb0,True
e8f3191b-60ae-48ec-baa6-8497241698d2,True
692e59ee-e3cb-459c-9dbe-1ff56f54a9bb,True
5a016e12-3075-4f0c-90b5-caf0d944e206,False
7f596471-7aaf-4b88-9bef-cbb995d03380,False
a0963814-71f8-4a1c-96ff-8207f8a5e311,False
81350f12-5c51-49ef-8b6e-ac5acd871b10,False
0ae6dec1-be84-481d-bf04-56af4295c836,False
d51ae78e-6c54-43c6-94e5-b3dbca28e7f8,True
f059a717-93c5-4b2a-a14d-1a0954000ac2,False
66b655f4-7398-415f-8865-db707965f386,False
39b1a004-2572-46cb-9a4a-d8b6aab8fbc7,False
da0084ae-1739-47b9-a9ba-16198e0c1f65,False
04117ddc-be2a-4c72-8239-2cd628c07eaf,False
df675e29-57f4-47f2-858e-1b193ef79310,False
7ee569f5-7390-49bd-8b4f-5d1a402b25bf,False
5e9e3dd4-deb8-4ab2-9bc0-f5ab5063740b,False
ac2e273c-0baa-4be5-bf6f-ea3a2f8da264,False
2e081def-ce23-4176-ae99-54ad2d605159,False
ccf166bd-0bbd-4960-82e1-4c30c21e48aa,False
b30d9b45-1dcb-4929-b79c-5b8ef4b16540,False
c00af1e5-e30a-43a3-a766-30c5fa881605,False
e5c17c89-391b-4d10-85ac-46680038a957,False
c4106398-2c70-4f87-89c4-0da299cbdf33,False
2137ffb3-cebb-4507-adf0-c0bc604f3e32,False
f29a3c4d-3923-41e1-82da-d160c92f8f11,False
f9cbd995-43ad-4f78-941d-17104df6eeab,False
cd02512d-d3c0-400b-ad93-b49952d0e323,False
f069588c-06c5-497f-ba41-44e733d55e11,False
edc75bfa-63ae-4cf0-98af-690b5254ef93,False
653ff9b9-078d-44f3-9f21-3b2c49b72308,False
ff819976-79a9-4c12-9150-4a65dc7fc9ba,False
e5a39a1f-8349-4f34-839b-bdfe0240a486,False
dbca1e18-8c7c-4185-8eab-d7385a1f787a,False
9afb32cc-79a7-44bf-a962-7fe40609a927,True
d46792b9-6656-424a-a3f3-7a293e9e27da,True
3e56de80-5116-43f3-a247-63eeac6f7747,True
d1bde574-dee7-48dc-950f-dddcee9e3bbf,True
76655940-071d-4a6c-bb2f-fccee7b839fb,True
ac3a0ef4-4b2b-4d4e-983b-adf575c4ee42,True
3e64be69-1af9-4978-bc2d-95b1bb218565,True
68017211-67f5-49a1-9661-a0ec8cab4eac,True
0f24b6c7-c40d-46f5-88e7-23ab73d4b224,True
2eb73e0d-b0b5-4fcc-bdec-f27851c41bed,True
216413df-0b43-44c9-8e1f-cd7f63d1968c,True
09f736dc-871d-4416-a1f2-69ca2fa14fbb,True
46b4a1f9-15b9-4cd8-bd01-cdc92ecf4594,True
9b103b8f-16e7-4b3e-86f4-8d336421827f,True
504ccac6-f42a-404f-ae3d-e8ce981e7fed,True
9c854ef1-3bb8-4b91-9c6b-5736902d3274,True
414591e8-c2fd-4c9e-b430-2e92db2afbcc,True
a5ebde89-e91f-4bfc-aec5-37b4fbcfbfa4,True
b3637688-f6f5-4dac-96e5-e5fbab693f6f,True
041d5426-a024-429b-a54d-14054222926e,True
ae25142e-b9fb-4f4f-be93-229e9a3c4c07,True
c8fd5c38-da72-4ee1-ad44-a72479977b53,True
327737f3-04f5-4b64-b07f-6ee1c36be6d1,True
fc864fa8-642b-43b5-8e76-9aae0bb38fb7,True
4dd5bba7-75af-46ee-9b56-259dfde5b29e,True
f74cd0d5-6f8b-4ac5-9aa0-b26330bc541f,True
b47724a4-03a0-4600-a457-fd155899084d,True
aed2cdea-4e92-4383-9afd-9a73e13c2d03,True
8bf8a3a1-ace3-4269-9196-c2bd4aa3e5a0,True
684a85e8-8409-42e1-a8a1-43878cf687fc,True
c53fd057-ccb4-42e7-924f-7dad0e6e4509,True
466fb301-7b0b-4436-a75c-9890bd01f462,True
6e6566d1-ee18-467d-a842-59e978d17a3e,True
ff79b463-ad72-4290-9016-ba7d480135d5,False
d6d37aa9-8b62-44a5-9bf7-ff56e4d0193e,True
fce9fcc7-c9a8-476b-97cc-309cc61364fa,True
7b04938d-8267-4976-b087-83200862c6da,True
8191b0bd-96ea-4142-9a00-3a9d542b2061,True
19955d53-7b48-4277-837d-59a6261be26b,True
310a8845-836c-4334-a87d-0c3d534cc4a4,True
6c426ba7-4b86-48a4-84bc-ff303253c8c9,True
931ed20c-23c4-4bc5-8b50-c6f5ac257c04,True
3a4cf139-11e0-442f-ba90-f5fea93c6ed5,True
06b9a539-2291-44c1-baee-ef0b673affdd,True
38ca0538-01a4-4f56-854f-085e036453d0,True
2dfdccf0-9cdc-486c-97a9-e6b3d869b4d4,True
97ae6e2b-af0e-4c46-aed9-a08c834a0e56,True
ddf87d9e-7743-4aca-9fcd-65cccd21dd2b,True
71e92933-ab67-49f9-867c-13b956860543,True
d6ce63a6-c81e-4b24-a322-46f31c3425fc,True
bf078cf0-2d67-49be-b4f6-9fc5727e9c82,True
d0e8453a-df9f-45d3-8566-7b67206be18e,True
df4861b5-350a-4f50-bfae-2e2a54b5b72d,False
f41e6723-fda2-45ec-8deb-ffb3dc63f847,True
133eb7d6-a11a-46e6-9c18-cd9941dd43dc,True
5c071345-edfa-4324-b393-ebd8ff3ea8de,True
0c768df0-6114-4b10-a774-e93a0a73dc27,True
c63c922b-404d-4a1c-a10b-df5ed3377810,True
d4f72bd9-6961-4fb5-a730-488dad42f792,False
cac06e4a-2763-40e0-8ac9-b0cad41abab7,False
cda78f4e-85ef-463c-9142-f8b8abac125d,True
6d93825b-bc24-45c0-8e45-d545fb8ff5a1,True
a599e382-2c71-4b5f-8515-7bc8651b3478,True
b31223e0-4351-488d-9784-b2966a354b54,True
1f9e8308-d23c-4aba-9988-ee754f6fed77,True
04397c52-da92-4de7-bb60-8633c7f151bb,True
8a4e2c0a-3ed2-4929-a4ea-00b2c4d4ca87,True
5aaa3228-007f-436d-802a-d1ec94e6bb80,True
633af636-218b-4d21-bb55-167623308a47,True
bd4f9059-3252-43cf-9a12-ad69011f7610,True
99925007-88d4-4019-b27f-ed36a83c97fc,True
27a2e95b-9176-46e8-8012-282f3eed5ca7,True
07489661-e9d4-42fd-aa75-cb7e5b320fc4,False
122b6385-1518-41f1-ab76-e1ff95689f08,True
76ba3845-9ccc-4bf3-a452-64fe683f36b0,True
a461504d-4413-4155-b683-d1ccc3a4df71,True
86705f36-7260-4750-a776-115399b7745e,True
e7f6c211-5e5b-49da-ab98-a648fa98dc39,True
5e80c0e1-27db-4a0e-8baa-dc1e1c93d839,True
86a9526f-f0ab-42f7-afea-1005e5f39174,True
c857adba-af60-49b3-b2a5-ed50c30d2df3,True
a2106aef-450f-4a13-9a9f-8dbdaa57b520,True
3e3f7f67-e552-4b80-b29e-49a67d090c0a,True
55dfaae6-604d-43f2-8b86-a33cfb58105e,True
a384076f-8cbf-444b-8331-02f33240401a,True
ec0a7137-98ba-4504-a13b-a2b694e90f99,True
e593b118-f898-4c25-95e8-ac46a74ca7db,True
da0a0029-c61b-48f8-8a4f-1820fc2e0bfa,False
9f8bc7d7-53a8-4468-85b0-8b611f6fc3e4,True
f14dcd2d-e455-4019-abc2-08eb3119b0f0,True
0f11fdf9-1dba-492a-bfb9-3fc31e1451c9,True
05569809-c474-4c86-b92b-64d6125c5ba2,True
df904c9e-3cf1-4e5f-a6d9-da524d162a92,True
c03ad795-14b0-47e9-a427-261a97aff775,True
25a9e4e9-cebf-4e73-97b2-c322f49337a5,True
a1bffc52-2c85-4393-b393-e90f9f2874a1,True
ceb877cc-fbcc-4383-8dee-b174d8338171,True
