UUID,label,source,folder,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
59e0f2c4-6c21-4610-acee-83395711e434,1.0,PT,20200831,11.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,838.0,836.0,0.0,https://mviesntflxsupdt.com/b5b03f06271f8917685d14cea7c6c50a/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=GB-United%20Kingdom&amp;lang=en,0.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,3.0,0.0,50.0,30.0,20.0,Netflix,1.0
a67bcf78-352f-406b-a24b-a4f8ce4c770f,1.0,PT,20200831,13.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,2078.0,2129.0,0.0,https://mikomatsu.com/fuse,0.0,3.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,3.0,3.0,1.0,2.0,1.0,5.0,0.0,52.0,44.0,8.0,"Wells Fargo - Personal & Business Banking - Student, Auto & Home Loans - Investing & Insurance",0.0
6f90eef2-b98b-42bb-8157-912de7fb8f75,1.0,PT,20200831,13.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,2078.0,2129.0,0.0,https://mikomatsu.com/fuse/login.php?cmd=login_submit&id=df609ed17c3c7314eb3d14a1e73a81cedf609ed17c3c7314eb3d14a1e73a81ce&session=df609ed17c3c7314eb3d14a1e73a81cedf609ed17c3c7314eb3d14a1e73a81ce,0.0,3.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,3.0,3.0,1.0,2.0,1.0,5.0,0.0,52.0,44.0,8.0,"Wells Fargo - Personal & Business Banking - Student, Auto & Home Loans - Investing & Insurance",0.0
021b4a02-0e88-48f4-91c1-556e8df28cdd,1.0,PT,20200831,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1033.0,1085.0,0.0,https://mail.whoopla.com.au/tha/login.php?cmd=login_submit&amp;id=aaaa2d6a3e9d86c2679fbda39cc881d7aaaa2d6a3e9d86c2679fbda39cc881d7&amp;session=aaaa2d6a3e9d86c2679fbda39cc881d7aaaa2d6a3e9d86c2679fbda39cc881d7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
897f497c-8478-4b9b-af32-01ebfbde2843,1.0,PT,20200831,24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,408.0,1364.0,0.0,https://mail.my3-accountverify.co/banks/online.tsb.co.uk/,0.0,33.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,20.0,9.0,4.0,5.0,2.0,6.0,0.0,171.0,91.0,80.0,LÎ¿gin,1.0
77b44875-f67b-4c44-95c5-a80d9def17af,1.0,PT,20200831,9.0,0.0,0.0,100.0,67.0,6.0,6.0,7.0,4.0,76.0,258.0,4.0,https://loginsecur.wn.r.appspot.com/|IP,4.0,6.0,4.0,2.0,3.0,2.0,39.0,4.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,99.0,64.0,35.0,Sign in to your account,1.0
04954aa2-fe85-4e0d-815c-49adf6edd24d,1.0,PT,20200831,11.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,838.0,836.0,0.0,https://lgnetflxsmvie.com/6101903146e4bbf4999c449d78441606/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=GB-United%20Kingdom&amp;lang=en,0.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,3.0,0.0,50.0,30.0,20.0,Netflix,1.0
962d9314-e302-45e0-b154-c8e88767e162,1.0,PT,20200831,17.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,84.0,220.0,0.0,https://la-beauti.com/Million%20-%202/directing/www.cibc.mobi/ebm-mobile-anp/accountConfirm.php,2.0,34.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,13.0,8.0,7.0,1.0,1.0,4.0,0.0,93.0,73.0,20.0,CIBC Mobile Banking,0.0
b9d5970b-38cf-45b1-99d2-7f9553e16cee,1.0,PT,20200831,17.0,0.0,0.0,94.0,0.0,2.0,2.0,2.0,1.0,404.0,587.0,2.0,https://govuk-revenue.com/rebate/,0.0,6.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,12.0,8.0,4.0,4.0,1.0,6.0,0.0,101.0,62.0,39.0,Tax Refund Form - GOV.UK,1.0
6d6f654e-05d8-460b-99f1-399749f17758,1.0,PT,20200831,17.0,0.0,0.0,94.0,0.0,2.0,2.0,2.0,1.0,404.0,587.0,2.0,https://govuk-revenue.com/rebate/,0.0,6.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,12.0,8.0,4.0,4.0,1.0,6.0,0.0,101.0,62.0,39.0,Tax Refund Form - GOV.UK,1.0
a6868d9b-0853-4ab9-aeb6-004c9d192f61,1.0,PT,20200831,16.0,0.0,0.0,94.0,0.0,6.0,10.0,9.0,3.0,318.0,382.0,0.0,https://djsame2.xyz/css/ali/login.php,49.0,21.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,54.0,9.0,2.0,7.0,1.0,5.0,0.0,175.0,124.0,51.0,"
		
Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
79c16815-4ea2-4935-8664-616770a19d61,1.0,PT,20200831,15.0,0.0,0.0,13.0,67.0,3.0,3.0,3.0,2.0,246.0,497.0,1.0,https://dev-wordpress-2e5706b1b659.hyperlane.co/gres,0.0,20.0,0.0,1.0,1.0,1.0,55.0,3.0,1.0,99.0,5.0,0.0,5.0,3.0,28.0,0.0,406.0,238.0,168.0,Credit Card Login | Discover Card,1.0
b776fa95-a3c0-4f9e-95dd-e042e1eeafc4,1.0,PT,20200831,17.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,789.0,1119.0,0.0,https://basiakurier.top/oplata27/,2.0,5.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,6.0,4.0,2.0,2.0,1.0,5.0,0.0,80.0,36.0,44.0,PayU,1.0
9a24c15c-b151-44d4-bc4f-b60d2e196cb4,1.0,PT,20200831,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,129.0,444.0,1.0,https://amaz0n.iozua.com/pc/,10.0,9.0,0.0,1.0,0.0,0.0,36.0,1.0,0.0,11.0,8.0,3.0,5.0,2.0,11.0,0.0,102.0,39.0,63.0,Amazonã‚µã‚¤ãƒ³ã‚¤ãƒ³,1.0
4accb3bb-043c-4ad7-9cbb-82780b69fbde,1.0,PT,20200831,24.0,0.0,0.0,92.0,0.0,2.0,2.0,2.0,2.0,1293.0,4129.0,0.0,https://172.105.107.134/chase/user.html,0.0,30.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,24.0,19.0,15.0,4.0,1.0,5.0,0.0,253.0,104.0,149.0,Sign in - chase.com,1.0
b63f5444-9597-4179-aa2e-2adcd9706140,1.0,PT,20200831,25.0,0.0,0.0,88.0,0.0,2.0,2.0,3.0,2.0,1280.0,4126.0,0.0,https://172.105.107.134/chase/email.html,0.0,31.0,0.0,0.0,0.0,0.0,62.0,5.0,0.0,22.0,20.0,15.0,5.0,1.0,3.0,0.0,239.0,106.0,133.0,Sign in - chase.com,1.0
09697d1e-717d-4a63-a201-2a58595fdcca,1.0,PT,20200831,26.0,0.0,0.0,85.0,0.0,2.0,2.0,2.0,2.0,1291.0,4126.0,0.0,https://172.105.107.134/chase/cc.html,0.0,35.0,0.0,0.0,0.0,0.0,73.0,2.0,0.0,22.0,22.0,15.0,7.0,1.0,4.0,0.0,310.0,155.0,155.0,Sign in - chase.com,1.0
d70fc8bd-8424-45d0-9cbd-62dbc7bab78b,1.0,PT,20200831,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,4.0,http://qnaqaaa08cowa.et.r.appspot.com/app/index/index.html,4.0,6.0,4.0,2.0,3.0,2.0,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,1.0
ad0eb139-fa1b-4dd1-9d41-195a09bef93e,1.0,PT,20200831,12.0,0.0,0.0,67.0,33.0,3.0,3.0,4.0,1.0,228.0,304.0,0.0,http://powadeng.gq/flaps/trads/,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,6.0,5.0,1.0,4.0,3.0,4.0,0.0,64.0,42.0,22.0,Download Document - Adobe Sign In,1.0
089aae62-a767-48e2-8310-7d49f2a5c1fe,1.0,PT,20200831,12.0,0.0,0.0,67.0,33.0,3.0,3.0,4.0,1.0,229.0,304.0,0.0,http://powadeng.gq/flaps/trads/,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,6.0,5.0,1.0,4.0,3.0,4.0,0.0,64.0,42.0,22.0,Download Document - Adobe Sign In,1.0
f022eea7-10c0-431d-b110-684c7f2c5d06,1.0,PT,20200831,8.0,0.0,0.0,25.0,33.0,3.0,3.0,3.0,2.0,1033.0,1085.0,0.0,http://mail.whoopla.com.au/krung/thai/login.php?cmd=login_submit&amp;id=2b5b30556a7d198c4a783402c6d4c7762b5b30556a7d198c4a783402c6d4c776&amp;session=2b5b30556a7d198c4a783402c6d4c7762b5b30556a7d198c4a783402c6d4c776,0.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,28.0,24.0,4.0,KTB netbank : Internet Banking,0.0
9dcbfef5-8714-4190-a096-7ac3ada5b290,1.0,PT,20200831,9.0,0.0,0.0,89.0,67.0,6.0,6.0,7.0,4.0,76.0,258.0,4.0,http://logln-office365-0nline.wm.r.appspot.com/),4.0,6.0,4.0,2.0,3.0,2.0,39.0,4.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,99.0,64.0,35.0,Sign in to your account,1.0
0efe2a52-1964-4e47-beb0-2287dfb36068,1.0,PT,20200831,9.0,0.0,0.0,56.0,50.0,6.0,7.0,6.0,2.0,208.0,588.0,0.0,http://joiinlinkgrupbokep.000webhostapp.com/WA_18__(PulberAja)_/,22.0,31.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,24.0,3.0,2.0,1.0,0.0,0.0,0.0,128.0,34.0,94.0,WhatsApp Group Invite,0.0
7dbde696-fd6e-470b-8a13-ed6964e82125,1.0,PT,20200831,9.0,0.0,0.0,56.0,50.0,6.0,7.0,6.0,2.0,208.0,588.0,2.0,http://joiinlinkgrupbokep.000webhostapp.com/WA_18__(PulberAja)_/,22.0,31.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,24.0,3.0,2.0,1.0,0.0,0.0,0.0,128.0,34.0,94.0,WhatsApp Group Invite,0.0
fec00284-7625-45da-bf20-66c3ec551f5a,1.0,PT,20200831,7.0,0.0,0.0,29.0,33.0,3.0,3.0,3.0,3.0,2369.0,2424.0,0.0,http://jaman.shop/netflix.com/login.php?cmd=login_submit&amp;id=fa67f2d637a5fb467b9c6b7ab915c7aafa67f2d637a5fb467b9c6b7ab915c7aa&amp;session=fa67f2d637a5fb467b9c6b7ab915c7aafa67f2d637a5fb467b9c6b7ab915c7aa,0.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,0.0,29.0,22.0,7.0,Netflix,0.0
0b7ce95a-7102-4d19-839e-d9d24fb06dab,1.0,PT,20200831,26.0,0.0,0.0,54.0,20.0,4.0,7.0,6.0,3.0,114.0,396.0,0.0,http://da822325-313f-4f85-b334-d9b00a2d64da.htmlcomponentservice.com/get_draft?id=da8223_943e1deadfc8b224198f3740580b37aa.html,0.0,18.0,0.0,0.0,0.0,0.0,81.0,6.0,3.0,26.0,15.0,8.0,7.0,1.0,16.0,0.0,273.0,79.0,194.0,Log in to your PayPal account,1.0
419e7d0f-d4fb-4ae9-9551-980f2d94ad96,1.0,PT,20200831,35.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4459.0,4447.0,1.0,http://coluro.com/wp-content/themes/minoone/mdo/ofs.html,0.0,10.0,0.0,1.0,0.0,0.0,19.0,18.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,157.0,41.0,116.0,CaixaBank | banca digital CaixaBankNow,0.0
e4e6b28b-eb94-4e41-952f-e34c7736671e,1.0,PT,20200831,10.0,0.0,0.0,90.0,57.0,5.0,6.0,6.0,2.0,174.0,435.0,0.0,http://arched-elixir-280012.nw.r.appspot.com/home.html,28.0,4.0,0.0,0.0,0.0,0.0,61.0,2.0,1.0,66.0,2.0,0.0,2.0,2.0,5.0,0.0,310.0,100.0,210.0,Personal cloud storage - Microsoft OneDrive,1.0
1f9d30d3-1e4e-434e-ab1c-82ee39eb67d4,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124c2550-a2c8-4ff6-ac57-26fbfa05c708,1.0,PT,20200831,2.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,"https://secure.runescape.com-un.ru/m=weblogin/loginform131,453,666,62334529,2167",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
d881a688-2d1c-49dc-9a06-8c12755e8014,1.0,PT,20200831,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,1.0,http://c3e6c20dd0.nxcli.net/wp-content/html/zip/update/index.php,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,54.0,51.0,3.0, Client,0.0
292a4ae9-25a4-4567-bb0f-cdce1ed8194e,1.0,PT,20200831,9.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,84.0,83.0,0.0,https://ssotrelowebmail.z13.web.core.windows.net/,0.0,8.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,0.0,7.0,1.0,4.0,0.0,45.0,23.0,22.0,Webmail Login,1.0
349cb598-ba0a-418b-a92d-6bfea2398004,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"https://www.cpdsalerno.com/redacted@redacted.tld/August 21, 2020/02:30",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,404 Not Found,0.0
7d452fb6-2661-472b-932e-a9ae38b0cb81,1.0,PT,20200831,34.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,864.0,1103.0,1.0,https://basiakurier.top/oplata27/euro-bank,14.0,4.0,0.0,0.0,1.0,0.0,64.0,15.0,0.0,27.0,3.0,2.0,1.0,1.0,6.0,0.0,170.0,47.0,123.0,Euro Bank,1.0
22f27052-2c80-4aca-ae2c-a723fe0a6674,1.0,PT,20200831,29.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,672.0,1001.0,1.0,https://basiakurier.top/oplata27/millenium/bank,5.0,4.0,0.0,0.0,1.0,0.0,87.0,16.0,0.0,8.0,3.0,2.0,1.0,1.0,8.0,0.0,188.0,39.0,149.0,Millennium Bank,1.0
b250d9dd-9552-4fbe-9647-5b270524ca92,1.0,PT,20200831,28.0,0.0,0.0,93.0,33.0,4.0,4.0,4.0,3.0,355.0,411.0,0.0,https://wxyzphotography.com/apsm/Absa Online - PROFILE.htm,15.0,8.0,0.0,0.0,0.0,0.0,205.0,9.0,1.0,26.0,3.0,1.0,2.0,2.0,33.0,0.0,438.0,175.0,263.0,Absa Online,1.0
80ddc810-3eb6-4af2-b7b4-fc7f1171d1ac,1.0,PT,20200831,16.0,0.0,0.0,88.0,100.0,2.0,2.0,3.0,2.0,315.0,417.0,0.0,https://outlookoffice365steps.uc.r.appspot.com/tca644vtodmvotwhil5yc5fe.php?id=test@example.com,0.0,8.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,5.0,9.0,6.0,3.0,2.0,22.0,0.0,97.0,67.0,30.0,Sign in to your account,1.0
ae5b8f7d-5d3e-4b54-8faa-75e2fbccd7b9,1.0,PT,20200831,47.0,0.0,0.0,72.0,0.0,8.0,11.0,10.0,5.0,291.0,1064.0,2.0,http://virtualmickey.com/wp-content/plugins/bbpress/amex/amex/sett.php,105.0,295.0,0.0,1.0,0.0,0.0,146.0,9.0,0.0,133.0,29.0,19.0,10.0,2.0,44.0,0.0,620.0,283.0,337.0,American Express Login,1.0
6b60d6ac-9041-485f-ac3d-7c43e6131c93,1.0,PT,20200831,43.0,0.0,0.0,79.0,0.0,8.0,11.0,10.0,6.0,290.0,1064.0,0.0,http://fotobooth.at/wp-content/themes/sketch/undo/amex/sett.php,105.0,295.0,0.0,0.0,0.0,0.0,146.0,9.0,0.0,133.0,29.0,19.0,10.0,2.0,44.0,0.0,620.0,283.0,337.0,American Express Login,1.0
a1f3600b-2ac8-4d9e-a4d5-de52d841a2c2,1.0,PT,20200831,43.0,0.0,0.0,79.0,0.0,8.0,11.0,10.0,6.0,292.0,1064.0,2.0,http://xiangmushizhi.com/wp-content/themes/sketch-new/amex/amex/sett.php,105.0,295.0,0.0,1.0,0.0,0.0,146.0,9.0,0.0,133.0,29.0,19.0,10.0,2.0,44.0,0.0,620.0,283.0,337.0,American Express Login,1.0
3e3164fa-93d4-42c8-8e2e-46548ab27d0b,1.0,PT,20200831,43.0,0.0,0.0,79.0,0.0,8.0,11.0,10.0,6.0,292.0,1064.0,2.0,http://xiangmushizhi.com/wp-content/themes/recon/amex/sett.php,105.0,295.0,0.0,1.0,0.0,0.0,146.0,9.0,0.0,133.0,29.0,19.0,10.0,2.0,44.0,0.0,620.0,283.0,337.0,American Express Login,1.0
0ed7311d-9afd-42b3-8624-83d3e5150bc4,1.0,PT,20200831,16.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,394.0,409.0,0.0,http://586b63e6473105292.temporary.link/6EZF3EZF5EF23F0055SSD/4FE56GF5EZ8D9FAE6Z6D5EZ88/066369523620FE/EZF78GFZ45FEFDSMFEORG/987654dhl-information-contact.html,0.0,14.0,0.0,0.0,0.0,0.0,99.0,27.0,0.0,0.0,2.0,1.0,1.0,1.0,13.0,0.0,179.0,139.0,40.0,TRACK Express,1.0
cbda5378-1cc4-4f76-bf04-2ac825e7f5d6,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,http://79k52baw2qa3.com/qsg581mqn?key=0d1042974e4705a53277fcd956c3bd33/,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
ff9c65ee-0199-4889-a86a-ce744006910b,1.0,PT,20200831,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,https://79k52baw2qa3.com/qsg581mqn?key=0d1042974e4705a53277fcd956c3bd33/,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
465d0e7d-0c93-4e28-abdd-9c8b06992db3,1.0,PT,20200831,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,http://79k52baw2qa3.com/qsg581mqn?key=0d1042974e4705a53277fcd956c3bd33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
2f5876ea-de96-4abd-b8d0-8683593d752d,1.0,PT,20200831,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,https://79k52baw2qa3.com/qsg581mqn?key=0d1042974e4705a53277fcd956c3bd33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0
3c1b2afb-aea9-4a15-bdb8-8ba109862323,1.0,PT,20200831,7.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,53.0,200.0,1.0,https://atualizacaoclicaixa.myddns.me/app/mobile/,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,24.0,18.0,6.0,Seja Bem-vindo ao Novo Portal,0.0
b2d5a57e-359d-4332-8335-b86abe9e3d18,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027c9f08-8a7d-4083-9f5b-3a01f02d923e,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d1d1367-912a-46f8-966b-4e19d9270d90,1.0,PT,20200831,28.0,0.0,0.0,93.0,100.0,3.0,3.0,3.0,1.0,440.0,1372.0,2.0,https://www.globaldiscount.ca/kr/Linkedin/index2.html,9.0,103.0,1.0,1.0,1.0,0.0,24.0,0.0,2.0,14.0,47.0,13.0,34.0,1.0,13.0,0.0,142.0,102.0,40.0,Sign In | LinkedIn,1.0
76312733-427e-494f-810c-652e39c20f4b,1.0,PT,20200831,28.0,0.0,0.0,93.0,100.0,3.0,3.0,3.0,1.0,440.0,1372.0,2.0,https://www.globaldiscount.ca/kr/Linkedin/index.html,10.0,103.0,1.0,1.0,1.0,0.0,23.0,0.0,2.0,14.0,47.0,13.0,34.0,1.0,10.0,0.0,135.0,97.0,38.0,Sign In | LinkedIn,1.0
45f9be21-5229-4591-9288-621d338b7222,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0efa6df0-1cad-4ddf-90d8-610fc7819bc0,1.0,PT,20200831,9.0,0.0,0.0,100.0,60.0,5.0,6.0,5.0,4.0,181.0,440.0,0.0,https://wubnrowfadnpcvhdqakygpbzoe-dot-gleowayel400503.uc.r.appspot.com/,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,19.0,19.0,0.0,Log in | Excel,0.0
24ed6bf3-e6f9-4b94-8604-378640fbc931,1.0,PT,20200831,9.0,0.0,0.0,100.0,60.0,5.0,6.0,5.0,4.0,181.0,440.0,0.0,https://uxegscwowgxqscxsdcjqupxumt-dot-gleowayel400503.uc.r.appspot.com/,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,19.0,19.0,0.0,Log in | Excel,0.0
df58306d-79a0-4394-807b-488aa01a8739,1.0,PT,20200831,9.0,0.0,0.0,100.0,60.0,5.0,6.0,5.0,4.0,181.0,440.0,0.0,https://urxkqqjhdjroqscqbgfecuuslh-dot-gleowayel400503.uc.r.appspot.com/,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,19.0,19.0,0.0,Log in | Excel,0.0
5ca026e2-e2e8-4937-8925-57fddee7fda6,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a90f480b-e0fd-4ab5-9cf3-ed7a3c5aef4b,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586054c-f8c4-44f4-a477-a1abc50cd11b,1.0,PT,20200831,6.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,3.0,70.0,261.0,0.0,https://sfshfkfaf.co.vu/help-support/,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,204.0,186.0,18.0,Facebook,1.0
1dd7f7d2-1bec-4b87-91af-5702a0fdcf2a,1.0,PT,20200831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c0455a4-474e-486a-a054-9e9bbccd96b2,1.0,PT,20200831,27.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,67.0,163.0,0.0,https://la-beauti.com/Million%20-%202/directing/www.cibc.mobi/ebm-mobile-anp/account.php,7.0,27.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,17.0,9.0,8.0,1.0,1.0,7.0,0.0,132.0,93.0,39.0,CIBC Mobile Banking Sign On,1.0
d55576d7-a19e-47c2-977b-502aed369fef,1.0,PT,20200831,9.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,355.0,354.0,0.0,https://la-beauti.com/Million%20-%202/directing/www.bmo.com/cgi-bin/netbnx/secquestions.php,6.0,1.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,5.0,0.0,254.0,146.0,108.0,Online Banking | Bank of Montreal,1.0
99458bc0-f022-4f8b-886d-273eef6d472e,1.0,PT,20200831,9.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,340.0,339.0,0.0,https://la-beauti.com/Million%20-%202/directing/www.bmo.com/cgi-bin/netbnx/information.php?product=7,6.0,1.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,137.0,57.0,80.0,Online Banking | Bank of Montreal,0.0
908583cd-a821-447d-a586-7b6c7d1a24ee,1.0,PT,20200831,27.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,961.0,955.0,0.0,https://la-beauti.com/Million%20-%202/directing/desjardins/identifiantunique/questions.php,15.0,9.0,0.0,0.0,0.0,0.0,1827.0,39.0,0.0,78.0,1.0,1.0,0.0,1.0,241.0,0.0,3872.0,1171.0,2701.0,Desjardins | Confirmez votre compte en ligne Desjardins,1.0
5ce8783d-96f9-462d-a6cb-63b1d4186855,1.0,PT,20200831,34.0,0.0,0.0,100.0,0.0,2.0,3.0,3.0,2.0,414.0,439.0,0.0,https://la-beauti.com/Million%20-%202/directing/desjardins/identifiantunique/index2.php,15.0,2.0,0.0,0.0,0.0,0.0,93.0,16.0,0.0,37.0,7.0,3.0,4.0,2.0,5.0,0.0,284.0,144.0,140.0,"	Se connecter | Desjardins
	",1.0
8abb9af4-98fd-49aa-98e7-a03fec0de2ae,1.0,PT,20200831,27.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,938.0,932.0,0.0,https://la-beauti.com/Million%20-%202/directing/desjardins/identifiantunique/indentification.php,15.0,9.0,0.0,0.0,0.0,0.0,1790.0,39.0,0.0,78.0,1.0,1.0,0.0,1.0,238.0,0.0,3714.0,1065.0,2649.0,Desjardins | Confirmez votre compte en ligne Desjardins,1.0
f0eb5630-174e-4b66-9b1d-08fa83b1c7ac,1.0,PT,20200831,10.0,0.0,0.0,100.0,0.0,4.0,4.0,3.0,3.0,75.0,285.0,1.0,https://hermepierre.com/zer.php,0.0,3.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,5.0,5.0,3.0,2.0,1.0,2.0,0.0,40.0,26.0,14.0,Connectez vous Ã  votre compte,1.0
336a295f-80d9-4e9d-9e77-758d6d302a50,1.0,PT,20200831,24.0,0.0,0.0,13.0,25.0,4.0,4.0,4.0,4.0,439.0,443.0,0.0,https://cms.vicloud.vn/wp-admin/moncompte/index.php,0.0,10.0,0.0,0.0,0.0,0.0,50.0,11.0,1.0,15.0,11.0,6.0,5.0,1.0,22.0,0.0,434.0,327.0,107.0,Remboursement,1.0
