UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,session & httponly,sensitive
07afd516-e1a2-41f0-8f3c-4930e4d0e58a,1.0,PT,7.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,32.0,32.0,0.0,Verification,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,100.0,100.0,2.0,2.0,2.0,2.0,6.0,6.0,https://firebasestorage.googleapis.com/v0/b/xxzs-e0cec.appspot.com/o/mmx%2Fyolo.html?alt=media&token=f9069d0c-aad6-457e-a7d5-66a911328f90&email=email@ddr.ess&domain=email@ddr.ess%20WebApp**,0.0,0.0,1.0
db37b467-da70-4130-92a6-140b18b41fb3,1.0,PT,25.0,0.0,0.0,7.0,4.0,4.0,0.0,1.0,3.0,0.0,189.0,153.0,36.0,Log in to PayPaI,2.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,291.0,288.0,http://classicindiamilngavie.co.uk/image/catalog/sample/logs/update-your-account-information/security-measure/log-in,0.0,0.0,1.0
4a652b6a-88e0-4e3d-acbf-845b4e749012,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,https://www.ortodonciasocial.com.ar/Apple-Home/signin/,0.0,0.0,0.0
015cc63e-2497-4d99-a25b-b5f7788e7958,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,50.0,161.0,https://resolveco.com/.aieu2udA/57E2964BB51F974B3ED68D6C4E28CF44/assets/js/42f525bfe72842789095e58d9b7ef8a9.js,0.0,0.0,0.0
f99ba890-e636-403d-bad6-f96653a94c3f,1.0,PT,34.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,8.0,0.0,60.0,28.0,32.0,Sign in to your account,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,57.0,67.0,2.0,2.0,3.0,2.0,391.0,390.0,http://masterhealthcaregroup.com/wp-content/uploads/Office369/cfb7a0824144625b1067e3859bb85ffc/Login.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&amp;dispatched=93&amp;id=3308394024,2.0,0.0,1.0
c5ca8537-190f-469a-b101-08d7f2595d38,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b92e82-801a-4aa4-9ec8-f917ef5e9337,1.0,PT,19.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,7.0,0.0,293.0,257.0,36.0,Mail - Yahoo,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,80.0,81.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/yahoo/,4.0,0.0,1.0
bbad35c3-f25b-45e2-acc6-62039ffb7c8e,1.0,PT,19.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,7.0,0.0,293.0,257.0,36.0,Mail - Yahoo,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,81.0,81.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/udst/,4.0,0.0,1.0
4b974bab-bc26-409d-8379-ebe5f5af5f23,1.0,PT,11.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,207.0,186.0,21.0,Mail - Yahoo,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,68.0,67.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/loot/,2.0,0.0,0.0
b9d1278b-a2b1-4dd3-9637-585b28462ab2,1.0,PT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,34.0,33.0,1.0,"

é‚®ä»¶è®¾ç½®

 | ç”µå­é‚®

ä»¶å‡çº§",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,67.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/dser/,0.0,0.0,1.0
31ae6bc5-c557-4ce3-945e-4aab23539b81,1.0,PT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,34.0,33.0,1.0,"

é‚®ä»¶è®¾ç½®

 | ç”µå­é‚®

ä»¶å‡çº§",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,67.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/account/,0.0,0.0,1.0
972059ec-7f10-4930-9bfb-778fd0243dcc,1.0,PT,3.0,0.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,69.0,66.0,3.0, Email Security :: For ,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/MAIL/acc0unt/Autoupgrade/,0.0,0.0,0.0
d4181a1c-20c3-4a23-8ee7-30db4c9446f8,1.0,PT,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,68.0,68.0,0.0, | Email Settings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/YMAIL/https/mail/quota/upgrade/25GB/,0.0,0.0,0.0
34364506-7049-4bbd-8a70-7420b845da7b,1.0,PT,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,68.0,68.0,0.0, | Email Settings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,https://gardengate.in/wp-content/plugins/css-ready-selectors/ab/LatestAuto/index.php?email,0.0,0.0,0.0
5c791c69-3eff-49b0-8419-981cf2134982,1.0,PT,2.0,14.0,0.0,3.0,7.0,3.0,4.0,0.0,0.0,0.0,51.0,47.0,4.0,iFastnet.com Special offer and Discount Coupon,2.0,0.0,0.0,1.0,7.0,64.0,0.0,0.0,28.0,67.0,6.0,7.0,6.0,4.0,1622.0,2268.0,http://amgo.hyperphp.com/az,2.0,0.0,0.0
3dbd5b09-2dcf-47d7-993a-95f8d25fc8c1,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eb04e41-8b8a-4468-ab68-b777bcf3988a,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,1.0,51.0,82.0,https://kiripanes.com/Apollo,0.0,0.0,
3ee4add9-2a5b-4c6d-819c-e0b2658aa9ae,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52001ff6-b4d6-4d28-ac28-d369e34bec3a,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://www.rangeelaexports.in/bugato/docusign,0.0,0.0,
75e6db2a-9531-4217-897a-de91fd97baed,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,12.0,0.0,Banking with Citi | Citi.com,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1126.0,1126.0,https://revelryinblue.com/chase/citi/,0.0,0.0,1.0
38aa86c9-79c6-482f-9c7b-0c35d91f5cbf,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://qjvqzzehjkhkaczkxr.top/,0.0,0.0,0.0
73624f41-f2a1-4911-91cb-8502082d05eb,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://kiripanes.com/Apollo/f1120f69608aea3151ed2b2e7316daa7,0.0,0.0,0.0
d22a5f45-2f87-462c-aca0-2896304a16a2,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://kiripanes.com/Apollo/df1112c9a3bf9553a0f08c0f87d78899,0.0,0.0,0.0
02d87a6a-f107-45ea-b7a1-252f45b525dd,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://kiripanes.com/Apollo/1aa923eef42e28fad9b64f1ff72182ef,0.0,0.0,0.0
9615145c-78f6-4ed9-8eab-96dd59d7469e,1.0,PT,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,415.0,497.0,https://ezootampcraez.com/GSN/NOVAK/,0.0,0.0,0.0
76829288-6d93-4072-81d9-579d5ec04c41,1.0,PT,12.0,1.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,31.0,32.0,Bank of America Mobile - Identity Verification,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,443.0,440.0,https://bankingloginersystem.com/.well-known/myaccounts/myaccounts/choose/,0.0,0.0,0.0
aba0de3a-d74f-4250-88fd-8000ad85d9a0,1.0,PT,26.0,21.0,0.0,16.0,1.0,0.0,1.0,1.0,8.0,0.0,88.0,81.0,7.0,Login,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1500.0,1501.0,http://janatatvnepal.com/.ui/sun-trust/,0.0,0.0,1.0
71d4eafa-0303-410a-8bea-78ba31632664,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,87.0,92.0,http://destec-ltda.com/324boa/bankofamerica/secure/auth/,8.0,0.0,
6e6fbf76-9dfc-4abf-822d-2c243c19e004,1.0,PT,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,16.0,25.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,747.0,1692.0,https://q92y-sua-para-voce-aproveita.com/MeusProdutos/Prefetch.php?skullid=57974687,363.0,0.0,
aba4e897-2523-4439-b566-79a6ade3e170,1.0,PT,1.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,4.0,0.0,80.0,80.0,0.0,Glorious-art é‚®ä»¶å®‰å…¨ :: ç”¨æˆ·å¸å· prettywu@glorious-art.com,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,https://pratiquedeladouaneetdutransit.com/.updatexxx./Poland/china.php?email=prettywu@glorious-art.com,0.0,0.0,0.0
3ff4410b-07e2-43d1-8815-489808acc407,1.0,PT,36.0,2.0,0.0,11.0,20.0,7.0,13.0,2.0,12.0,0.0,112.0,47.0,65.0,Amazonãƒ­ã‚°ã‚¤ãƒ³,0.0,0.0,0.0,0.0,66.0,19.0,0.0,0.0,100.0,40.0,5.0,6.0,4.0,3.0,284.0,922.0,http://45.117.102.238/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,0.0,0.0,1.0
2ee8012b-d630-4221-9ea9-47b90f1501b5,1.0,PT,33.0,6.0,0.0,18.0,1.0,0.0,1.0,1.0,5.0,0.0,139.0,94.0,45.0,SAISON CARD Netã‚¢ãƒ³ã‚µãƒ¼,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,251.0,276.0,https://www.mjauyznvngchzyg.icu/,6.0,0.0,1.0
643304b0-ca01-48c2-acdb-942f6b9e91ca,1.0,PT,74.0,12.0,0.0,27.0,17.0,10.0,7.0,1.0,7.0,0.0,234.0,113.0,121.0,Scotiabank,1.0,0.0,1.0,0.0,14.0,35.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,569.0,1305.0,https://www.bellndeal.com/www.scotiabank.cl/nuevo/scotiabank/portal/Pre-login/www.scotiabank.cl/RK8WX2/login/YOANU/personas/,1.0,0.0,1.0
473e72cd-4b3a-4fe8-894d-af7e282ccfba,1.0,PT,24.0,14.0,2.0,33.0,2.0,0.0,2.0,0.0,0.0,0.0,221.0,173.0,48.0,Dropbox,4.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,23.0,73.0,18.0,19.0,15.0,6.0,903.0,2776.0,http://seyreksealing.freedynamicdns.org/main.html,0.0,0.0,0.0
2da4c2d3-4559-4f62-9998-6988ccc6675b,1.0,PT,36.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,30.0,0.0,98.0,66.0,32.0,Sign in to Outlook,1.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,1130.0,3250.0,https://gz.vickifletcher.com/index2.php,0.0,0.0,1.0
9491f0db-2d70-4bdf-9ea8-40170ca40fd3,1.0,PT,26.0,1.0,0.0,23.0,22.0,15.0,7.0,0.0,0.0,0.0,160.0,63.0,97.0,PÃ¡gina nÃ£o encontrada â€“ SINAPCIS,2.0,0.0,0.0,0.0,65.0,31.0,0.0,0.0,97.0,67.0,3.0,3.0,4.0,2.0,251.0,635.0,https://sinapcis.com.br/ex/excelzz/bizmail.php?email=aGVuZW0zNzQ1QG5hdmVyLmNvbQ==&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,3.0,0.0,0.0
a138c225-100b-40e1-afd6-a0e29e3ca584,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,http://cp0c7pc.du.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
8bb9395e-c224-4258-a3ee-8b1b42bd6bd5,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,100.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,https://vbf9iuherwiu.wl.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
eea5dfe1-06fb-4383-ab06-cc6d85094b04,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,89.0,75.0,4.0,4.0,5.0,4.0,349.0,535.0,http://mlcrosoft-0nedrive-portal.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
fba3bde8-b57b-4a98-88d5-1e3483033a90,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,100.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,https://secure-login-portal-outlook.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
0fb5b9f2-bec7-41bc-a893-e40ba4a283e3,1.0,PT,5.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,39.0,31.0,8.0,OneDrive,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,22.0,21.0,https://fiestanube.com.ar/cs/index.htm,0.0,0.0,1.0
0465fdeb-dd8a-4c79-a690-16fb1e01709f,1.0,PT,6.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,88.0,81.0,7.0,Adobe Document Cloud,1.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,401.0,399.0,https://diabloiptvreseller.com/payment/,0.0,0.0,1.0
fd6eaf97-c929-4fe9-a2a9-923b63d25a84,1.0,PT,6.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,88.0,81.0,7.0,Adobe Document Cloud,1.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,401.0,399.0,https://diabloiptvreseller.com/payment/,0.0,0.0,1.0
035f80a0-1449-4c6f-82bd-90c83b848235,1.0,PT,39.0,4.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,99.0,64.0,35.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,100.0,71.0,6.0,6.0,8.0,4.0,82.0,258.0,https://officeeev2.ew.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
7af8af0b-142a-47ad-b471-27f59425f32e,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,89.0,80.0,4.0,4.0,6.0,4.0,349.0,535.0,http://account-security-6581a.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
d0d2f655-e598-4100-b627-b38219a0a34d,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888e027a-f984-431d-bde9-5b1c8d42a607,1.0,PT,12.0,0.0,0.0,20.0,3.0,3.0,0.0,1.0,1.0,0.0,95.0,60.0,35.0,BTC Miners Pro - No. 1 Crypto Investment Website,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,57.0,165.0,https://btcminerspro.com/d56465106206df516e51s651620320/profile/accrecovery.html?id=9db138e629c2f91df1aab91424184190country=GR/session=True,1.0,0.0,0.0
6cb54303-3844-4642-a3ca-df8f137c5d4d,1.0,PT,12.0,0.0,0.0,20.0,3.0,3.0,0.0,1.0,1.0,0.0,95.0,60.0,35.0,BTC Miners Pro - No. 1 Crypto Investment Website,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,57.0,165.0,https://btcminerspro.com/d56465106206df516e51s651620320/profile,1.0,0.0,0.0
c101a22c-be7f-4d63-9306-80806b2b8d4f,1.0,PT,12.0,0.0,0.0,20.0,3.0,3.0,0.0,1.0,1.0,0.0,95.0,60.0,35.0,BTC Miners Pro - No. 1 Crypto Investment Website,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,57.0,165.0,https://btcminerspro.com/d56465106206df516e51s651620320/profile,1.0,0.0,0.0
89bf6f54-6585-457e-8a21-4a1807657940,1.0,PT,22.0,7.0,0.0,5.0,19.0,13.0,6.0,1.0,3.0,0.0,247.0,221.0,26.0,Microsoft OneDrive,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,100.0,33.0,3.0,3.0,4.0,2.0,823.0,1012.0,https://khamitkarandassociates.com/Xll/onedrive-drive/index.php,0.0,0.0,1.0
ca8d22eb-d140-4d18-891d-d412f4bae5ef,1.0,PT,2.0,2.0,0.0,3.0,5.0,0.0,5.0,1.0,3.0,0.0,87.0,87.0,0.0,ç”µå­é‚®ä»¶è®¾ç½®| éªŒè¯,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41.0,46.0,http://curait.com/wpn/en.php?rand=13InboxLightaspxn.1774256418u0026fid.4.1252899642u0026fid=1u0026fav.1u0026rand.13InboxLight.aspxn.1774256418u0026fid.1252899642u0026fid.1u0026fav.1u0026email=Y3VzdG9tZXJjYXJldHJhZGUuc2hhbmdoYWlAd2VsbHNmYXJnby5jb20=u0026.rand=13InboxLight.aspx?n=1774256418u0026fid=4,0.0,0.0,0.0
87395daa-6614-481f-a4fa-542a2508d5de,1.0,PT,26.0,21.0,0.0,16.0,1.0,0.0,1.0,1.0,8.0,0.0,88.0,81.0,7.0,Login,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1500.0,1501.0,http://janatatvnepal.com/.ui/sun-trust/,0.0,0.0,1.0
7ad04743-c7c6-4f7c-aa1f-bb45440463f2,1.0,PT,14.0,2.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,57.0,39.0,18.0,Sign In - PDF CLOUD,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,100.0,71.0,7.0,7.0,7.0,4.0,225.0,502.0,https://adobe.lastestinfo.xyz/start.html,0.0,0.0,0.0
515ee627-3e64-4f9b-9001-50df44c85921,1.0,PT,45.0,6.0,0.0,54.0,9.0,2.0,7.0,1.0,5.0,0.0,175.0,124.0,51.0,"
		
Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",0.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,53.0,0.0,6.0,10.0,9.0,2.0,312.0,383.0,http://www.sakonatravel.com/resources/assets/sass/ali/login.php,48.0,0.0,1.0
9b638b1e-3c3b-4ba5-8122-017c415cdfb4,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,89.0,75.0,4.0,4.0,5.0,4.0,349.0,535.0,http://user1246578909.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
0a6b8850-15ef-4fc7-bb36-324c8c6551bc,1.0,PT,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,100.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,https://onedrive-secure-office365.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
616ea540-4033-4e2d-92f3-6faf8066cb15,1.0,PT,,,,,,,,,,,,,,,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,http://civil-campaign-279715.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,
431d4937-cdcd-4673-8096-f587f88b1954,1.0,PT,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,Banco Itau,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,2.0,214.0,275.0,http://103.78.143.4/empresas/home.html,0.0,0.0,0.0
3a783a82-0c5d-4a48-a268-00c147776b0d,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://internet7p.itau.servicos.vip/,0.0,0.0,0.0
4f12f3d3-1806-4412-a7a7-6d216ffaed2f,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,220.0,280.0,http://www.m-atualizacaodigital.com/home.php,0.0,0.0,
f7992c1e-9bc2-4e03-a4e1-626396dff946,1.0,PT,3.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,38.0,25.0,13.0,Itau Card | IdentificaÃ§Ã£o,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,281.0,280.0,https://ltauclient.com/promocao/descontao/card/home.php?zstfNhDPwsBOB/EjMISTS0CCJkqw2D9NOGYQTGXzVMhIszz3RVWXh2CzvdaSau3wde6OpS--gW/HQ-JW4Bp3unixS9sHBEzrEWWV,0.0,0.0,1.0
7d0bfac7-e569-437d-b4af-a9861d4b45dd,1.0,PT,41.0,8.0,3.0,13.0,61.0,44.0,17.0,1.0,12.0,0.0,196.0,122.0,74.0,Welcome to Facebook,0.0,0.0,0.0,0.0,221.0,54.0,0.0,0.0,0.0,13.0,12.0,14.0,9.0,5.0,1040.0,3547.0,http://zdjecianapiatke.eu/glosowanie/,11.0,0.0,1.0
6b8e0987-c20b-4e6a-b65a-572def0f3e9c,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,211.0,46.0,0.0,0.0,0.0,14.0,13.0,14.0,8.0,3.0,931.0,3137.0,http://zdjecianapiatke.eu/glosowanie/,10.0,0.0,
9851d38c-11c2-461b-a90e-84a15f2cbb94,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,100.0,75.0,4.0,4.0,4.0,2.0,77.0,307.0,https://raeemary.org/index2.php?cmd=login_submit&amp;id=cf27572d56e4a73396371cb0faa5890acf27572d56e4a73396371cb0faa5890a&amp;session=cf27572d56e4a73396371cb0faa5890acf27572d56e4a73396371cb0faa5890a,0.0,0.0,
4b0fbf62-c630-4574-b3fc-24a40bf2beb4,1.0,PT,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0," 404 Not Found
",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,https://mamnonhoalanthuduc.com/wp-includes/customize/ky-1/1/det.html,1.0,0.0,0.0
b446e10a-9981-4f3c-af24-4c23c3fcbe91,1.0,PT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,503 Over Quota,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,http://logln-office365-0nline.wm.r.appspot.com/linkedrecruiter.html,0.0,0.0,0.0
cc253b8f-e232-449f-92fd-5de5a72f2acc,1.0,PT,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0," 404 Not Found
",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,https://mamnonhoalanthuduc.com/wp-includes/customize/ky-1/1/wrong.html,1.0,0.0,0.0
