UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value,span,button,sensitive_case1,sensitive_case2
466e2fd3-a506-48d8-a91c-6d2c7d798faf,1.0,PT,44.0,5.0,1.0,7.0,13.0,2.0,11.0,2.0,23.0,0.0,122.0,82.0,40.0,OneDrive,8.0,4.0,7.0,4.0,17.0,291.0,0.0,0.0,100.0,33.0,4.0,10.0,6.0,2.0,27581.0,806.0,https://onedrive.live.com/redir?resid=4E2BB29813EA0AAF!10031&amp;authkey=!ALDTIONdCbvwyQE&amp;e=kFCf2R,1.0,1.0,4.0,20200702_3,1.0,b5e5c046938a5d415d58a7bb18ff4af64b8b0b9e,2.0,0.0,1.0,0.0
fe3acaf5-65f2-4e4c-b547-c24df04f1272,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,102.0,604.0,http://valleyobgynassociates.com/wp-content/page5/?a=settings,0.0,1.0,0.0,20200702_3,1.0,8ace3158e7a53e8d9875a9bb731bbb30e05b8841,5.0,3.0,0.0,1.0
3d29360d-1e95-4493-9e64-5f9c379cef83,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,102.0,604.0,https://valleyobgynassociates.com/wp-content/page5?a=settings,0.0,1.0,0.0,20200702_3,1.0,8ace3158e7a53e8d9875a9bb731bbb30e05b8841,5.0,3.0,0.0,1.0
e851a4ca-f0ab-41e6-b54c-bb1d5a7b4932,1.0,PT,193.0,19.0,10.0,46.0,194.0,133.0,61.0,2.0,8.0,4.0,723.0,361.0,362.0,Dropbox,2.0,2.0,0.0,1.0,88.0,371.0,0.0,0.0,100.0,43.0,27.0,44.0,33.0,9.0,6447.0,16734.0,http://dropbox.progentrix.skyfencenet.com/,6.0,1.0,0.0,20200702_3,1.0,61d71939f90d6835dc76a30a3cb94f23991a31f2,6.0,29.0,1.0,0.0
19310ff8-0b6a-4dab-a0bd-59cac218b7e5,1.0,PT,193.0,19.0,10.0,46.0,194.0,133.0,61.0,2.0,8.0,4.0,723.0,361.0,362.0,Dropbox,15.0,12.0,2.0,7.0,88.0,372.0,0.0,0.0,100.0,44.0,27.0,44.0,32.0,9.0,6420.0,16722.0,https://dropbox.progentrix.skyfencenet.com/,6.0,1.0,1.0,20200702_3,1.0,11fe9f86f43a1e5fac9607a622f53fd265e68c7b,6.0,29.0,1.0,0.0
54e4846b-97b5-4c38-b024-1639f9ab3519,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,102.0,604.0,http://valleyobgynassociates.com/wp-content/page5?a=settings,0.0,1.0,0.0,20200702_3,1.0,8ace3158e7a53e8d9875a9bb731bbb30e05b8841,5.0,3.0,0.0,1.0
ee35023b-b973-41af-a9fb-c0055b57fe20,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,102.0,604.0,https://valleyobgynassociates.com/wp-content/page5/?a=settings,0.0,1.0,0.0,20200702_3,1.0,8ace3158e7a53e8d9875a9bb731bbb30e05b8841,5.0,3.0,0.0,1.0
4b5bf13d-607f-49ef-815c-59949a98800f,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,115.0,604.0,http://ecoachinginternational.com/sitemaps/page2/?a=contacts,0.0,1.0,0.0,20200702_3,1.0,8ace3158e7a53e8d9875a9bb731bbb30e05b8841,5.0,3.0,0.0,1.0
7de3cf1d-61ea-44a6-828d-27aaedc66787,1.0,PT,69.0,5.0,0.0,46.0,0.0,0.0,0.0,3.0,5.0,0.0,239.0,100.0,139.0,Internal Revenue Service,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,115.0,604.0,http://ecoachinginternational.com/sitemaps/page2?a=contacts,0.0,1.0,0.0,20200702_3,1.0,8ace3158e7a53e8d9875a9bb731bbb30e05b8841,5.0,3.0,0.0,1.0
93598112-26b7-4fe1-8c3c-42a35faa6c35,1.0,PT,20.0,3.0,0.0,3.0,8.0,7.0,1.0,0.0,4.0,0.0,80.0,42.0,38.0,webamiI,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,100.0,86.0,7.0,8.0,8.0,3.0,552.0,1151.0,https://storage.googleapis.com/bf8734f9wg937hfuwbfug9hftu57.appspot.com/bv8%203tf%20g7wf/dhbfy%20rgf%20ibw#,0.0,0.0,0.0,20200702_3,1.0,75f6071091fa714c434f0e05d20572484b436784,12.0,2.0,0.0,0.0
62007322-6662-4998-bb4b-2b092508bb91,1.0,PT,7.0,1.0,0.0,5.0,4.0,3.0,1.0,1.0,7.0,0.0,82.0,59.0,23.0,RuneScape Log In,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,100.0,50.0,4.0,4.0,5.0,3.0,741.0,1071.0,"https://oldschool-membership.com/m=weblogin/loginform.ws821,321,584,42184523,3.html",5.0,1.0,0.0,20200702_3,1.0,1026f4b60e1be929b296cce38dd9b7515259a99d,3.0,1.0,1.0,0.0
d839f840-5027-4f28-bd8e-feb1133d0dc9,1.0,PT,44.0,5.0,1.0,7.0,13.0,2.0,11.0,2.0,23.0,0.0,122.0,82.0,40.0,OneDrive,0.0,0.0,0.0,0.0,17.0,291.0,0.0,0.0,100.0,33.0,4.0,10.0,6.0,2.0,27581.0,806.0,https://onedrive.live.com/view.aspx?resid=165BFEE39105D588!1450&amp;wdo=2&amp;authkey=!AHdxqiYo1WxTypA,1.0,1.0,0.0,20200702_3,1.0,11ace5e799b3ffd6f5cfc217ef6b26cf3ba902d4,2.0,0.0,1.0,0.0
b8728924-5fdf-4faa-80bc-3b21f124fac1,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for info@norzagarai.com,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=info@norzagarai.com,0.0,1.0,0.0,20200702_3,1.0,233dff4861a2b4a1f2f01764d088f6a77719ab38,25.0,0.0,1.0,0.0
090b675c-dad4-4fe7-9f81-c480baf8240e,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for AppleSupport@security.com,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=AppleSupport@security.com,0.0,1.0,0.0,20200702_3,1.0,e35d193e2cbf24bb6554c485871fc11d1604b35c,25.0,0.0,1.0,0.0
a5ae2c25-5f25-443b-ae0a-304be225ce2d,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for Susi@comercialsanrob.es,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=Susi@comercialsanrob.es,0.0,1.0,0.0,20200702_3,1.0,9665c512d2644a0553f89a2d522164bf0d849e56,25.0,0.0,1.0,0.0
883969ff-2d3a-41cb-9228-6be30132d8d6,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for apcassessoria@apcassessoria.com,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=apcassessoria@apcassessoria.com,0.0,1.0,0.0,20200702_3,1.0,052fbce88132d9bb4a32ce4999d55bc05adaaa9c,25.0,0.0,1.0,0.0
20434d37-e47c-438a-9673-e2dd31d9c308,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for mmoreno@ibericarsquadra.es,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=mmoreno@ibericarsquadra.es,0.0,1.0,0.0,20200702_3,1.0,31cc11d4da9f42c5e7f3c30200f4b50faf786b4f,25.0,0.0,1.0,0.0
0e9c28e2-724d-42c1-84bf-126b092ca5e4,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for contact@news-isotoner.fr,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=contact@news-isotoner.fr,0.0,1.0,0.0,20200702_3,1.0,c7d78c73fd74fa77b83b3710ffc9797f1d27e7f2,25.0,0.0,1.0,0.0
1527dd60-84f0-44a3-b76c-3d71029064a9,1.0,PT,44.0,5.0,1.0,7.0,13.0,2.0,11.0,2.0,23.0,0.0,122.0,82.0,40.0,OneDrive,8.0,4.0,7.0,4.0,17.0,291.0,0.0,0.0,100.0,50.0,4.0,12.0,8.0,2.0,27142.0,805.0,https://onedrive.live.com/view.aspx?resid=90561AD0721456E9!179&amp;authkey=!AHrD9gzrYpFcTCI,1.0,1.0,4.0,20200702_3,1.0,03c99a6a940e34e3a6e2867056bd5b4b82361ff9,2.0,0.0,1.0,0.0
56642074-965e-4d18-a65f-89f675bb55cb,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for facter@scsalud.es,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=facter@scsalud.es,0.0,1.0,0.0,20200702_3,1.0,e997109cbf582c8f6de5a781741c41e1a3f0ce6c,25.0,0.0,1.0,0.0
1e8ba308-5df4-43c8-a356-b50d151a590a,1.0,PT,10.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,26.0,32.0,"(1) New File | Secure File Sharing, Storage and Collaboration",1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,94.0,75.0,4.0,4.0,4.0,3.0,288.0,457.0,https://depibellamonterrey.com/secure-doc/@@@/index.php,0.0,0.0,0.0,20200702_3,0.0,24dab01a4486b717dbb47cd2ca0e7b20b5d92816,0.0,1.0,0.0,0.0
7b4d3012-2db7-476e-9853-84e51b6ccc06,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for javi@autoeditados.com,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=javi@autoeditados.com,0.0,1.0,0.0,20200702_3,1.0,3f44a56f0cd9c34b48fe7d5fd5db2ebe36ac73f8,25.0,0.0,1.0,0.0
f1b171b9-a875-4efa-b69d-a67801b8a162,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for ayotorralba@monegros.net,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=ayotorralba@monegros.net,0.0,1.0,0.0,20200702_3,1.0,d1fa278b45e2c8b897e8db8bacecb78b0ff34b57,25.0,0.0,1.0,0.0
56059d9d-cfb7-4db5-a6ed-a3644d65b217,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for Remei.Arnaus@doe.d5.ub.es,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=Remei.Arnaus@doe.d5.ub.es,0.0,1.0,0.0,20200702_3,1.0,185b4b05df2326c5594bed6ead1b7c27eb128417,25.0,0.0,1.0,0.0
dca9925b-c3f6-4724-8a4a-e3276148c938,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for noticias@meeteuro.com,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=noticias@meeteuro.com,0.0,1.0,0.0,20200702_3,1.0,ccac1ac7c28583a8f04d51bb1a8d439c8ff297ea,25.0,0.0,1.0,0.0
32a3a2c5-10d9-49f6-92b4-184cb86953fa,1.0,PT,40.0,4.0,0.0,6.0,7.0,1.0,6.0,2.0,23.0,0.0,107.0,69.0,38.0,Sign in to your account,6.0,6.0,3.0,5.0,16.0,15.0,0.0,0.0,100.0,0.0,5.0,5.0,3.0,2.0,265.0,922.0,https://eliotecae-my.sharepoint.com/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=R0CwyxEzu0u4QskHqLg4IUppG/8kb5p%20BD26C7pm5mg=&amp;docid=1_10a004d72e6c74e5da1a88324055cba4f&amp;wdFormId={0457694D-EA64-4327-9A31-BCE69CAE1542}&amp;action=formsubmit&amp;cid=a282247b-742d-4691-a4d3-5c6a72070c7c,2.0,1.0,3.0,20200702_3,1.0,73dd64d35b510fe06cabb7ba0b7450dc915e08e8,1.0,0.0,1.0,0.0
159a823c-8b22-489b-a047-d2421e9d8d04,1.0,PT,36.0,1.0,0.0,21.0,6.0,6.0,0.0,1.0,2.0,0.0,174.0,143.0,31.0,Log In â€¢ Snapchat,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,88.0,67.0,5.0,6.0,6.0,3.0,358.0,1119.0,http://snapchat.account.com.mx/,21.0,1.0,0.0,20200702_3,1.0,38ef8c030805968017f8198275f213d2e22f2c57,1.0,1.0,1.0,0.0
9263efa0-a08e-49c2-a448-842318c48901,1.0,PT,2.0,3.0,0.0,1.0,5.0,3.0,2.0,1.0,5.0,0.0,58.0,55.0,3.0, Client,1.0,0.0,1.0,0.0,5.0,11.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,14.0,17.0,http://myfitnessboost.de/privi/privi/002/index.php?email={{email}},0.0,1.0,0.0,20200702_3,1.0,85aaa05cf8c37462e06e0ec809c2f288f9b6f98a,2.0,0.0,1.0,0.0
b428f606-2f82-47a1-8f7f-80b7f98891b7,1.0,PT,40.0,4.0,0.0,6.0,7.0,1.0,6.0,2.0,23.0,0.0,107.0,69.0,38.0,Sign in to your account,6.0,6.0,3.0,5.0,16.0,14.0,0.0,0.0,100.0,20.0,5.0,5.0,3.0,2.0,265.0,921.0,https://eliotecae-my.sharepoint.com/:x:/r/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=R0CwyxEzu0u4QskHqLg4IUppG/8kb5p BD26C7pm5mg=&amp;docid=1_10a004d72e6c74e5da1a88324055cba4f&amp;wdFormId={0457694D-EA64-4327-9A31-BCE69CAE1542}&amp;action=formsubmit,2.0,1.0,3.0,20200702_3,1.0,d0c25ef008dfc625f6619e62832c1f24faa4a9aa,1.0,0.0,1.0,0.0
cea40aa6-01b3-444a-bc0e-1bb75aa7f45b,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for administracion@recoagro.com,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=administracion@recoagro.com,0.0,1.0,0.0,20200702_3,1.0,3565ae0d3c73272f941721caaeb5fecf5573514c,25.0,0.0,1.0,0.0
3e195a9b-5318-4811-97bc-16af36eb7844,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for Javier@b11.es,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=Javier@b11.es,0.0,1.0,0.0,20200702_3,1.0,2fb305da61526862fe95025cd4ef9d90690f3e9c,25.0,0.0,1.0,0.0
f10551f7-f0c1-4323-93f7-263ea9480d51,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for 573106981591@mms.comcel.net,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=573106981591@mms.comcel.net,0.0,1.0,0.0,20200702_3,1.0,dd44e5d2a5a262c4bc51ca07103e3b208e49ec95,25.0,0.0,1.0,0.0
3a77d9d9-26b6-49a4-854b-0b6c33f3eefd,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for hola@alquilarmiautocaravana.com,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,354.0,1595.0,http://www.ktpn.kalisz.pl/read-invoice/index.php?rec=hola@alquilarmiautocaravana.com,0.0,1.0,0.0,20200702_3,1.0,7baf864c37cb1a7eceab9f8a0d51768e95f32979,25.0,0.0,1.0,0.0
7ccd6b0b-cef8-4751-a361-e05c9e400bbe,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for info@bcnanuncios.es,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=info@bcnanuncios.es,0.0,1.0,0.0,20200702_3,1.0,0f158248ee2267982ddbf98400e8bcc935e576f0,25.0,0.0,1.0,0.0
eb8bb39a-af08-411d-a618-cf2471933bfc,1.0,PT,85.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,192.0,107.0,85.0,Invoice for barcelonaterrassa@rituals.shops.com,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,260.0,1495.0,http://www.kurortnoye.com.ua/admin/read-invoice/index.php?rec=barcelonaterrassa@rituals.shops.com,0.0,1.0,0.0,20200702_3,1.0,2a83dbe632080040349b8247d9d1faa54108b99e,25.0,0.0,1.0,0.0
4aca7646-2c68-48a9-bbdd-8496946c50ae,1.0,PT,70.0,7.0,0.0,9.0,2.0,1.0,1.0,0.0,2.0,0.0,106.0,45.0,61.0,Sign in to Outlook,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,17.0,67.0,3.0,3.0,3.0,2.0,437.0,519.0,http://www.pattybarrueta.com/dale/somersetpm/office/,0.0,0.0,0.0,20200702_3,1.0,2940acbd9c5071f936e8b5b32256b7fc56ccb804,4.0,2.0,0.0,0.0
76371cfc-170e-45ca-bc62-48f42f84eed5,1.0,PT,32.0,3.0,0.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,62.0,42.0,20.0,Adobe PDF,0.0,0.0,0.0,0.0,45.0,9.0,0.0,0.0,11.0,0.0,2.0,2.0,3.0,2.0,257.0,825.0,http://nightvision.tech/assets/formoid/categories/catalogues/view/show/,1.0,1.0,0.0,20200702_3,1.0,cd1fde39ec2150f89ad275805c160ec6bb2bb9ba,1.0,1.0,1.0,0.0
008fd57c-b1c2-4f8f-97ab-40e498d6033a,1.0,PT,135.0,5.0,0.0,14.0,5.0,4.0,1.0,1.0,8.0,0.0,292.0,124.0,168.0,Docusign,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,189.0,446.0,http://southernpacker.co.in/css/img/,4.0,1.0,0.0,20200702_3,1.0,63700973110be572f6b072b13314f7007601db3f,53.0,9.0,1.0,0.0
d6c13e67-36a0-481d-adf6-d0c9feacf6a6,1.0,PT,24.0,2.0,0.0,20.0,21.0,19.0,2.0,1.0,14.0,0.0,126.0,71.0,55.0,Sign In | Made-in-China.com,3.0,0.0,0.0,0.0,23.0,34.0,0.0,0.0,12.0,50.0,8.0,8.0,7.0,5.0,382.0,404.0,http://engcamp.org/academy/site2/made%20in%20china/made-in-chin-new/,13.0,1.0,0.0,20200702_3,1.0,7f0d7918e0b161c2ae59c522cd1de00794f13357,8.0,1.0,1.0,0.0
697d5789-e2a2-4a94-8e78-71b2e42c027e,1.0,PT,31.0,1.0,0.0,3.0,5.0,4.0,1.0,2.0,8.0,0.0,81.0,44.0,37.0,Telekom Login,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,266.0,476.0,https://leadflowgeneration.com/wp-includes/css/thanks/index.php,3.0,1.0,0.0,20200702_3,1.0,822620573c5fd4de97a189c06c09f5a37722e600,4.0,4.0,1.0,0.0
e53eb7b1-beec-44c8-a3c9-f6b04362eff4,1.0,PT,24.0,3.0,0.0,9.0,5.0,4.0,1.0,3.0,17.0,0.0,92.0,48.0,44.0,Verification,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,100.0,67.0,3.0,3.0,4.0,2.0,87.0,217.0,https://orlandoareavacations.orlandoareavacation.com/,0.0,1.0,0.0,20200702_3,1.0,8d12c4f9aedfbc818faf0391d18c1e6029776ee9,1.0,0.0,1.0,0.0
90234243-5247-46ef-8ba3-6ab9e5bfc9c1,1.0,PT,23.0,1.0,0.0,18.0,8.0,4.0,4.0,1.0,6.0,0.0,140.0,103.0,37.0,AT&T - Login,1.0,0.0,1.0,0.0,32.0,17.0,0.0,0.0,94.0,33.0,3.0,3.0,3.0,2.0,216.0,205.0,http://www.casonahartfordct.com/hrnmecrcr/bin/Indexxatt/Indexxatt.htm,14.0,1.0,0.0,20200702_3,1.0,ab196fc107e92f236cca5e328d07f6ac08425055,6.0,2.0,1.0,0.0
b45bed53-d5fb-4415-a976-dd445269b368,1.0,PT,22.0,1.0,0.0,2.0,10.0,5.0,5.0,1.0,8.0,0.0,77.0,56.0,21.0,"
	Identidad.com | Iniciar sesiÃ³n
",1.0,0.0,1.0,1.0,61.0,13.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,1.0,110.0,519.0,http://compartamos.identidad.com,1.0,1.0,1.0,20200702_3,1.0,d7d96c310585849a2c3725931a88371107d2502a,3.0,0.0,1.0,0.0
e0194991-b0c8-49bc-9abc-6761a8e44cc1,1.0,PT,22.0,1.0,0.0,2.0,10.0,5.0,5.0,1.0,8.0,0.0,77.0,56.0,21.0,"
	Identidad.com | Iniciar sesiÃ³n
",0.0,0.0,0.0,0.0,61.0,13.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,1.0,108.0,519.0,http://compartamos.identidad.com/Brandsite/Login.aspx?Id=eHhXBqif16U=,1.0,1.0,0.0,20200702_3,1.0,d7d96c310585849a2c3725931a88371107d2502a,3.0,0.0,1.0,0.0
a4d07e5d-681d-421b-bb52-3b81c7d1a875,1.0,PT,40.0,4.0,0.0,6.0,7.0,1.0,6.0,2.0,23.0,0.0,107.0,69.0,38.0,Sign in to your account,6.0,6.0,3.0,5.0,16.0,14.0,0.0,0.0,100.0,20.0,5.0,5.0,3.0,2.0,265.0,921.0,https://eliotecae-my.sharepoint.com/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=R0CwyxEzu0u4QskHqLg4IUppG/8kb5p BD26C7pm5mg=&amp;docid=1_10a004d72e6c74e5da1a88324055cba4f&amp;wdFormId={0457694D-EA64-4327-9A31-BCE69CAE1542}&amp;action=formsubmit&amp;cid=c90d1e34-23da-45a1-b4ba-84881dbfeb13,2.0,1.0,3.0,20200702_3,1.0,befbcf57878f221a67d7c30f3ae95abce6945d48,1.0,0.0,1.0,0.0
ea7919ea-4a05-400f-a809-e477ce14316f,1.0,PT,40.0,4.0,0.0,6.0,7.0,1.0,6.0,2.0,23.0,0.0,107.0,69.0,38.0,Sign in to your account,6.0,6.0,3.0,5.0,16.0,14.0,0.0,0.0,100.0,25.0,5.0,5.0,3.0,2.0,265.0,921.0,https://eliotecae-my.sharepoint.com/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=R0CwyxEzu0u4QskHqLg4IUppG/8kb5p BD26C7pm5mg=&amp;docid=1_10a004d72e6c74e5da1a88324055cba4f&amp;wdFormId={0457694D-EA64-4327-9A31-BCE69CAE1542}&amp;action=formsubmit&amp;cid=88eeca03-d4ac-4558-b97e-18a02dae5070,2.0,1.0,3.0,20200702_3,1.0,706c7b1f112e8c589f6f5261ad1dfad8cfc21ae1,1.0,0.0,1.0,0.0
471d5305-9934-4237-b452-8e1c4d1cad46,1.0,PT,40.0,4.0,0.0,6.0,7.0,1.0,6.0,2.0,23.0,0.0,107.0,69.0,38.0,Sign in to your account,6.0,6.0,3.0,5.0,16.0,15.0,0.0,0.0,100.0,0.0,5.0,5.0,3.0,2.0,265.0,922.0,https://eliotecae-my.sharepoint.com/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=R0CwyxEzu0u4QskHqLg4IUppG/8kb5p BD26C7pm5mg=&amp;docid=1_10a004d72e6c74e5da1a88324055cba4f&amp;wdFormId={0457694D-EA64-4327-9A31-BCE69CAE1542}&amp;action=formsubmit&amp;cid=1a47822e-c696-4f00-b2bd-b89f0f160fcb,2.0,1.0,3.0,20200702_3,1.0,2696643313c65efc1cbc97c2f2d987989572511e,1.0,0.0,1.0,0.0
8c135a10-0979-4162-b2ad-3a368e9a563d,1.0,PT,44.0,5.0,1.0,7.0,13.0,2.0,11.0,2.0,23.0,0.0,122.0,82.0,40.0,OneDrive,8.0,4.0,7.0,4.0,17.0,292.0,0.0,0.0,100.0,33.0,4.0,11.0,7.0,2.0,27498.0,810.0,https://onedrive.live.com/redir?resid=85C38EC07AA8C9EB%21104&amp;authkey=%21AKFBbHbPqJalrAg&amp;page=Edit&amp;wd=target%28King%20Plastic%20Corporation.one%7C74227ab3-5b67-4fed-aee8-c6ec5625e330%2FMichael%20Fabbri%20has%20shared%20a%20file%20with%20you%7C5ea49da5-4656-4a44-a813-5b186327c32f%2F%29,1.0,1.0,4.0,20200702_3,1.0,b0ecd29f8aad3b3a888aafc0abe2fe01e44445b7,2.0,0.0,1.0,0.0
