UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value,span,button,sensitive_case1,sensitive_case2,sensitive_case3,sensitive_case4
4022a952-0ea1-4295-8533-e5abe5c2f538,1.0,PT,224.0,3.0,1.0,1.0,11.0,5.0,6.0,0.0,2.0,0.0,298.0,51.0,247.0,Home,3.0,1.0,1.0,1.0,41.0,16.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,689.0,2534.0,http://templat65sldh.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,c03589e865baad2a1358932c9a5c02410322c819,16.0,0.0,0.0,0.0,0.0,0.0
a2b901cf-2287-4968-9d3f-c1b2061c0911,1.0,PT,158.0,2.0,1.0,0.0,11.0,5.0,6.0,0.0,2.0,0.0,223.0,51.0,172.0,HOME,3.0,1.0,1.0,1.0,41.0,15.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,658.0,2458.0,http://versionprowebss.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,6408b2db46137467f700895cc78875ef669ed818,10.0,0.0,0.0,0.0,0.0,0.0
d44281db-37b1-4b5f-9e45-62a813475c1e,1.0,PT,64.0,4.0,0.0,1.0,18.0,14.0,4.0,0.0,4.0,0.0,125.0,40.0,85.0,"
accounttportal",0.0,0.0,0.0,0.0,50.0,39.0,0.0,0.0,59.0,100.0,11.0,12.0,10.0,2.0,344.0,1127.0,http://www.imxprs.com/free/webmaiil/accounttportal,0.0,0.0,0.0,20200702_3,1.0,b6d5a1563c21f7ac5fbff0b917a5351799afcc92,3.0,1.0,0.0,0.0,0.0,0.0
a1c8d152-8248-4bd3-b800-bf2968b9ed8d,1.0,PT,211.0,1.0,1.0,0.0,11.0,5.0,6.0,0.0,4.0,0.0,283.0,50.0,233.0,HOME,3.0,1.0,1.0,1.0,41.0,15.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,696.0,2498.0,http://unam.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,6f69150c4e1964bdada70311edbe3075a750ba01,17.0,0.0,0.0,0.0,0.0,0.0
b99b827b-2fac-4f58-a28d-bed78dc7d259,1.0,PT,159.0,2.0,1.0,0.0,11.0,5.0,6.0,0.0,2.0,0.0,225.0,53.0,172.0,HOME,3.0,1.0,1.0,1.0,41.0,14.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,608.0,2407.0,http://starttsboxfile.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,a565b77bd5f44716d8d6d82b0abe18a8ef0b0f41,11.0,0.0,0.0,0.0,0.0,0.0
a67c9d37-314d-447f-b377-d3a542112205,1.0,PT,168.0,1.0,1.0,0.0,11.0,5.0,6.0,0.0,3.0,0.0,233.0,49.0,184.0,Home,3.0,1.0,1.0,1.0,41.0,15.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,967.0,2763.0,http://prf-gov-br.myfreesites.net,0.0,0.0,0.0,20200702_3,1.0,837e9bde997022ce56a2c1d7fd911ab67bc0ff1e,12.0,0.0,0.0,0.0,0.0,0.0
3fbf4a7e-d306-4086-b319-8c533ca6c1d6,1.0,PT,238.0,2.0,1.0,1.0,11.0,5.0,6.0,0.0,2.0,0.0,316.0,57.0,259.0,sms,3.0,1.0,1.0,1.0,41.0,16.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,741.0,2593.0,http://repl-mess.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,c459ecce23d982232b1bbf62704a18b911436c99,17.0,0.0,0.0,0.0,0.0,0.0
d9ea9231-2b53-4bef-b15f-c5cc33ee6814,1.0,PT,155.0,1.0,1.0,0.0,11.0,5.0,6.0,0.0,2.0,0.0,216.0,48.0,168.0,Home,3.0,1.0,1.0,1.0,41.0,13.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,609.0,2410.0,http://web-ca-admini.my-free.website/,0.0,0.0,0.0,20200702_3,1.0,6b28060c017ae3e4648202cae85e766140908d68,9.0,0.0,0.0,0.0,0.0,0.0
4148cea3-4646-4f6e-85b5-4ea70b0577bd,1.0,PT,159.0,1.0,1.0,0.0,11.0,5.0,6.0,0.0,2.0,0.0,224.0,52.0,172.0,HOME,3.0,1.0,1.0,1.0,41.0,14.0,0.0,0.0,100.0,63.0,6.0,7.0,8.0,3.0,619.0,2420.0,http://swisscom.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,2236f49e4e9bde4e4c6e2486624a52f487841c81,12.0,0.0,0.0,0.0,0.0,0.0
30513b1d-88dd-481d-bff4-b0cf4107350f,1.0,PT,184.0,2.0,1.0,0.0,11.0,5.0,6.0,0.0,2.0,0.0,249.0,52.0,197.0,HOME,3.0,1.0,1.0,1.0,41.0,16.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,642.0,2453.0,http://sertyxese.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,ca4d034d0239a0072d5d55c8e8d2dc85a9726f8d,10.0,0.0,0.0,0.0,0.0,0.0
76ddd5c3-dc1c-4c9f-96c3-984e8e3c3c4d,1.0,PT,119.0,5.0,0.0,3.0,18.0,14.0,4.0,0.0,5.0,0.0,201.0,46.0,155.0,"
outlookwebaccessupgrade",1.0,0.0,0.0,0.0,50.0,45.0,0.0,0.0,64.0,100.0,11.0,11.0,10.0,2.0,548.0,1348.0,http://www.imxprs.com/free/outlookwebaccessupgrade/outlookwebaccessupgrade,0.0,0.0,0.0,20200702_3,1.0,eeccb50a94598985525e4475b7f487b5771faf8a,4.0,1.0,0.0,0.0,0.0,0.0
fb0cc423-fb61-4369-891e-a729f76860b1,1.0,PT,224.0,2.0,1.0,0.0,11.0,5.0,6.0,0.0,3.0,1.0,297.0,46.0,251.0,Home,3.0,1.0,1.0,1.0,41.0,15.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,629.0,2465.0,http://updatemail.my-free.website/,0.0,0.0,0.0,20200702_3,1.0,66b970e9fe47847d3b6875edea1a3ac0aad13b41,17.0,0.0,0.0,0.0,0.0,0.0
d6af4ba9-c24d-46a2-b5fc-95cf9d710821,1.0,PT,242.0,0.0,1.0,0.0,11.0,5.0,6.0,0.0,6.0,0.0,317.0,46.0,271.0,Home,3.0,1.0,1.0,1.0,41.0,13.0,0.0,0.0,100.0,63.0,6.0,7.0,8.0,3.0,623.0,2409.0,http://opteckm.my-free.website/,0.0,0.0,0.0,20200702_3,1.0,3de11769944521af3a3f83f1a700991ce706a2b8,22.0,0.0,0.0,0.0,0.0,0.0
8d93a04a-4f94-4824-a076-7918063641cd,1.0,PT,214.0,0.0,1.0,0.0,11.0,5.0,6.0,0.0,5.0,0.0,284.0,46.0,238.0,Home,3.0,1.0,1.0,1.0,41.0,12.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,593.0,2389.0,http://web-adminportal.my-free.website/,0.0,0.0,0.0,20200702_3,1.0,63dbb36245ca946492012072727532be494b9719,18.0,0.0,0.0,0.0,0.0,0.0
d585d2ee-931b-450b-b44d-9440fad57d2f,1.0,PT,233.0,0.0,1.0,0.0,11.0,5.0,6.0,0.0,5.0,0.0,305.0,47.0,258.0,HOME,3.0,1.0,1.0,1.0,41.0,14.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,761.0,2560.0,http://serviceunit3.myfreesites.net,0.0,0.0,0.0,20200702_3,1.0,6aa2b815106771e15535bfb8cbb58408d6d3be36,18.0,0.0,0.0,0.0,0.0,0.0
38fe77e0-dd99-4c5c-a728-8b62b7c176fa,1.0,PT,233.0,0.0,1.0,0.0,11.0,5.0,6.0,0.0,5.0,0.0,310.0,51.0,259.0,HOME,3.0,1.0,1.0,1.0,41.0,13.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,721.0,2522.0,http://owaupgradeservice3.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,1cc635e68c866ff45be2adfa958bf20cb4d8f46b,21.0,0.0,0.0,0.0,0.0,0.0
c4977c47-991e-4db8-8de2-cac11bc6f0c6,1.0,PT,190.0,1.0,1.0,0.0,11.0,5.0,6.0,0.0,3.0,0.0,258.0,51.0,207.0,Universitatea Politehnica din Bucuresti,3.0,1.0,1.0,1.0,41.0,13.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,631.0,2435.0,http://httpsmailupbro.my-free.website,0.0,0.0,0.0,20200702_3,1.0,6f7c7d86e9e802c1e316b9f79583f6a93e56ab3e,12.0,0.0,0.0,0.0,0.0,0.0
ad4f63cc-3587-4060-9402-1548d05435d7,1.0,PT,206.0,0.0,1.0,0.0,11.0,5.0,6.0,0.0,4.0,0.0,283.0,57.0,226.0,HOME,3.0,1.0,1.0,1.0,41.0,13.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,741.0,2542.0,http://webmailadmin0.myfreesites.net/,0.0,0.0,0.0,20200702_3,1.0,b80d7505a84ad1b35cd2c41c8ca01696c7c5f789,20.0,0.0,0.0,0.0,0.0,0.0
9d09772c-6bb7-42a8-a77c-ef673f5ff243,1.0,OP,7.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,4.0,0.0,55.0,54.0,1.0,EXCEL ONLINE,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,78.0,50.0,4.0,4.0,3.0,2.0,573.0,629.0,https://www.ultimateislandguide.com/wp_images/charlton/basque/bolton/excilefiless/excilefiless/,0.0,0.0,0.0,20200710,1.0,f284f8a6263451ef8735171fc7967c6e5a05db53,4.0,1.0,0.0,0.0,0.0,0.0
6ef8a0b3-d7a5-495c-896e-03c4ddbe6136,1.0,OP,70.0,6.0,0.0,9.0,2.0,1.0,1.0,0.0,2.0,0.0,105.0,45.0,60.0,Sign in to Outlook,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,18.0,100.0,3.0,3.0,3.0,3.0,355.0,516.0,http://newprojectdocument.uc.r.appspot.com/accessed11/index.html?common=oauth2.authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&redirect_uri=https:/www.office.com/landing&response_type=code%20id_token&scope=openid%20profile&response_mode=form_post&state=hssK1R06r3VcndOvbREFA528Uv4BZYHKPJ4l2fYBxyVUX6QufTMyg1e-ITKFEp3Ck7By5uz_nGKjOBU_6jFUtTUYRGApyetU0ABvh0-sue-lXYvNzKGdxrzqaK7pR8TISQPtcbsk1JB1njEnonce=6371459691255120.M2E3YzczOGQtNTJmZi00YzNkLTkxNDMtNDlkOGRhMDljZDdiMTQxM2IzNDgtMGUwNi00Zjk5LTgzMGYtZDhlOGEzYmVlMDNk&ui_locales=en-US&mkt=en-US&client-request-id=5f3bc0b1-d846-4f49-b5bc-73270dc49e37&8_6grNDQ15jFd7IAmQDH4ZT8pt4IJ08_Egk3yhJLZZhqSEsctu45tCOd3ve-PXYf_tHfEUZ1VDDPKadTPsoY1cNGJusAcyNLOS6bZrh5dr35yQOR3Oi1PJvN5vRM_50ryL_IzeCA&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.2.0.0,0.0,0.0,0.0,20200710,1.0,bf271a0656e5256957bd3edf0cba1d3ecb0536cf,4.0,2.0,0.0,0.0,0.0,0.0
830c73ef-27cd-42b7-9b94-88b8a8ef178d,1.0,OP,27.0,2.0,1.0,28.0,3.0,3.0,0.0,0.0,0.0,0.0,106.0,74.0,32.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0,0.0,0.0,0.0,19.0,27.0,0.0,0.0,41.0,0.0,5.0,8.0,7.0,3.0,828.0,1737.0,http://tips10life.com/wp-includes/js/grc/newarrivalalibaba/Login.htm,5.0,0.0,0.0,20200710,1.0,4c0f8bc5375eb5cbc94ee8359b3d0854f9d5bb1b,4.0,0.0,0.0,0.0,0.0,0.0
144df48f-42f0-4aef-99eb-94e521d262d4,1.0,OP,34.0,3.0,1.0,71.0,15.0,9.0,6.0,0.0,0.0,0.0,180.0,137.0,43.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",0.0,0.0,0.0,0.0,28.0,39.0,0.0,0.0,56.0,9.0,7.0,14.0,11.0,6.0,1087.0,1962.0,http://www.alibaba.vritta.in/Alibaba.com/index-login.html,47.0,0.0,0.0,20200710,1.0,e6ca4734c6fca03f6150bf4e134a2cd3bc6fcde9,4.0,0.0,0.0,0.0,0.0,0.0
d94bbb27-10eb-42ec-b409-faf4b2373d08,1.0,OP,4.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,3.0,0.0,104.0,100.0,4.0,PDF Viewer,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,91.0,0.0,1.0,1.0,1.0,1.0,246.0,327.0,http://serenadeofsouls.com/wp-content/plugins/contact-form-7/includes/Skin/PDF/index.php,0.0,0.0,0.0,20200710,1.0,7aa209705d3249d8a0b14944e403a48bf33ac337,10.0,0.0,0.0,0.0,0.0,0.0
ebbd88b6-8265-48f5-99a0-3d3342a62cbc,1.0,OP,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,342.0,544.0,http://houseoftaho.com/mants/imagenes/comun2008/banca-en-linea-personas.html,1.0,0.0,0.0,20200710,1.0,46e02d285f14f8ac08722264e06aece2cbbc7414,1.0,0.0,0.0,0.0,0.0,0.0
c6283608-9747-4019-bb10-8aa70af1ac09,1.0,OP,22.0,7.0,1.0,4.0,5.0,3.0,2.0,0.0,4.0,0.0,114.0,78.0,36.0,login,13.0,13.0,7.0,10.0,7.0,14.0,0.0,0.0,100.0,50.0,8.0,9.0,9.0,5.0,441.0,687.0,https://www.furryfootsteps.com/sw/swqa.html,0.0,0.0,6.0,20200710,1.0,599d7a18f2910d7a23b3664be392b2baa383dd3c,5.0,2.0,0.0,0.0,0.0,0.0
47f8e328-c8b3-4c99-85ec-77129e57efca,1.0,PT,29.0,10.0,0.0,96.0,27.0,18.0,9.0,0.0,0.0,0.0,346.0,175.0,171.0,Page not found | IES Breckland,4.0,0.0,0.0,0.0,27.0,51.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,2.0,1406.0,1532.0,https://www.breckland.iesschools.co.uk/wells/home/myaccount/emailaccess,10.0,0.0,0.0,20200710,1.0,1ee971d4df16d5ae3a17b20c611ea1570cbf1665,16.0,2.0,0.0,0.0,0.0,0.0
d4691786-2b15-4abe-b495-c9d27a2d4aec,1.0,PT,18.0,3.0,0.0,3.0,8.0,7.0,1.0,0.0,4.0,0.0,76.0,40.0,36.0,Office 365,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,100.0,86.0,7.0,8.0,8.0,3.0,548.0,1148.0,https://storage.googleapis.com/bkjbgqladbradk2.appspot.com/ebka/Vo%25p%2BO%40%2C9vZ%23%60.Bb*%3Fp.html,0.0,0.0,0.0,20200710,1.0,bf6ecdd1751d8df8d392c660d7d30506750fc7ce,11.0,2.0,0.0,0.0,0.0,0.0
13f8af8d-44a4-4133-800e-022ed596ac71,1.0,PT,54.0,2.0,2.0,12.0,24.0,5.0,19.0,0.0,0.0,0.0,191.0,143.0,48.0,ilyasdxih,3.0,2.0,0.0,2.0,47.0,23.0,0.0,0.0,96.0,100.0,5.0,10.0,10.0,1.0,285.0,891.0,https://sites.google.com/site/ilyasdxih/,1.0,0.0,0.0,20200710,1.0,837fe1b6495f7122e0a2002c901a6dcd574c6254,21.0,0.0,0.0,0.0,0.0,0.0
6379df93-31a7-4a3f-8758-a9fa0b50a0e2,1.0,OP,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,79.0,75.0,4.0,DHL Express | Track Shipment,2.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,100.0,50.0,2.0,3.0,2.0,2.0,21.0,39.0,https://xtronbikewear.co.uk/dhl_topscript/source/index.php?email=vamsidhar.nookala@iifl.com,0.0,0.0,0.0,20200711,1.0,d16da3ac91abd96b565ef2304a49376f50620caf,0.0,0.0,0.0,0.0,0.0,0.0
a721827a-156f-4275-9399-c495c1b2df84,1.0,OP,45.0,12.0,0.0,23.0,10.0,2.0,8.0,0.0,13.0,0.0,167.0,118.0,49.0,Sign On to View Your Personal Accounts | Wells Fargo,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,13.0,50.0,2.0,2.0,3.0,2.0,484.0,818.0,http://bdkmakassar.net/vendor/webmozart/we/signin.php?cmd=login_submit&id=ef3659c4862c0402d6d86c75ceddd397ef3659c4862c0402d6d86c75ceddd397&session=ef3659c4862c0402d6d86c75ceddd397ef3659c4862c0402d6d86c75ceddd397,16.0,0.0,0.0,20200712,1.0,7525b1ccf0be52851b8065253f6071593c91c67b,4.0,0.0,0.0,0.0,0.0,0.0
85079f73-c241-4555-b0e9-70cfcaddeb49,1.0,PT,100.0,11.0,0.0,7.0,11.0,9.0,2.0,0.0,2.0,0.0,185.0,34.0,151.0,"
Xtra247",1.0,0.0,0.0,0.0,45.0,37.0,0.0,0.0,73.0,100.0,8.0,9.0,8.0,2.0,249.0,785.0,http://www.xweb.io/free/webs247/xtra247,4.0,0.0,0.0,20200712,1.0,c07ad52e74d21e913ed6351c534f74d32c93e02a,5.0,1.0,0.0,0.0,0.0,0.0
39219acf-8475-4a05-92e1-ddbaebe61cde,1.0,OP,278.0,4.0,0.0,32.0,8.0,5.0,3.0,0.0,0.0,0.0,400.0,72.0,328.0,Steam Community,2.0,0.0,0.0,0.0,37.0,29.0,0.0,0.0,100.0,57.0,7.0,7.0,7.0,3.0,435.0,1354.0,https://sinchamax220402.000webhostapp.com/,12.0,0.0,0.0,20200714,1.0,02ef76d65755c35b115d3db2edcffbae91b5acc1,13.0,0.0,0.0,0.0,0.0,0.0
6ad95367-3a15-44e2-ad70-7873db4a9d93,1.0,OP,6.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,61.0,59.0,2.0,Excel Online,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,50.0,2.0,2.0,3.0,2.0,3507.0,3590.0,http://sabujpatra.com/PDF/page.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,0.0,0.0,0.0,20200714,1.0,cd9a436916d829577ee534172ffefd7caa688df6,0.0,0.0,0.0,0.0,0.0,0.0
fa44eff1-4aff-48a8-8317-239a250928db,1.0,PT,16.0,0.0,0.0,3.0,11.0,4.0,7.0,0.0,0.0,0.0,58.0,40.0,18.0,Fatal Error - Frontend -  OTRS 6,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,395.0,1448.0,http://45.176.91.20/,1.0,0.0,0.0,20200714,1.0,4d1e89e1a19f9114184526f04101cac679979ce2,3.0,0.0,0.0,0.0,0.0,0.0
7402c485-fa6d-4213-b789-8276577ce704,1.0,OP,19.0,5.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,80.0,59.0,21.0,SÂ­iÂ­gÂ­n iÂ­n tÂ­o yÂ­oÂ­uÂ­r aÂ­cÂ­cÂ­oÂ­uÂ­nÂ­t,13.0,13.0,7.0,10.0,5.0,14.0,0.0,0.0,100.0,67.0,9.0,10.0,9.0,5.0,164.0,415.0,https://fret-5480b.web.app/,0.0,0.0,6.0,20200717,1.0,b0661566ab3f9eb570d08d8fcabf3f69706c6d34,4.0,1.0,0.0,0.0,0.0,0.0
b838da40-2403-43a5-bc3d-a66d3c094bb4,1.0,OP,79.0,3.0,0.0,12.0,9.0,3.0,6.0,0.0,0.0,0.0,779.0,436.0,343.0,PostFinance AG,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,100.0,100.0,4.0,4.0,5.0,1.0,127.0,380.0,https://rkb2dpcvykxwe3cckaxhy2sdpq--www-postfinance-ch.translate.goog/ap/ba/fp/html/e-finance/home,0.0,0.0,0.0,20200719,1.0,f001cda7423ca8366184ea02e3b994c5f095aaf9,130.0,0.0,0.0,0.0,0.0,0.0
8f8e535e-b831-4551-a9f7-35943f6084a1,1.0,OP,43.0,9.0,0.0,12.0,10.0,9.0,1.0,0.0,12.0,0.0,265.0,232.0,33.0,Welcome to ATB Online Business,0.0,0.0,0.0,0.0,164.0,27.0,0.0,0.0,7.0,0.0,3.0,3.0,3.0,2.0,1020.0,1012.0,https://150.136.137.192/banks/ATB/business.html,6.0,0.0,0.0,20200720,1.0,e693249f93f749a177a6d022b71251a88add139d,10.0,0.0,0.0,0.0,0.0,0.0
a6ffbbda-266f-4297-ae35-d5a50813c342,1.0,PT,74.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,4.0,0.0,3166.0,3072.0,94.0,Cleaning Services,4.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,60.0,71.0,5.0,7.0,7.0,5.0,5004.0,5459.0,http://sp898306.sitebeat.site/,1.0,0.0,0.0,20200720,1.0,cdd37a720c8291b6867d8c2aeab64dad44c11629,7.0,1.0,0.0,0.0,0.0,0.0
83901ca4-0b80-406b-90a5-a1a47fc520a4,1.0,OP,25.0,2.0,1.0,29.0,10.0,7.0,3.0,0.0,0.0,0.0,119.0,35.0,84.0,Sign In,1.0,0.0,1.0,0.0,11.0,38.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1494.0,1960.0,https://www.7a81.ru/h/,0.0,0.0,0.0,20200722,1.0,b239d5ac9a395c18a65fa233ad8d1546318817ad,8.0,0.0,0.0,0.0,0.0,0.0
019b7779-c9b0-4370-afbd-88335b583e57,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,Service Unavailable,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://apple.phoneidtw.com/,0.0,0.0,0.0,20200723,1.0,7ed9600509eabb43bdd168c31511c1fde61c6acd,0.0,0.0,0.0,0.0,0.0,0.0
e4318b81-fd79-4695-8ed6-24444e1e81c3,1.0,OP,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,100.0,67.0,2.0,3.0,3.0,2.0,98.0,97.0,https://attyahooupgrading.weebly.com/,0.0,0.0,0.0,20200723,1.0,97e1a4db42f63da92ac7d37d26d2e7889a10a844,1.0,0.0,0.0,0.0,0.0,0.0
4dc01edf-2d9e-4dbd-9151-eed5669ce5b7,1.0,OP,28.0,6.0,0.0,2.0,6.0,3.0,3.0,0.0,9.0,0.0,72.0,38.0,34.0,Outlook Web App,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,100.0,100.0,4.0,5.0,6.0,3.0,200.0,460.0,https://firebasestorage.googleapis.com/v0/b/enb3000440040go4004233.appspot.com/o/index.html?alt=media&token=a50e0b7d-b3cc-4fc4-b193-f9d845f8bbfc#honeypot@domain.com,0.0,0.0,0.0,20200723,1.0,a876c624a641e2fd103f56a5735695b3a0e588e4,5.0,0.0,0.0,0.0,0.0,0.0
d5324fc5-dd59-4def-9c54-43b2df1752ca,1.0,OP,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,1.0,55.0,82.0,https://spll.co.in/usa.html,0.0,0.0,0.0,20200723,1.0,a61fc2b0fb208924b3d739e10c1db0400f8a09de,1.0,0.0,0.0,0.0,0.0,0.0
b16e29ad-ba94-4d78-aeea-1c8939816f62,1.0,PT,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0, Mail Login [Session Expired],1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,14.0,20.0,5.0,5.0,2.0,2.0,1296.0,1295.0,http://em2.massageenvyclinics.com/ls/click?upn=4Y3F6xKKKp7Qu3gMHf3xlMkaxWVzq6S56-2FnH2bSMyrvJeSiK9pNDKd5to9AG7dlLQhm96-2Fg2ZoFTnUCpTAXZk1mB8Ef-2Fy02uTp4YHOwiGF0-3DEvkm_UpAzGgRomVqbn19mXhRzYC9faxHzBpYEVKVlKxSXMmXk4Iq8zp4gz7OgkqZxt1lOAXpJbLxEddfuidIgq0w5Z4c7mjwv5QOAQrVEt5m7LGjoReiDlU3mCAad-2BiZtHuex3LLjE0zNVxEfWGXaeVV-2Bl10tIadvIjNl11cBre2t-2FT-2BWpF9CSJdFH9fubZPTIYQUZftJ-2F3bbLXOyN6VvX9scaU9ooTQ0yFfIYuvAIguIsx4-3D,0.0,0.0,0.0,20200723,1.0,91f74f54cc37f735a4bd959eb1d085b24e696036,0.0,0.0,0.0,0.0,0.0,0.0
a3172921-6952-4ca6-ba56-b2d6721db0f0,1.0,PT,13.0,1.0,0.0,11.0,4.0,3.0,1.0,0.0,0.0,0.0,68.0,38.0,30.0,Auto Atendimento Banco do Brasil,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,64.0,204.0,http://ssicontabil.com/Chavej/,0.0,0.0,0.0,20200723,1.0,36335c1ee5e978add4bb5a0f14699a2114348266,3.0,3.0,0.0,0.0,0.0,0.0
658674bf-e7b9-493a-9598-71bedb3d3949,1.0,OP,1138.0,125.0,15.0,429.0,129.0,41.0,88.0,0.0,9.0,0.0,4112.0,1081.0,3031.0,"Smartphone Motorola G8 Plus 64GB Azul Safira 4G - 4GB RAM Tela 6,3â€ CÃ¢m. Tripla + CÃ¢m. Selfie 25MP - Moto G8 Plus - Magazine Luiza",3.0,2.0,0.0,0.0,294.0,219.0,0.0,0.0,100.0,44.0,38.0,60.0,45.0,10.0,2531.0,6378.0,https://cupom3.ref-xt2019-2.com/produto/1595524013/smartphone-motorola-g8-plus-64gb-azul-safira-4g-4gb-ram-tela-63-cam-tripla-cam-selfie-25mp/p/155567800/te/mg8p/&uid=5323480756,201.0,0.0,0.0,20200724,1.0,fbb3d695381264ea5f3235850bb87da71c355e39,616.0,22.0,0.0,0.0,0.0,0.0
c7dbeeda-d77f-4ea4-9d41-2bf48476610e,1.0,OP,984.0,155.0,15.0,413.0,125.0,41.0,84.0,0.0,6.0,0.0,3507.0,911.0,2596.0,Conjunto de Panelas Tramontina Paris Antiaderente - 8 PeÃ§as - Jogo de Panelas - Magazine Luiza,23.0,0.0,4.0,0.0,290.0,237.0,0.0,0.0,81.0,44.0,38.0,60.0,50.0,10.0,4220.0,8027.0,http://pratodasemanatemelas.com/produto/1595524481/conjunto-de-panelas-tramontina-paris-antiaderente-8-pecas/p/218860900/ud/cjpn/&uid=8348307404,182.0,0.0,0.0,20200724,1.0,27251d9aaf1204e0804b5fa2aa3410b5ac465381,555.0,22.0,0.0,0.0,0.0,0.0
0efebad5-47d1-4fcf-93a5-447de73683e2,1.0,OP,77.0,8.0,0.0,9.0,3.0,1.0,2.0,0.0,2.0,0.0,114.0,48.0,66.0,Sign in to Outlook,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,100.0,50.0,4.0,4.0,4.0,3.0,161.0,249.0,https://televoip.com.ve/sbh/ksjah/,2.0,0.0,0.0,20200724,1.0,9adce5b4c9bc61577c4a5ec97d75d303346019f2,3.0,2.0,0.0,0.0,0.0,0.0
