UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,hash_value,span,button,sensitive_case1,sensitive_case2,sensitive_case3,sensitive_case4
2f8c3211-c3a3-425f-9376-91d9a06aba5b,1.0,PT,64.0,3.0,0.0,19.0,27.0,16.0,11.0,2.0,19.0,0.0,1119.0,966.0,153.0,iFlex @ DBS | Login,3.0,3.0,2.0,2.0,146.0,54.0,0.0,0.0,100.0,60.0,5.0,6.0,5.0,4.0,2203.0,6540.0,https://dbs.rewardgateway.co.uk/,0.0,1.0,1.0,20200702_3,0.0,c43418168ca36600f4991980cf3d9d9c240d913f,32.0,7.0,1.0,0.0,0.0,0.0
374646c5-d3c1-4ae3-8b72-eda3d6d60fc0,1.0,PT,53.0,7.0,2.0,7.0,37.0,8.0,29.0,1.0,4.0,0.0,136.0,82.0,54.0,Document 14.docx - Microsoft Word Online,7.0,2.0,4.0,1.0,170.0,84.0,0.0,0.0,100.0,37.0,11.0,19.0,18.0,4.0,2210.0,8427.0,https://1drv.ms/w/s!At6aBCMxoQeQgRRAHazJu3fO1Ojj,1.0,1.0,0.0,20200702_3,0.0,5e0912f16585bbcd4b2260cc2c3328b0b51b27a0,2.0,0.0,0.0,1.0,0.0,0.0
51855715-d969-412d-bef7-aeab972d28d5,1.0,PT,23.0,0.0,0.0,5.0,16.0,7.0,9.0,0.0,0.0,0.0,135.0,68.0,67.0,Join Medium.,13.0,4.0,1.0,4.0,24.0,23.0,0.0,0.0,100.0,73.0,8.0,12.0,11.0,2.0,1545.0,3817.0,https://buff.ly/2KeguEo,0.0,0.0,1.0,20200702_3,0.0,835b77115fa7a9da5e9e8a6d56ba3192e2b85a87,17.0,7.0,0.0,0.0,0.0,0.0
14ac2999-9d03-42d6-a17c-f121df1ed59b,1.0,PT,11.0,74.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,179.0,121.0,First Bank & Trust | Providing Real Estate Appraisal Services in Lubbock county TX,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,46.0,http://firstbanktrust1.vmpxsites.com/,0.0,0.0,1.0,20200702_3,0.0,04756d546e54157cc0caaf3e54064adb950905a8,9.0,0.0,0.0,0.0,0.0,0.0
3c4bd9a2-cd44-403d-bbd3-ec1c9176085e,1.0,PT,17.0,1.0,1.0,20.0,12.0,5.0,7.0,1.0,2.0,0.0,115.0,78.0,37.0,Security Measure,4.0,0.0,0.0,1.0,26.0,20.0,0.0,0.0,20.0,86.0,5.0,7.0,5.0,3.0,824.0,892.0,http://webfiddle.net/cats-d8c4vu/www.ebay.com/myb/Summary,0.0,0.0,0.0,20200702_3,0.0,6427f0034653377a0366ac6e2e9b149431ca5285,2.0,0.0,1.0,0.0,0.0,0.0
e77f5655-d456-4ba6-b2f0-87daea827511,1.0,PT,53.0,7.0,2.0,7.0,37.0,8.0,29.0,1.0,4.0,0.0,136.0,82.0,54.0,wordFM.docx - Microsoft Word Online,7.0,2.0,4.0,1.0,170.0,80.0,0.0,0.0,100.0,39.0,13.0,20.0,17.0,6.0,2116.0,8259.0,https://1drv.ms/w/s!AsNzMI0PXdsVdwM3LmOA9ykIZY0,1.0,1.0,0.0,20200702_3,0.0,c01ce3cdf694b73c959761c2ea8231966e2dff8f,2.0,0.0,0.0,1.0,0.0,0.0
0b75f281-3faf-4b3b-ad14-e9707ec31fdf,1.0,PT,37.0,1.0,1.0,1.0,15.0,11.0,4.0,0.0,4.0,0.0,120.0,48.0,72.0,Free Instagram Followers | Free Instagram Likes,8.0,0.0,1.0,0.0,27.0,29.0,0.0,0.0,100.0,63.0,8.0,8.0,7.0,5.0,373.0,1143.0,https://getlikesfree.com/,0.0,0.0,0.0,20200702_3,0.0,3707d095d542ba3b8e66bf2fc91c0c57bc67d47e,12.0,5.0,0.0,0.0,0.0,0.0
1c2cfcfa-a3ff-4925-9581-50d0c6cea44a,1.0,PT,53.0,7.0,2.0,7.0,37.0,8.0,29.0,1.0,4.0,0.0,136.0,82.0,54.0,update.docx - Microsoft Word Online,5.0,1.0,2.0,0.0,170.0,74.0,0.0,0.0,100.0,35.0,12.0,18.0,16.0,6.0,2101.0,8237.0,https://1drv.ms/w/s!AppqRpES-SYAqCI-j2vPrBHjEkZL,1.0,1.0,0.0,20200702_3,0.0,75502ca670846fb48b087092864c315f4332a916,2.0,0.0,0.0,1.0,0.0,0.0
ded3d953-e0ba-4247-af7c-72c621b72f05,1.0,PT,38.0,14.0,0.0,48.0,5.0,2.0,3.0,1.0,2.0,0.0,296.0,283.0,13.0,Gulf Community Bank : Secure Online & Personal Finance Solutions | Gulf Community Bank ,0.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,351.0,377.0,http://dsgcbeonline.com/eng/index.html,0.0,1.0,0.0,20200702_3,0.0,263f73111650491de8af2ce0e30664cddb2b9754,0.0,0.0,0.0,1.0,0.0,0.0
758f0298-0f16-4b40-beaa-ac415f409a50,1.0,PT,7.0,11.0,2.0,10.0,7.0,3.0,4.0,5.0,15.0,0.0,159.0,158.0,1.0,Singapore Property | Real Estate in Singapore | iProperty.com.sg | Secure Login,5.0,0.0,1.0,0.0,22.0,26.0,0.0,0.0,19.0,36.0,7.0,11.0,11.0,4.0,152.0,304.0,http://yorki-style.ru/components/properties/iproperty/sales/Iproperty/,0.0,1.0,0.0,20200702_3,0.0,0dcb56bdc1f938be95feb93edb1c491755db440f,0.0,0.0,1.0,0.0,0.0,0.0
4b6176a4-f495-4641-a444-3850b0e8a821,1.0,PT,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,57.0,1.0,Untitled document,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,3.0,3.0,2.0,2.0,3.0,4.0,http://cache.nebula.phx3.secureserver.net/obj/QkMyMThBNjg0RjJCRjg2Njc3OEM6YWY1ZDcwYjhhODdhZmQwZDgyZTdkOTUyMDlkY2YzODY6Ojo6/,2.0,0.0,0.0,20200702_3,0.0,ce7903c8acc38da1ca3b2fe12a326a4e1cd5f802,0.0,0.0,0.0,0.0,0.0,0.0
a3bbb816-508a-4fab-8844-a5b1e37dab14,1.0,PT,17.0,8.0,0.0,1.0,4.0,4.0,0.0,1.0,5.0,0.0,71.0,53.0,18.0,Dropbox - Sign in,0.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,291.0,287.0,http://sadervoyages.intnet.mu/bomtradebox.com/Dropbox/bomtrade/,0.0,1.0,0.0,20200702_3,0.0,446e3e46b9aff53c2dfd7b712040b62730c9c8c6,4.0,0.0,1.0,0.0,0.0,0.0
38d29227-73d0-4fea-9877-f308b9c311fb,1.0,OP,28.0,8.0,0.0,6.0,9.0,8.0,1.0,1.0,3.0,0.0,105.0,41.0,64.0,OnDrive | Login,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,52.0,71.0,7.0,9.0,7.0,4.0,935.0,1360.0,http://yeloconsulting.com/file/onedrive-RD17/,0.0,1.0,0.0,20200710,0.0,f13f876ac2786de2c85064628594dbb5ab18c14a,17.0,4.0,1.0,0.0,0.0,0.0
e4ed36c2-6578-42f6-aa87-cb5ee50ed806,1.0,PT,36.0,19.0,0.0,43.0,8.0,4.0,4.0,1.0,3.0,0.0,216.0,128.0,88.0,Adidas Official website | Adidas,3.0,0.0,3.0,0.0,16.0,29.0,0.0,0.0,38.0,42.0,11.0,12.0,12.0,5.0,1492.0,1764.0,http://www.adeaby.com/,1.0,0.0,0.0,20200710,0.0,4f7468147533a43661a8f29da62bccd7c81898a7,25.0,0.0,0.0,1.0,0.0,0.0
f5bd9215-ae94-4c5c-b0d9-b133d795ab4a,1.0,PT,15.0,1.0,0.0,9.0,13.0,9.0,4.0,3.0,5.0,0.0,89.0,43.0,46.0,Page not found â€“ HackOnline,3.0,0.0,0.0,0.0,16.0,18.0,0.0,0.0,17.0,83.0,6.0,6.0,4.0,3.0,100.0,290.0,http://hackonline.codes/kck,0.0,0.0,0.0,20200710,0.0,7190e3f7b589ff4fae5ee2acfdbbc43c58bf9098,5.0,1.0,0.0,1.0,0.0,0.0
d261d2fd-438b-4392-aad4-562ac710e54e,1.0,PT,86.0,13.0,0.0,143.0,14.0,9.0,5.0,0.0,0.0,0.0,547.0,164.0,383.0,Office 365 Login | Microsoft Office,5.0,4.0,2.0,3.0,77.0,35.0,0.0,0.0,100.0,54.0,8.0,13.0,12.0,4.0,3749.0,4498.0,http://52.109.20.1/odc,130.0,0.0,2.0,20200710,0.0,dd23faf9631e5288a894f91622bca192c4c161eb,26.0,20.0,0.0,0.0,0.0,0.0
a05ff7f3-ba56-4c58-8e4b-e482fdf2a9a7,1.0,PT,110.0,1.0,0.0,7.0,21.0,2.0,19.0,0.0,0.0,0.0,260.0,236.0,24.0,areszcvpages,0.0,0.0,0.0,0.0,44.0,11.0,0.0,0.0,100.0,100.0,3.0,5.0,3.0,1.0,195.0,616.0,https://sites.google.com/site/areszcvpages/,2.0,0.0,0.0,20200710,0.0,9bdf784a0ba74f37881f0e06046b1f19a839f870,6.0,0.0,0.0,0.0,0.0,0.0
b9c696fb-3617-4101-a316-056a5b64c672,1.0,PT,1177.0,4.0,7.0,5.0,33.0,8.0,25.0,0.0,2.0,0.0,1905.0,422.0,1483.0,Capital One verification link - Google Docs,5.0,5.0,0.0,4.0,28663.0,100.0,0.0,0.0,90.0,100.0,4.0,11.0,8.0,1.0,5120.0,11182.0,https://docs.google.com/document/d/1gy-xysaRMQ7s14hRc-GdWLVXCnGYYUH--LQSMKHIdAA/edit?usp=sharing,2.0,0.0,0.0,20200710,0.0,10f49fe412ea1dbb880b558ff3d7a5ab98205525,578.0,0.0,0.0,0.0,0.0,0.0
81f8b3e7-870b-4f4e-af21-e0027f80d13b,1.0,OP,18.0,7.0,0.0,4.0,0.0,0.0,0.0,6.0,22.0,0.0,109.0,72.0,37.0,One Drive,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,133.0,134.0,https://loveaccounting.com/a/,0.0,1.0,0.0,20200711,0.0,5c99ccec6654691c01a4f9f79011c2dd0bf3b7d1,6.0,6.0,1.0,0.0,0.0,0.0
bfc000a8-273e-4c0d-a0bb-46c918498aeb,1.0,OP,37.0,6.0,0.0,3.0,9.0,8.0,1.0,1.0,3.0,0.0,108.0,45.0,63.0,Office 365 Document | Login,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,93.0,89.0,8.0,10.0,10.0,3.0,1185.0,1921.0,http://storage.googleapis.com/project-4013252006509370326.appspot.com/bv-er-i87/b-friu7-g7.html,0.0,1.0,0.0,20200711,0.0,40013444ac93891a0f43f5844c6219c97e991f13,18.0,4.0,1.0,0.0,0.0,0.0
3127a5f4-b2a7-4f76-a33c-a7a7767e0745,1.0,OP,18.0,7.0,0.0,4.0,0.0,0.0,0.0,6.0,22.0,0.0,109.0,72.0,37.0,DocuSign,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,126.0,121.0,http://minivale.com/CD/index.php,0.0,1.0,0.0,20200711,0.0,b3f9906a3d6745767c5c9cd6b67f43717bdf3b66,6.0,6.0,1.0,0.0,0.0,0.0
609c15eb-0e5f-4e70-a801-f8c5b68d2659,1.0,PT,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,161.0,27.0,PayPal Limited,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,100.0,50.0,4.0,4.0,4.0,2.0,28.0,49.0,https://umbrellacorp.id/killbot/saymon.php,1.0,0.0,0.0,20200711,0.0,0d34505b406e2a76fad402ad284122fe05933d6e,1.0,0.0,0.0,0.0,0.0,0.0
129cc00c-e232-4ff0-95d2-fade45488ef3,1.0,PT,62.0,16.0,0.0,42.0,7.0,6.0,1.0,1.0,1.0,0.0,216.0,93.0,123.0,"
        Sito web ufficiale Puma | Puma",3.0,0.0,3.0,0.0,4.0,30.0,0.0,0.0,37.0,25.0,11.0,12.0,12.0,5.0,765.0,1080.0,http://www.scarpepm.top/M/,1.0,0.0,0.0,20200711,0.0,fbbad24ac65b44372cf886a507ef970b1b8cc80d,22.0,0.0,0.0,1.0,0.0,0.0
a1521202-e98f-4b05-8716-7d88a62887c0,1.0,OP,26.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,76.0,49.0,27.0,"
eBay-Web - Sign-In - 41db7cf5",0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,53.0,147.0,http://silvetmaster.ru/I3bbhhh836g3c35h7/?stb=a1b&fra=cmhlbm5pbmdAYWJlbGxhbmRzb24uY29t,0.0,1.0,0.0,20200712,0.0,ff726cf3f4fdcdc8eaefc1b146cc6d6604215186,5.0,1.0,1.0,0.0,0.0,0.0
0c628890-4f3d-4cd5-aa60-8a2a34fc5388,1.0,PT,66.0,21.0,0.0,47.0,10.0,7.0,3.0,1.0,2.0,0.0,248.0,113.0,135.0,"
        Adidas Official website | Adidas",4.0,0.0,3.0,1.0,4.0,35.0,0.0,0.0,31.0,23.0,12.0,14.0,13.0,6.0,973.0,1292.0,http://wholesale-football.com/M,1.0,0.0,0.0,20200714,0.0,e2e9db64624f8ce6ddb27a819deec2fe3beae8eb,22.0,0.0,0.0,1.0,0.0,0.0
09acbaa5-0306-492b-af0f-a1856ea3f3e1,1.0,OP,43.0,8.0,0.0,6.0,9.0,8.0,1.0,1.0,3.0,0.0,126.0,53.0,73.0,Excel | Login,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,100.0,71.0,7.0,9.0,8.0,3.0,2049.0,2578.0,https://upay.africa/wp-includes/js/fkfs/excel-RD42/,0.0,1.0,0.0,20200717,0.0,9a776663636898bc9067f34a2d549c6b98166aa7,19.0,4.0,1.0,0.0,0.0,0.0
4b24cdb8-9df1-4b29-9922-0c544db4560b,1.0,OP,42.0,9.0,0.0,7.0,5.0,3.0,2.0,1.0,5.0,0.0,125.0,52.0,73.0,Dropbox,2.0,0.0,0.0,0.0,32.0,29.0,0.0,0.0,97.0,71.0,7.0,7.0,8.0,2.0,321.0,680.0,https://silvadog.000webhostapp.com/drpbx/DropNewVasion/Fresh/index.html,1.0,1.0,0.0,20200717,0.0,28486bb6c51add6304dbb2d5b532de610a21ddb5,3.0,1.0,1.0,0.0,0.0,0.0
630808a1-6b2b-4899-9cbd-01dd0971349f,1.0,PT,485.0,4.0,5.0,377.0,55.0,42.0,13.0,0.0,0.0,0.0,2041.0,920.0,1121.0,"Lloyds Bank - Personal Banking, Personal Finances & Bank Accounts",8.0,0.0,2.0,2.0,174.0,81.0,0.0,0.0,100.0,33.0,19.0,24.0,24.0,7.0,1756.0,4895.0,https://manuscript.ge/wp-includes/Text/mbna/Online/Login.php,33.0,0.0,0.0,20200717,0.0,c70a62262b0a58fff255b57887f1689fb809607a,429.0,7.0,0.0,0.0,0.0,0.0
1d980cf6-07d0-4a58-809e-00445f2cc101,1.0,PT,99.0,2.0,0.0,2.0,9.0,6.0,3.0,0.0,0.0,0.0,180.0,75.0,105.0,Webmail,3.0,1.0,0.0,0.0,14.0,13.0,0.0,0.0,92.0,40.0,3.0,5.0,6.0,1.0,416.0,1532.0,https://bvillarreal1.typeform.com/to/v8n5KH9N,1.0,0.0,0.0,20200717,0.0,c7494f944e192917a45b5e4f434da7fd486d591a,7.0,4.0,0.0,0.0,0.0,0.0
81ded42b-8c59-497b-bc73-91fee7a7350c,1.0,PT,351.0,15.0,2.0,57.0,27.0,20.0,7.0,1.0,15.0,0.0,684.0,197.0,487.0,The future of forms is here | Typeform,4.0,0.0,1.0,0.0,51.0,63.0,0.0,0.0,100.0,75.0,12.0,17.0,15.0,4.0,17080.0,18885.0,https://mechnwawerife29.typeform.com/to/ybcdf81a,18.0,0.0,0.0,20200717,0.0,367c876b3d799fb4cd43014d572a529b5fccc1a4,10.0,19.0,0.0,0.0,0.0,1.0
9c0ff15d-2cce-4506-bb26-811a80707dea,1.0,OP,10.0,8.0,0.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,70.0,63.0,7.0, DocuSign,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,72.0,70.0,http://acklaimltd.com/index/ndcu/home/login.html?,0.0,1.0,0.0,20200719,0.0,31f2fac663cdc20c03f24417feb1fbd1738f577a,0.0,0.0,0.0,0.0,1.0,0.0
6d307765-1d9e-4c1f-b7f0-27a6c9d9e6ef,1.0,OP,39.0,8.0,0.0,6.0,9.0,8.0,1.0,1.0,3.0,0.0,119.0,52.0,67.0,Sharepoint | Login,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,48.0,71.0,7.0,9.0,7.0,4.0,524.0,948.0,http://bagir.pt/shp/sharepoint-MD7/,0.0,1.0,0.0,20200719,0.0,c697b86375147778be238500d737d588b2144e56,20.0,5.0,1.0,0.0,0.0,0.0
6b160b40-ad4c-48c9-ad9f-1e215ae3ab99,1.0,PT,18.0,1.0,1.0,20.0,13.0,5.0,8.0,1.0,2.0,0.0,119.0,80.0,39.0,Security Measure,0.0,0.0,0.0,0.0,26.0,20.0,0.0,0.0,10.0,83.0,5.0,8.0,5.0,3.0,437.0,503.0,http://www.webfiddle.net/cats-d8c4vu/www.ebay.com/myb/Summary,0.0,0.0,0.0,20200719,0.0,5a947065ade87a0ca8d63274dbecb4bf8fdd37fc,2.0,0.0,1.0,0.0,0.0,0.0
480c069f-fddb-4f5d-996b-32eb019ab0f4,1.0,OP,120.0,4.0,1.0,64.0,17.0,7.0,10.0,0.0,0.0,0.0,606.0,383.0,223.0,"Send Payments, Pay Online, Merchant Account - PayPal Indonesia",0.0,0.0,0.0,0.0,14.0,29.0,0.0,0.0,93.0,25.0,4.0,4.0,4.0,3.0,1053.0,2440.0,https://paypal-verification.com.iklandominobet.com/,38.0,0.0,0.0,20200720,0.0,7dda23b5c69be0fc8c81c32f1b9ba8d4fb38a1de,3.0,6.0,0.0,0.0,0.0,0.0
50dfcb04-2b32-4989-a33f-f531e64997fb,1.0,PT,485.0,4.0,1.0,378.0,37.0,24.0,13.0,0.0,0.0,0.0,2022.0,899.0,1123.0,"Lloyds Bank - Personal Banking, Personal Finances & Bank Accounts",8.0,0.0,2.0,2.0,154.0,53.0,0.0,0.0,100.0,24.0,13.0,17.0,17.0,8.0,1623.0,4541.0,https://wadera.com/billing/mbna/Online/Login.php,33.0,0.0,0.0,20200720,0.0,49e523836bd0a84a7bef18e6cd96015b7226aef6,430.0,7.0,0.0,0.0,0.0,0.0
96bd7486-9e0e-4169-bd9f-f5d445b196fb,1.0,OP,18.0,8.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,32.0,19.0,Shared Document Cloud,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,50.0,2.0,2.0,3.0,2.0,48.0,47.0,http://iosbunny.com/wp-admin/js/widgets/props/7077dcdb25617c33f5b3497451c6807f/,0.0,0.0,0.0,20200722,0.0,acbcbb7205e2ffe35c51f264281da2cbdf059d91,5.0,0.0,0.0,1.0,0.0,0.0
949ada0e-a806-41ae-bde8-20f7b7ee6450,1.0,OP,62.0,8.0,0.0,8.0,4.0,3.0,1.0,5.0,19.0,0.0,230.0,158.0,72.0,Google Docs,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,241.0,236.0,https://mysterydialect.com/realtorsagency/docusign/index.html,0.0,1.0,0.0,20200723,0.0,e19f0ec3872fc541bb95a965d9f073ef45ac6168,4.0,1.0,1.0,0.0,0.0,0.0
6e533a90-ebe7-4b6a-991e-96990b432aac,1.0,OP,8.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,25.0,13.0,12.0,One Drive,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,415.0,497.0,https://flygalco.com/OM/,0.0,0.0,0.0,20200723,0.0,c6d5bf71c2ffc2ec75be5763d6c89e2bd25f48d3,0.0,0.0,0.0,0.0,0.0,0.0
2340a81a-1703-4ff7-b957-fe8055950580,1.0,OP,14.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,49.0,28.0,21.0,Sign in,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,70.0,75.0,4.0,4.0,5.0,2.0,63.0,131.0,https://learneru.education/Sarah/Hornig/,0.0,1.0,0.0,20200723,0.0,f265ff5b60045b4752c9837ba49a93571d036a1b,0.0,2.0,1.0,0.0,0.0,0.0
d020c7d8-3eb5-4b3a-bb90-6595c46fba2b,1.0,OP,16.0,3.0,0.0,1.0,6.0,5.0,1.0,1.0,2.0,0.0,68.0,30.0,38.0,Adobe Pdf Online,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,92.0,63.0,8.0,8.0,9.0,3.0,305.0,884.0,http://onedrive.smepl.in/PDFDoc/contractdoc/Cdoc/invoice.php?cmd=login_submit&id=134ad5011a673d535fe6de3d8034dcc3134ad5011a673d535fe6de3d8034dcc3&session=134ad5011a673d535fe6de3d8034dcc3134ad5011a673d535fe6de3d8034dcc3,0.0,1.0,0.0,20200723,0.0,59e0ba1fe4e8b421a19a1c36ac6aa5e6ed7ecfcc,6.0,8.0,1.0,0.0,0.0,0.0
eade0425-a405-4b5d-aa84-aca3c2c64f71,1.0,OP,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,7.0,19.0,One Drive Cloud Document Sharing,1.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,100.0,50.0,4.0,4.0,3.0,2.0,240.0,241.0,https://geni.us/document21211,0.0,0.0,0.0,20200723,0.0,802d03d2a41dbf4e74cf3a547e727d1b8ec0d9b4,0.0,6.0,0.0,0.0,0.0,0.0
eb3ed20c-0862-4f24-9e15-b16f9b5301a5,1.0,OP,9.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,11.0,13.0,One Drive,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,92.0,75.0,5.0,5.0,5.0,3.0,392.0,430.0,https://tokengamblers.icu/Adventelectric/microsoft/,0.0,0.0,0.0,20200723,0.0,89b278c356bc340386cb104632de49c757f0ae12,0.0,0.0,0.0,0.0,0.0,0.0
9124d7af-cf0e-48f2-82bb-83786f8ebef9,1.0,OP,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,31.0,80.0,5.0,5.0,5.0,3.0,250.0,497.0,http://www.lean19.com/push/pushDOCV/pushDOCV/winS&lossess/,0.0,0.0,0.0,20200723,0.0,1c0cf3e03676c3949feb3b6a179a52df10323a41,0.0,0.0,0.0,0.0,0.0,0.0
54956a08-a516-4102-97eb-8ab2e89c90eb,1.0,OP,12.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,26.0,9.0,17.0,Microsoft OneDrive,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,100.0,0.0,3.0,3.0,3.0,2.0,463.0,473.0,https://careerinmerchantnavy.com/wp/Onedrive/Onedrve/Onedrve/Dwn/RsWmLtM&rn7219/,0.0,0.0,0.0,20200723,0.0,86ceb715eb24863add65fe3f16545897c07aa8ae,0.0,5.0,0.0,0.0,0.0,0.0
31279574-e79a-41e2-9f25-bc2e8078c3c0,1.0,PT,328.0,4.0,1.0,140.0,54.0,10.0,44.0,2.0,6.0,0.0,875.0,208.0,667.0,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",14.0,2.0,11.0,1.0,109.0,115.0,0.0,0.0,91.0,37.0,12.0,20.0,15.0,4.0,2574.0,13231.0,http://thelearningguide.com.au/docustudy/docustudy/assets/uploads/image/document/index.php?auth=XM10,45.0,0.0,1.0,20200723,0.0,421f0bc7b2453f8018679dd878393a6b1a5fe845,122.0,13.0,0.0,0.0,1.0,0.0
b98b950f-2869-42a9-a6ed-5735401ac6a9,1.0,PT,22.0,8.0,0.0,6.0,8.0,7.0,1.0,1.0,2.0,0.0,81.0,28.0,53.0,Share Point Online,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,48.0,71.0,7.0,8.0,7.0,4.0,527.0,916.0,http://srv88866.ht-test.ru/sk/bjo/,0.0,1.0,0.0,20200723,0.0,82345ec7304c0871e47c35576a0f80a88875f35d,10.0,3.0,1.0,0.0,0.0,0.0
734a1ff3-eccb-4d38-8fcf-ba3e5a2d08e2,1.0,PT,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,25.0,16.0,9.0,This website has been suspended,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,100.0,50.0,5.0,5.0,4.0,3.0,204.0,322.0,https://alikesignature.com/home/2020/Login/,1.0,0.0,0.0,20200723,0.0,4b26bfcfb931d6355c94709dc0ac326816a6584b,0.0,0.0,0.0,0.0,0.0,0.0
555b725f-d8ae-4a5a-9d16-81409e5f6219,1.0,PT,34.0,5.0,0.0,2.0,8.0,7.0,1.0,1.0,2.0,0.0,86.0,33.0,53.0,Share Point Online,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,100.0,67.0,7.0,8.0,6.0,3.0,506.0,940.0,https://onhillspaath.xyz/DROPBOX/sharepoint-D7/,0.0,1.0,0.0,20200723,0.0,c85c5541f3fbab791ab6332c20a430b2000d9376,8.0,3.0,1.0,0.0,0.0,0.0
97f451b3-d675-4aac-ae7a-dc51a23bd948,1.0,OP,182.0,0.0,1.0,112.0,24.0,11.0,13.0,2.0,6.0,0.0,587.0,122.0,465.0,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",7.0,1.0,4.0,0.0,111.0,32.0,0.0,0.0,78.0,0.0,4.0,7.0,8.0,3.0,419.0,1064.0,https://acsbap.com/apps/ace/?render=true&website=chase.com,83.0,0.0,0.0,20200724,0.0,a847ec976e608bde72612c556bd27686ea13b807,68.0,1.0,0.0,0.0,1.0,0.0
c4f35588-a42f-4b9f-857d-ac70847b29c5,1.0,PT,6.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,35.0,6.0,Dropbox,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,50.0,2.0,2.0,1.0,2.0,391.0,388.0,https://rebrand.ly/yngvu65,0.0,0.0,0.0,20200724,0.0,97a85d84c46d8fc513e7ed4634d11e72470859d3,0.0,0.0,0.0,0.0,0.0,0.0
e2e123ad-67f7-4a2f-80f4-ec0942feaf08,1.0,OP,18.0,7.0,0.0,4.0,0.0,0.0,0.0,6.0,22.0,0.0,108.0,71.0,37.0,WeÎ¤ransfer - HÎ¿me,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,296.0,293.0,http://clubsoccerbdf.com/imformationsnsn/HollyweTF/3611b486f1372f19b38f12c7e521a5ff/,0.0,1.0,0.0,20200727,0.0,b357d2a685f51625c029af5eb9708b30d3bd7e7b,6.0,6.0,1.0,0.0,0.0,0.0
